"Status","Year","Disability","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Project Delivery","Yorkshire and The Humber","70","65","40450","37450"
"In post","2022","Unknown","Property","East Midlands (England)","100","95","30620","25300"
"In post","2022","Unknown","Property","East of England","105","100","28960","26350"
"In post","2022","Unknown","Property","London","230","220","40800","38040"
"In post","2022","Unknown","Property","North East (England)","85","80","32630","28280"
"In post","2022","Unknown","Property","North West (England)","115","115","32620","28840"
"In post","2022","Unknown","Property","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Overseas","15","15","[c]","[c]"
"In post","2022","Unknown","Property","Scotland","75","70","34320","33000"
"In post","2022","Unknown","Property","South East (England)","120","110","32710","27230"
"In post","2022","Unknown","Property","South West (England)","105","100","34660","33000"
"In post","2022","Unknown","Property","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Wales","50","45","34240","28220"
"In post","2022","Unknown","Property","West Midlands (England)","100","95","35520","31000"
"In post","2022","Unknown","Property","Yorkshire and The Humber","125","120","34350","31320"
"In post","2022","Unknown","Psychology","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Psychology","East of England","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","London","5","5","[c]","[c]"
"In post","2022","Unknown","Psychology","North East (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","North West (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","Scotland","70","65","37560","35000"
"In post","2022","Unknown","Psychology","South East (England)","25","20","[c]","[c]"
"In post","2022","Unknown","Psychology","South West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Psychology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Psychology","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","East Midlands (England)","35","35","39240","37530"
"In post","2022","Unknown","Science and Engineering","East of England","260","250","42120","40450"
"In post","2022","Unknown","Science and Engineering","London","315","300","49630","46000"
"In post","2022","Unknown","Science and Engineering","North East (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","North West (England)","70","65","37350","34530"
"In post","2022","Unknown","Science and Engineering","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Overseas","25","25","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Scotland","50","50","40140","35510"
"In post","2022","Unknown","Science and Engineering","South East (England)","170","165","40910","40380"
"In post","2022","Unknown","Science and Engineering","South West (England)","630","605","38300","35610"
"In post","2022","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Wales","100","95","40220","41760"
"In post","2022","Unknown","Science and Engineering","West Midlands (England)","65","60","39820","40030"
"In post","2022","Unknown","Science and Engineering","Yorkshire and The Humber","60","55","36350","30280"
"In post","2022","Unknown","Security","East Midlands (England)","35","35","33350","33200"
"In post","2022","Unknown","Security","East of England","115","115","32690","29400"
"In post","2022","Unknown","Security","London","255","255","37430","35050"
"In post","2022","Unknown","Security","North East (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Security","North West (England)","70","70","32040","31990"
"In post","2022","Unknown","Security","Northern Ireland","95","95","21820","20560"
"In post","2022","Unknown","Security","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Scotland","420","410","30920","28890"
"In post","2022","Unknown","Security","South East (England)","360","360","32160","29390"
"In post","2022","Unknown","Security","South West (England)","255","245","29650","25000"
"In post","2022","Unknown","Security","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Security","Wales","55","50","31120","24720"
"In post","2022","Unknown","Security","West Midlands (England)","75","75","32260","27260"
"In post","2022","Unknown","Security","Yorkshire and The Humber","115","110","34510","36810"
"In post","2022","Unknown","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","London","100","95","41810","37930"
"In post","2022","Unknown","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","North West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","South East (England)","75","70","36500","36840"
"In post","2022","Unknown","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","Wales","130","125","37390","38340"
"In post","2022","Unknown","Social Research","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","Unknown","Statistics","East of England","10","10","[c]","[c]"
"In post","2022","Unknown","Statistics","London","225","215","39940","37500"
"In post","2022","Unknown","Statistics","North East (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Statistics","North West (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Statistics","South East (England)","45","45","38540","38340"
"In post","2022","Unknown","Statistics","South West (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Wales","120","120","40560","38340"
"In post","2022","Unknown","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","Unknown","Tax","East Midlands (England)","445","430","29820","26820"
"In post","2022","Unknown","Tax","East of England","40","35","33930","33370"
"In post","2022","Unknown","Tax","London","630","600","40900","37930"
"In post","2022","Unknown","Tax","North East (England)","740","705","27330","26590"
"In post","2022","Unknown","Tax","North West (England)","1160","1115","29160","26820"
"In post","2022","Unknown","Tax","Northern Ireland","225","215","28540","26590"
"In post","2022","Unknown","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tax","Scotland","555","525","30010","26820"
"In post","2022","Unknown","Tax","South East (England)","115","105","32560","32190"
"In post","2022","Unknown","Tax","South West (England)","85","85","39060","33370"
"In post","2022","Unknown","Tax","Wales","545","520","29810","26820"
"In post","2022","Unknown","Tax","West Midlands (England)","370","355","32170","33080"
"In post","2022","Unknown","Tax","Yorkshire and The Humber","610","585","28820","26820"
"In post","2022","Unknown","Unknown","East Midlands (England)","135","135","38910","33080"
"In post","2022","Unknown","Unknown","East of England","60","55","49960","51430"
"In post","2022","Unknown","Unknown","London","3255","3225","46670","37610"
"In post","2022","Unknown","Unknown","North East (England)","320","305","31140","26820"
"In post","2022","Unknown","Unknown","North West (England)","660","645","38820","33080"
"In post","2022","Unknown","Unknown","Northern Ireland","45","45","32140","28310"
"In post","2022","Unknown","Unknown","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Scotland","5425","5200","39060","33070"
"In post","2022","Unknown","Unknown","South East (England)","210","205","47310","34980"
"In post","2022","Unknown","Unknown","South West (England)","195","195","53320","49700"
"In post","2022","Unknown","Unknown","Unknown","305","305","35310","29250"
"In post","2022","Unknown","Unknown","Wales","140","140","36720","32000"
"In post","2022","Unknown","Unknown","West Midlands (England)","295","290","42110","33080"
"In post","2022","Unknown","Unknown","Yorkshire and The Humber","575","555","37060","29250"
"In post","2022","Unknown","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","South East (England)","10","5","[c]","[c]"
"In post","2022","Unknown","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Wales","5","5","[c]","[c]"
"In post","2022","Unknown","Veterinarian","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","International Trade","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Delivery","East Midlands (England)","175","[c]","24680","26320"
"Leaver CS","2022","Declared disabled","Operational Delivery","East of England","205","[c]","26350","26780"
"Leaver CS","2022","Declared disabled","Operational Delivery","London","370","[c]","32250","31060"
"Leaver CS","2022","Declared disabled","Operational Delivery","North East (England)","155","[c]","24910","21260"
"Leaver CS","2022","Declared disabled","Operational Delivery","North West (England)","355","[c]","24860","21680"
"Leaver CS","2022","Declared disabled","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Delivery","Scotland","170","[c]","27040","26900"
"Leaver CS","2022","Declared disabled","Operational Delivery","South East (England)","270","[c]","26580","27570"
"Leaver CS","2022","Declared disabled","Operational Delivery","South West (England)","185","[c]","26600","26440"
"Leaver CS","2022","Declared disabled","Operational Delivery","Unknown","30","[c]","22760","21840"
"Leaver CS","2022","Declared disabled","Operational Delivery","Wales","140","[c]","27130","25090"
"Leaver CS","2022","Declared disabled","Operational Delivery","West Midlands (England)","195","[c]","25410","26950"
"Leaver CS","2022","Declared disabled","Operational Delivery","Yorkshire and The Humber","195","[c]","26040","26120"
"Leaver CS","2022","Declared disabled","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","East of England","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","North West (England)","30","[c]","23470","21830"
"Leaver CS","2022","Declared disabled","Other","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","Scotland","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","South East (England)","35","[c]","23750","21660"
"Leaver CS","2022","Declared disabled","Other","South West (England)","55","[c]","27490","21380"
"Leaver CS","2022","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
