"Status","Year","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Black","Security","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Female","165","[c]","29640","28670"
"Leaver CS","2022","Black","Unknown","Male","90","[c]","33240","28820"
"Leaver CS","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Female","355","[c]","29840","27570"
"Leaver CS","2022","Mixed","No function","Male","210","[c]","30310","27570"
"Leaver CS","2022","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Female","85","[c]","28320","26350"
"Leaver CS","2022","Mixed","Unknown","Male","65","[c]","36630","28760"
"Leaver CS","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Female","95","[c]","33360","31060"
"Leaver CS","2022","Other ethnicity","No function","Male","75","[c]","35830","30170"
"Leaver CS","2022","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Male","40","[c]","29540","29540"
"Leaver CS","2022","Undeclared","Commercial","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Male","80","[c]","40990","36840"
"Leaver CS","2022","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Female","410","[c]","30800","27570"
"Leaver CS","2022","Undeclared","No function","Male","440","[c]","35120","29230"
"Leaver CS","2022","Undeclared","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Male","50","[c]","39720","39310"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Male","40","[c]","36020","33300"
"Leaver CS","2022","Undeclared","Security","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Male","40","[c]","34940","39070"
"Leaver CS","2022","Undeclared","Unknown","Female","200","[c]","31020","27680"
"Leaver CS","2022","Undeclared","Unknown","Male","265","[c]","32650","30500"
"Leaver CS","2022","Unknown","Analysis","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Female","95","[c]","68500","64500"
"Leaver CS","2022","Unknown","Commercial","Male","125","[c]","69030","67270"
"Leaver CS","2022","Unknown","Communications","Female","80","[c]","41300","36360"
"Leaver CS","2022","Unknown","Communications","Male","55","[c]","46670","40600"
"Leaver CS","2022","Unknown","Counter Fraud","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Female","100","[c]","40730","36460"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Male","200","[c]","39530","37230"
"Leaver CS","2022","Unknown","Finance","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","Female","30","[c]","22280","21300"
"Leaver CS","2022","Unknown","Grants Management","Male","45","[c]","22770","21300"
"Leaver CS","2022","Unknown","Human Resources","Female","55","[c]","28730","23980"
"Leaver CS","2022","Unknown","Human Resources","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Female","45","[c]","46750","45860"
"Leaver CS","2022","Unknown","Legal","Male","40","[c]","46630","52100"
"Leaver CS","2022","Unknown","No function","Female","2480","[c]","28680","23780"
"Leaver CS","2022","Unknown","No function","Male","2180","[c]","30520","26550"
"Leaver CS","2022","Unknown","Project Delivery","Female","80","[c]","41190","37960"
"Leaver CS","2022","Unknown","Project Delivery","Male","115","[c]","35510","33300"
"Leaver CS","2022","Unknown","Property","Female","60","[c]","24670","22010"
"Leaver CS","2022","Unknown","Property","Male","70","[c]","29900","25420"
"Leaver CS","2022","Unknown","Security","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Male","120","[c]","29460","26670"
"Leaver CS","2022","Unknown","Unknown","Female","1485","[c]","29130","27570"
"Leaver CS","2022","Unknown","Unknown","Male","1540","[c]","32780","28980"
"Leaver CS","2022","White","Analysis","Female","140","[c]","36560","33150"
"Leaver CS","2022","White","Analysis","Male","170","[c]","41370","36560"
"Leaver CS","2022","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Female","115","[c]","39670","36500"
"Leaver CS","2022","White","Commercial","Male","125","[c]","46380","39650"
"Leaver CS","2022","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Female","115","[c]","40600","37280"
"Leaver CS","2022","White","Communications","Male","90","[c]","41070","37530"
"Leaver CS","2022","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Female","145","[c]","28050","27570"
"Leaver CS","2022","White","Counter Fraud","Male","105","[c]","31050","27570"
"Leaver CS","2022","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Debt","Female","105","[c]","22500","21260"
"Leaver CS","2022","White","Debt","Male","60","[c]","22770","21260"
"Leaver CS","2022","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data & Technology","Female","255","[c]","39930","35310"
"Leaver CS","2022","White","Digital, Data & Technology","Male","545","[c]","43410","40050"
"Leaver CS","2022","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Female","155","[c]","37000","33000"
"Leaver CS","2022","White","Finance","Male","155","[c]","43670","38880"
"Leaver CS","2022","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Grants Management","Female","45","[c]","25850","25510"
"Leaver CS","2022","White","Grants Management","Male","30","[c]","24380","21860"
"Leaver CS","2022","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Female","300","[c]","35900","31390"
"Leaver CS","2022","White","Human Resources","Male","135","[c]","37260","33300"
"Leaver CS","2022","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Female","305","[c]","45290","50500"
"Leaver CS","2022","White","Legal","Male","195","[c]","51000","53050"
"Leaver CS","2022","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","No function","Female","9140","[c]","30920","27570"
"Leaver CS","2022","White","No function","Male","6805","[c]","32960","27570"
"Leaver CS","2022","White","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Project Delivery","Female","330","[c]","37700","34290"
"Leaver CS","2022","White","Project Delivery","Male","590","[c]","40050","37240"
"Leaver CS","2022","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Female","165","[c]","31760","26500"
"Leaver CS","2022","White","Property","Male","225","[c]","36190","33300"
"Leaver CS","2022","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Female","130","[c]","31500","28890"
"Leaver CS","2022","White","Security","Male","460","[c]","33170","33300"
"Leaver CS","2022","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Female","3660","[c]","30500","25400"
"Leaver CS","2022","White","Unknown","Male","3275","[c]","33620","27570"
"Leaver CS","2022","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Analysis","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Analysis","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Debt","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data & Technology","Female","35","[c]","42580","34940"
"Leaver Dept.","2022","Asian","Digital, Data & Technology","Male","55","[c]","42160","40290"
"Leaver Dept.","2022","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Male","40","[c]","39240","36710"
"Leaver Dept.","2022","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Female","40","[c]","33670","32330"
"Leaver Dept.","2022","Asian","Human Resources","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","No function","Female","1010","[c]","36860","31060"
"Leaver Dept.","2022","Asian","No function","Male","620","[c]","35040","29850"
"Leaver Dept.","2022","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Male","35","[c]","43300","37550"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","180","[c]","32570","28830"
"Leaver Dept.","2022","Asian","Unknown","Male","180","[c]","33820","28850"
"Leaver Dept.","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Female","45","[c]","35930","32330"
"Leaver Dept.","2022","Black","Human Resources","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","No function","Female","610","[c]","35190","31060"
"Leaver Dept.","2022","Black","No function","Male","240","[c]","38800","31060"
"Leaver Dept.","2022","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","90","[c]","35040","35070"
"Leaver Dept.","2022","Black","Unknown","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
