"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","UK Statistics Authority","Wales","Female","70","60","30530","26600"
"In post","2022","60-64","UK Statistics Authority","Wales","Male","45","40","36680","33520"
"In post","2022","60-64","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","East of England","Female","15","15","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","East of England","Male","15","10","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","London","Female","35","35","33530","31650"
"In post","2022","60-64","Valuation Office Agency","London","Male","35","30","45670","48680"
"In post","2022","60-64","Valuation Office Agency","North East (England)","Female","20","15","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","North East (England)","Male","15","10","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","North West (England)","Female","15","15","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","North West (England)","Male","15","10","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","South East (England)","Female","10","10","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","South East (England)","Male","20","20","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","South West (England)","Female","30","25","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","South West (England)","Male","30","25","34090","27900"
"In post","2022","60-64","Valuation Office Agency","Wales","Female","5","5","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","Wales","Male","10","10","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","West Midlands (England)","Female","15","10","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","Yorkshire and The Humber","Female","15","10","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2022","60-64","Vehicle Certification Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Vehicle Certification Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Vehicle Certification Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Vehicle Certification Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Vehicle Certification Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Vehicle Certification Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Vehicle Certification Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Vehicle Certification Agency","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","60-64","Veterinary Medicines Directorate","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","60-64","Veterinary Medicines Directorate","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","60-64","Welsh Government (excl. agencies)","Wales","Female","235","200","39620","38160"
"In post","2022","60-64","Welsh Government (excl. agencies)","Wales","Male","190","170","48900","47470"
"In post","2022","60-64","Welsh Revenue Authority","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Revenue Authority","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Wilton Park","South East (England)","Female","10","10","[c]","[c]"
"In post","2022","60-64","Wilton Park","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Accountant in Bankruptcy","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Accountant in Bankruptcy","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","London","Male","5","5","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","Scotland","Male","5","5","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","South East (England)","Female","10","10","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","South East (England)","Male","15","15","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","South West (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","South West (England)","Male","15","10","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","London","Female","20","15","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","London","Male","25","25","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","South East (England)","Male","10","5","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Companies House","Wales","Female","20","15","[c]","[c]"
"In post","2022","65+","Companies House","Wales","Male","10","10","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","London","Male","5","5","[c]","[c]"
"In post","2022","65+","Criminal Injuries Compensation Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Criminal Injuries Compensation Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Commercial Service","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Commercial Service","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Commercial Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Commercial Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Commercial Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Commercial Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Office and Procurator Fiscal Service","Scotland","Female","20","15","[c]","[c]"
"In post","2022","65+","Crown Office and Procurator Fiscal Service","Scotland","Male","15","15","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","East of England","Female","5","5","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","London","Female","25","20","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","London","Male","20","15","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","Wales","Male","10","5","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","65+","Defence Electronics and Components Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Electronics and Components Agency","Wales","Male","15","10","[c]","[c]"
"In post","2022","65+","Defence Electronics and Components Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Electronics and Components Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","East Midlands (England)","Male","10","5","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","East of England","Male","15","10","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","London","Female","5","5","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","London","Male","20","20","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","North West (England)","Male","10","5","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","Scotland","Male","10","5","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","South East (England)","Male","15","10","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","South West (England)","Female","35","30","35630","33790"
"In post","2022","65+","Defence Equipment and Support","South West (England)","Male","145","120","41390","40960"
"In post","2022","65+","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","West Midlands (England)","Male","10","5","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Science and Technology Laboratory","South East (England)","Female","10","5","[c]","[c]"
"In post","2022","65+","Defence Science and Technology Laboratory","South East (England)","Male","45","35","49380","48630"
"In post","2022","65+","Defence Science and Technology Laboratory","South West (England)","Female","10","10","[c]","[c]"
"In post","2022","65+","Defence Science and Technology Laboratory","South West (England)","Male","40","30","50670","48140"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","25","20","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","30","25","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","London","Female","10","10","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","London","Male","10","10","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","20","20","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","15","15","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Female","10","10","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Female","10","5","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","65+","Department for International Trade","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for International Trade","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for International Trade","London","Female","10","10","[c]","[c]"
"In post","2022","65+","Department for International Trade","London","Male","15","15","[c]","[c]"
"In post","2022","65+","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","5","5","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","15","15","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Transport (excl. agencies)","London","Female","20","15","[c]","[c]"
"In post","2022","65+","Department for Transport (excl. agencies)","London","Male","40","30","40560","33390"
"In post","2022","65+","Department for Transport (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Transport (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Transport (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Transport (excl. agencies)","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Female","65","45","24860","26120"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Male","35","25","24480","21260"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","East of England","Female","115","85","26790","27570"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","East of England","Male","50","40","28990","27570"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","London","Female","225","170","30240","31060"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","London","Male","125","100","31550","31060"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","North East (England)","Female","140","100","24620","21260"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","North East (England)","Male","95","75","26510","21260"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","North West (England)","Female","315","220","24990","26120"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","North West (England)","Male","175","135","27910","26590"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","Scotland","Female","165","115","24230","21260"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","Scotland","Male","90","65","24350","21260"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","South East (England)","Female","185","130","26160","27570"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","South East (England)","Male","80","65","25950","27570"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","South West (England)","Female","160","110","25480","27570"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","South West (England)","Male","75","60","24720","26120"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","Unknown","Female","15","10","[c]","[c]"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","Wales","Female","115","80","24900","26120"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","Wales","Male","45","35","24690","21260"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Female","140","95","24920","26120"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Male","95","75","25950","27570"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Female","135","90","25680","26120"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Male","80","60","28290","27570"
