"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Asian","London","Male","180","[c]","32680","31060"
"Leaver Dept.","2022","20-29","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Outside London","Female","180","[c]","25670","25000"
"Leaver Dept.","2022","20-29","Asian","Outside London","Male","150","[c]","24980","24540"
"Leaver Dept.","2022","20-29","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","London","Female","165","[c]","31290","31060"
"Leaver Dept.","2022","20-29","Black","London","Male","45","[c]","29990","27430"
"Leaver Dept.","2022","20-29","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Outside London","Female","65","[c]","26640","24890"
"Leaver Dept.","2022","20-29","Black","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","London","Female","100","[c]","33890","32330"
"Leaver Dept.","2022","20-29","Mixed","London","Male","60","[c]","35140","33770"
"Leaver Dept.","2022","20-29","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Outside London","Female","50","[c]","24990","25010"
"Leaver Dept.","2022","20-29","Mixed","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","London","Female","50","[c]","34070","33210"
"Leaver Dept.","2022","20-29","Undeclared","London","Male","45","[c]","37650","34550"
"Leaver Dept.","2022","20-29","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","Female","35","[c]","28060","27570"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","Male","60","[c]","28080","28590"
"Leaver Dept.","2022","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","London","Female","555","[c]","33110","32000"
"Leaver Dept.","2022","20-29","Unknown","London","Male","460","[c]","35720","32000"
"Leaver Dept.","2022","20-29","Unknown","Outside London","Female","330","[c]","25880","24880"
"Leaver Dept.","2022","20-29","Unknown","Outside London","Male","270","[c]","26650","26230"
"Leaver Dept.","2022","20-29","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Female","105","[c]","31230","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Male","80","[c]","32250","32000"
"Leaver Dept.","2022","20-29","White","London","Female","1015","[c]","35320","33570"
"Leaver Dept.","2022","20-29","White","London","Male","645","[c]","35840","33980"
"Leaver Dept.","2022","20-29","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Outside London","Female","1235","[c]","26630","25210"
"Leaver Dept.","2022","20-29","White","Outside London","Male","765","[c]","27090","27000"
"Leaver Dept.","2022","20-29","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","Female","50","[c]","33260","31370"
"Leaver Dept.","2022","20-29","White","Unknown","Male","45","[c]","31370","31800"
"Leaver Dept.","2022","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","London","Female","225","[c]","38870","34550"
"Leaver Dept.","2022","30-39","Asian","London","Male","175","[c]","41610","36830"
"Leaver Dept.","2022","30-39","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Outside London","Female","170","[c]","29480","27570"
"Leaver Dept.","2022","30-39","Asian","Outside London","Male","185","[c]","29430","27570"
"Leaver Dept.","2022","30-39","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","London","Female","165","[c]","37250","33640"
"Leaver Dept.","2022","30-39","Black","London","Male","60","[c]","36850","32480"
"Leaver Dept.","2022","30-39","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Outside London","Female","90","[c]","31230","27570"
"Leaver Dept.","2022","30-39","Black","Outside London","Male","45","[c]","31960","29790"
"Leaver Dept.","2022","30-39","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","London","Female","80","[c]","43110","40080"
"Leaver Dept.","2022","30-39","Mixed","London","Male","45","[c]","43840","40000"
"Leaver Dept.","2022","30-39","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Outside London","Female","60","[c]","31320","27570"
"Leaver Dept.","2022","30-39","Mixed","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","Female","80","[c]","44360","41310"
"Leaver Dept.","2022","30-39","Undeclared","London","Male","65","[c]","44540","41970"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","Female","75","[c]","34860","35080"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","Male","70","[c]","32590","30290"
"Leaver Dept.","2022","30-39","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","Female","335","[c]","44920","40640"
"Leaver Dept.","2022","30-39","Unknown","London","Male","315","[c]","45330","40600"
"Leaver Dept.","2022","30-39","Unknown","Outside London","Female","245","[c]","29230","27570"
"Leaver Dept.","2022","30-39","Unknown","Outside London","Male","240","[c]","32000","29370"
"Leaver Dept.","2022","30-39","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","London","Female","830","[c]","46900","43170"
"Leaver Dept.","2022","30-39","White","London","Male","640","[c]","47670","44310"
"Leaver Dept.","2022","30-39","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Outside London","Female","1300","[c]","33430","29470"
"Leaver Dept.","2022","30-39","White","Outside London","Male","970","[c]","32630","29160"
"Leaver Dept.","2022","30-39","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","Female","55","[c]","38440","32000"
"Leaver Dept.","2022","30-39","White","Unknown","Male","50","[c]","40790","34930"
"Leaver Dept.","2022","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","London","Female","180","[c]","46920","40070"
"Leaver Dept.","2022","40-49","Asian","London","Male","105","[c]","49780","44430"
"Leaver Dept.","2022","40-49","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Outside London","Female","145","[c]","34600","27900"
"Leaver Dept.","2022","40-49","Asian","Outside London","Male","120","[c]","34030","27900"
"Leaver Dept.","2022","40-49","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","Female","120","[c]","39320","36800"
"Leaver Dept.","2022","40-49","Black","London","Male","60","[c]","41870","38870"
"Leaver Dept.","2022","40-49","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Outside London","Female","85","[c]","32840","29140"
"Leaver Dept.","2022","40-49","Black","Outside London","Male","60","[c]","37740","30610"
"Leaver Dept.","2022","40-49","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","Female","60","[c]","49860","48860"
"Leaver Dept.","2022","40-49","Undeclared","London","Male","50","[c]","52880","48600"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","Female","95","[c]","40860","38200"
"Leaver Dept.","2022","40-49","Undeclared","Outside London","Male","80","[c]","38720","35310"
"Leaver Dept.","2022","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","Female","175","[c]","54040","54230"
"Leaver Dept.","2022","40-49","Unknown","London","Male","155","[c]","55630","54700"
"Leaver Dept.","2022","40-49","Unknown","Outside London","Female","180","[c]","38690","32140"
"Leaver Dept.","2022","40-49","Unknown","Outside London","Male","140","[c]","34310","28380"
"Leaver Dept.","2022","40-49","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","London","Female","600","[c]","53430","53120"
"Leaver Dept.","2022","40-49","White","London","Male","380","[c]","56940","54290"
"Leaver Dept.","2022","40-49","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Outside London","Female","1330","[c]","37520","32000"
"Leaver Dept.","2022","40-49","White","Outside London","Male","770","[c]","40830","36740"
"Leaver Dept.","2022","40-49","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","Female","35","[c]","36300","32000"
"Leaver Dept.","2022","40-49","White","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","Female","105","[c]","47030","39960"
"Leaver Dept.","2022","50-59","Asian","London","Male","45","[c]","48490","40540"
"Leaver Dept.","2022","50-59","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","Female","60","[c]","54010","38440"
"Leaver Dept.","2022","50-59","Asian","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","Female","95","[c]","41210","35100"
"Leaver Dept.","2022","50-59","Black","London","Male","45","[c]","49170","40570"
"Leaver Dept.","2022","50-59","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","Female","45","[c]","41540","30460"
"Leaver Dept.","2022","50-59","Black","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","Female","50","[c]","45730","41850"
"Leaver Dept.","2022","50-59","Undeclared","London","Male","30","[c]","57310","54840"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","Female","75","[c]","42680","37490"
"Leaver Dept.","2022","50-59","Undeclared","Outside London","Male","75","[c]","44120","39980"
"Leaver Dept.","2022","50-59","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","Female","100","[c]","49740","43130"
"Leaver Dept.","2022","50-59","Unknown","London","Male","90","[c]","57210","45390"
"Leaver Dept.","2022","50-59","Unknown","Outside London","Female","125","[c]","36320","30690"
"Leaver Dept.","2022","50-59","Unknown","Outside London","Male","85","[c]","38030","36110"
"Leaver Dept.","2022","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","London","Female","390","[c]","54920","50210"
"Leaver Dept.","2022","50-59","White","London","Male","295","[c]","57610","54300"
"Leaver Dept.","2022","50-59","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Outside London","Female","1055","[c]","37540","31990"
"Leaver Dept.","2022","50-59","White","Outside London","Male","635","[c]","44960","37460"
"Leaver Dept.","2022","50-59","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Outside London","Male","10","[c]","[c]","[c]"
