"Status","Year","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Male","Heterosexual / straight","65","[c]","36130","33610"
"Leaver CS","2022","Economics","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Female","Heterosexual / straight","230","[c]","36220","33000"
"Leaver CS","2022","Finance","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Female","Undeclared","60","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Female","Unknown","40","[c]","34130","27070"
"Leaver CS","2022","Finance","Male","Heterosexual / straight","210","[c]","42820","36730"
"Leaver CS","2022","Finance","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Male","Undeclared","55","[c]","40360","34460"
"Leaver CS","2022","Finance","Male","Unknown","55","[c]","37620","34460"
"Leaver CS","2022","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Female","Heterosexual / straight","305","[c]","37670","33300"
"Leaver CS","2022","Human Resources","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Female","Undeclared","40","[c]","37150","33350"
"Leaver CS","2022","Human Resources","Female","Unknown","50","[c]","28090","25680"
"Leaver CS","2022","Human Resources","Male","Heterosexual / straight","120","[c]","41090","35050"
"Leaver CS","2022","Human Resources","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Female","Heterosexual / straight","70","[c]","61370","51360"
"Leaver CS","2022","Inspector of Education and Training","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Heterosexual / straight","40","[c]","30270","27560"
"Leaver CS","2022","Intelligence Analysis","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Heterosexual / straight","55","[c]","32270","29250"
"Leaver CS","2022","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","Heterosexual / straight","185","[c]","34170","29470"
"Leaver CS","2022","Knowledge and Information Management","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","Unknown","70","[c]","35550","29370"
"Leaver CS","2022","Knowledge and Information Management","Male","Heterosexual / straight","95","[c]","36560","35980"
"Leaver CS","2022","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","Heterosexual / straight","200","[c]","53520","53970"
"Leaver CS","2022","Legal","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","Unknown","60","[c]","60560","56800"
"Leaver CS","2022","Legal","Male","Heterosexual / straight","130","[c]","55960","55000"
"Leaver CS","2022","Legal","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Unknown","50","[c]","57320","55610"
"Leaver CS","2022","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Heterosexual / straight","205","[c]","53020","39030"
"Leaver CS","2022","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Unknown","70","[c]","53420","39030"
"Leaver CS","2022","Medicine","Male","Heterosexual / straight","90","[c]","70000","72760"
"Leaver CS","2022","Medicine","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Female","Heterosexual / straight","7685","[c]","28020","27130"
"Leaver CS","2022","Operational Delivery","Female","LGBO","625","[c]","26880","26470"
"Leaver CS","2022","Operational Delivery","Female","Undeclared","995","[c]","28320","26120"
"Leaver CS","2022","Operational Delivery","Female","Unknown","2835","[c]","27190","23720"
"Leaver CS","2022","Operational Delivery","Male","Heterosexual / straight","5855","[c]","29000","27370"
"Leaver CS","2022","Operational Delivery","Male","LGBO","480","[c]","27780","27570"
"Leaver CS","2022","Operational Delivery","Male","Undeclared","710","[c]","30410","27370"
"Leaver CS","2022","Operational Delivery","Male","Unknown","2390","[c]","29320","25980"
"Leaver CS","2022","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Heterosexual / straight","900","[c]","27420","22330"
"Leaver CS","2022","Other","Female","LGBO","50","[c]","28430","25690"
"Leaver CS","2022","Other","Female","Undeclared","135","[c]","27120","22150"
"Leaver CS","2022","Other","Female","Unknown","250","[c]","29980","26790"
"Leaver CS","2022","Other","Male","Heterosexual / straight","905","[c]","29120","25630"
"Leaver CS","2022","Other","Male","LGBO","50","[c]","27570","23350"
"Leaver CS","2022","Other","Male","Undeclared","125","[c]","30020","26150"
"Leaver CS","2022","Other","Male","Unknown","460","[c]","34840","30780"
"Leaver CS","2022","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Heterosexual / straight","480","[c]","43800","38160"
"Leaver CS","2022","Policy","Female","LGBO","60","[c]","37670","34020"
"Leaver CS","2022","Policy","Female","Undeclared","135","[c]","41220","39600"
"Leaver CS","2022","Policy","Female","Unknown","175","[c]","42200","36190"
"Leaver CS","2022","Policy","Male","Heterosexual / straight","450","[c]","50270","49860"
"Leaver CS","2022","Policy","Male","LGBO","50","[c]","44510","39110"
"Leaver CS","2022","Policy","Male","Undeclared","115","[c]","52100","50130"
"Leaver CS","2022","Policy","Male","Unknown","135","[c]","44970","40250"
"Leaver CS","2022","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Heterosexual / straight","230","[c]","40150","36640"
"Leaver CS","2022","Project Delivery","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Unknown","55","[c]","40060","37900"
"Leaver CS","2022","Project Delivery","Male","Heterosexual / straight","310","[c]","42770","39750"
"Leaver CS","2022","Project Delivery","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Undeclared","45","[c]","44320","40980"
"Leaver CS","2022","Project Delivery","Male","Unknown","65","[c]","40550","39000"
"Leaver CS","2022","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Heterosexual / straight","105","[c]","33980","33080"
"Leaver CS","2022","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Unknown","30","[c]","29420","25000"
"Leaver CS","2022","Property","Male","Heterosexual / straight","170","[c]","36210","34140"
"Leaver CS","2022","Property","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","Unknown","60","[c]","34290","30450"
"Leaver CS","2022","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","Heterosexual / straight","425","[c]","39350","38200"
"Leaver CS","2022","Science and Engineering","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","Undeclared","70","[c]","34780","33050"
"Leaver CS","2022","Science and Engineering","Female","Unknown","65","[c]","37860","36580"
"Leaver CS","2022","Science and Engineering","Male","Heterosexual / straight","550","[c]","37030","33300"
"Leaver CS","2022","Science and Engineering","Male","LGBO","35","[c]","40030","32600"
"Leaver CS","2022","Science and Engineering","Male","Undeclared","105","[c]","39150","37300"
"Leaver CS","2022","Science and Engineering","Male","Unknown","175","[c]","36440","32520"
"Leaver CS","2022","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","Heterosexual / straight","95","[c]","30450","26780"
"Leaver CS","2022","Security","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Male","Heterosexual / straight","385","[c]","32530","28990"
"Leaver CS","2022","Security","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Male","Undeclared","70","[c]","34720","39070"
"Leaver CS","2022","Security","Male","Unknown","100","[c]","29120","25610"
"Leaver CS","2022","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Female","Heterosexual / straight","935","[c]","36540","29800"
"Leaver CS","2022","Unknown","Female","LGBO","80","[c]","31330","27570"
"Leaver CS","2022","Unknown","Female","Undeclared","145","[c]","34470","30720"
"Leaver CS","2022","Unknown","Female","Unknown","3595","[c]","32960","27570"
"Leaver CS","2022","Unknown","Male","Heterosexual / straight","785","[c]","40590","31990"
"Leaver CS","2022","Unknown","Male","LGBO","85","[c]","40270","34650"
"Leaver CS","2022","Unknown","Male","Undeclared","95","[c]","41700","37000"
"Leaver CS","2022","Unknown","Male","Unknown","2935","[c]","38260","29250"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Female","Heterosexual / straight","165","[c]","38530","36780"
"Leaver Dept.","2022","Commercial","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Female","Undeclared","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Male","Heterosexual / straight","115","[c]","41330","38080"
"Leaver Dept.","2022","Commercial","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Male","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Female","Heterosexual / straight","145","[c]","40190","36810"
"Leaver Dept.","2022","Communications","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Female","Undeclared","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Male","Heterosexual / straight","90","[c]","45300","37710"
"Leaver Dept.","2022","Communications","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Female","Heterosexual / straight","35","[c]","30690","27570"
"Leaver Dept.","2022","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Male","Heterosexual / straight","35","[c]","31500","27570"
"Leaver Dept.","2022","Counter Fraud","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Female","Heterosexual / straight","185","[c]","40540","37000"
"Leaver Dept.","2022","Digital, Data and Technology","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Female","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Female","Unknown","40","[c]","42940","38650"
"Leaver Dept.","2022","Digital, Data and Technology","Male","Heterosexual / straight","245","[c]","43640","39400"
"Leaver Dept.","2022","Digital, Data and Technology","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Male","Undeclared","90","[c]","42800","39220"
"Leaver Dept.","2022","Digital, Data and Technology","Male","Unknown","85","[c]","40300","37910"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Female","Heterosexual / straight","45","[c]","43290","35090"
"Leaver Dept.","2022","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Female","Undeclared","15","[c]","[c]","[c]"
