"Status","Year","Age","Disability","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Female","50","[c]","22400","21840"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Male","40","[c]","24660","21840"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","Female","50","[c]","34320","33570"
"Leaver CS","2022","20-29","Undeclared","London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Outside London","Female","110","[c]","25180","23050"
"Leaver CS","2022","20-29","Undeclared","Outside London","Male","110","[c]","26140","23620"
"Leaver CS","2022","20-29","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","Female","730","[c]","29070","28140"
"Leaver CS","2022","20-29","Unknown","London","Male","510","[c]","30960","28650"
"Leaver CS","2022","20-29","Unknown","Outside London","Female","1205","[c]","23470","21260"
"Leaver CS","2022","20-29","Unknown","Outside London","Male","1175","[c]","25270","22610"
"Leaver CS","2022","20-29","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Female","110","[c]","22980","21590"
"Leaver CS","2022","20-29","Unknown","Unknown","Male","95","[c]","28170","27500"
"Leaver CS","2022","30-39","Declared disabled","London","Female","85","[c]","37790","34870"
"Leaver CS","2022","30-39","Declared disabled","London","Male","65","[c]","42350","37190"
"Leaver CS","2022","30-39","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Outside London","Female","250","[c]","26810","26350"
"Leaver CS","2022","30-39","Declared disabled","Outside London","Male","200","[c]","27350","25700"
"Leaver CS","2022","30-39","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","London","Female","715","[c]","41210","37300"
"Leaver CS","2022","30-39","Declared non-disabled","London","Male","560","[c]","44070","40470"
"Leaver CS","2022","30-39","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","Female","1670","[c]","29440","27570"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","Male","1670","[c]","31310","27570"
"Leaver CS","2022","30-39","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","Female","60","[c]","26580","21840"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","Male","45","[c]","33250","27570"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","Female","40","[c]","45180","41620"
"Leaver CS","2022","30-39","Undeclared","London","Male","45","[c]","45560","45060"
"Leaver CS","2022","30-39","Undeclared","Outside London","Female","130","[c]","28510","26470"
"Leaver CS","2022","30-39","Undeclared","Outside London","Male","120","[c]","30340","27570"
"Leaver CS","2022","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","Female","365","[c]","41690","40050"
"Leaver CS","2022","30-39","Unknown","London","Male","305","[c]","45160","40650"
"Leaver CS","2022","30-39","Unknown","Outside London","Female","720","[c]","30270","27570"
"Leaver CS","2022","30-39","Unknown","Outside London","Male","820","[c]","32090","27570"
"Leaver CS","2022","30-39","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Male","90","[c]","33920","32550"
"Leaver CS","2022","40-49","Declared disabled","London","Female","70","[c]","39450","31060"
"Leaver CS","2022","40-49","Declared disabled","London","Male","40","[c]","39870","32330"
"Leaver CS","2022","40-49","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Outside London","Female","235","[c]","28980","27570"
"Leaver CS","2022","40-49","Declared disabled","Outside London","Male","160","[c]","30770","27570"
"Leaver CS","2022","40-49","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","London","Female","495","[c]","49210","43810"
"Leaver CS","2022","40-49","Declared non-disabled","London","Male","315","[c]","51770","50010"
"Leaver CS","2022","40-49","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Outside London","Female","1515","[c]","31840","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Outside London","Male","1125","[c]","35390","28990"
"Leaver CS","2022","40-49","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Male","30","[c]","32810","26450"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Outside London","Female","100","[c]","29670","27570"
"Leaver CS","2022","40-49","Undeclared","Outside London","Male","110","[c]","32500","27570"
"Leaver CS","2022","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","London","Female","215","[c]","50440","51500"
"Leaver CS","2022","40-49","Unknown","London","Male","205","[c]","51820","49530"
"Leaver CS","2022","40-49","Unknown","Outside London","Female","570","[c]","33940","27570"
"Leaver CS","2022","40-49","Unknown","Outside London","Male","490","[c]","35650","29270"
"Leaver CS","2022","40-49","Unknown","Overseas","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Male","45","[c]","36280","33330"
"Leaver CS","2022","50-59","Declared disabled","London","Female","65","[c]","38730","31060"
"Leaver CS","2022","50-59","Declared disabled","London","Male","65","[c]","49950","42230"
"Leaver CS","2022","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Outside London","Female","495","[c]","29500","27570"
"Leaver CS","2022","50-59","Declared disabled","Outside London","Male","345","[c]","33100","27570"
"Leaver CS","2022","50-59","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","London","Female","460","[c]","45830","38440"
"Leaver CS","2022","50-59","Declared non-disabled","London","Male","370","[c]","51040","43690"
"Leaver CS","2022","50-59","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Outside London","Female","2310","[c]","32410","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Outside London","Male","1775","[c]","34810","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","London","Female","40","[c]","38790","32310"
"Leaver CS","2022","50-59","Undeclared","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Outside London","Female","190","[c]","30190","27020"
"Leaver CS","2022","50-59","Undeclared","Outside London","Male","235","[c]","35050","33150"
"Leaver CS","2022","50-59","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","London","Female","175","[c]","53900","50000"
"Leaver CS","2022","50-59","Unknown","London","Male","170","[c]","54600","45740"
"Leaver CS","2022","50-59","Unknown","Outside London","Female","615","[c]","35980","27570"
"Leaver CS","2022","50-59","Unknown","Outside London","Male","645","[c]","35640","30430"
"Leaver CS","2022","50-59","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Male","60","[c]","47220","37720"
"Leaver CS","2022","60-64","Declared disabled","London","Female","65","[c]","38190","30920"
"Leaver CS","2022","60-64","Declared disabled","London","Male","45","[c]","37520","31470"
"Leaver CS","2022","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Outside London","Female","385","[c]","30710","27570"
"Leaver CS","2022","60-64","Declared disabled","Outside London","Male","325","[c]","33810","27570"
"Leaver CS","2022","60-64","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","London","Female","280","[c]","43180","35200"
"Leaver CS","2022","60-64","Declared non-disabled","London","Male","340","[c]","53490","45470"
"Leaver CS","2022","60-64","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Outside London","Female","1825","[c]","31020","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Outside London","Male","1475","[c]","37090","32810"
"Leaver CS","2022","60-64","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","Female","35","[c]","26980","21840"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Outside London","Female","150","[c]","29600","26670"
"Leaver CS","2022","60-64","Undeclared","Outside London","Male","215","[c]","33320","32400"
"Leaver CS","2022","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","Female","60","[c]","49870","40070"
"Leaver CS","2022","60-64","Unknown","London","Male","80","[c]","54930","50300"
"Leaver CS","2022","60-64","Unknown","Outside London","Female","345","[c]","33380","26740"
"Leaver CS","2022","60-64","Unknown","Outside London","Male","430","[c]","37620","35000"
"Leaver CS","2022","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Male","55","[c]","44880","39040"
"Leaver CS","2022","65+","Declared disabled","London","Female","50","[c]","33140","29200"
"Leaver CS","2022","65+","Declared disabled","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Outside London","Female","355","[c]","25720","25430"
"Leaver CS","2022","65+","Declared disabled","Outside London","Male","325","[c]","28150","25330"
"Leaver CS","2022","65+","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","London","Female","215","[c]","33950","29610"
"Leaver CS","2022","65+","Declared non-disabled","London","Male","220","[c]","39440","31880"
"Leaver CS","2022","65+","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Outside London","Female","1365","[c]","26480","23720"
"Leaver CS","2022","65+","Declared non-disabled","Outside London","Male","1255","[c]","32430","27570"
"Leaver CS","2022","65+","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Outside London","Female","110","[c]","24960","21430"
"Leaver CS","2022","65+","Undeclared","Outside London","Male","195","[c]","29620","26780"
"Leaver CS","2022","65+","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","Female","40","[c]","53040","39020"
"Leaver CS","2022","65+","Unknown","London","Male","65","[c]","48850","39500"
"Leaver CS","2022","65+","Unknown","Outside London","Female","205","[c]","30440","25080"
"Leaver CS","2022","65+","Unknown","Outside London","Male","285","[c]","32020","26900"
"Leaver CS","2022","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","London","Female","160","[c]","32890","31060"
"Leaver Dept.","2022","20-29","Declared disabled","London","Male","80","[c]","33500","31060"
"Leaver Dept.","2022","20-29","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Outside London","Female","155","[c]","26660","27570"
"Leaver Dept.","2022","20-29","Declared disabled","Outside London","Male","95","[c]","27840","27570"
"Leaver Dept.","2022","20-29","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","London","Female","1285","[c]","34270","32330"
"Leaver Dept.","2022","20-29","Declared non-disabled","London","Male","775","[c]","35230","33570"
"Leaver Dept.","2022","20-29","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Outside London","Female","1290","[c]","26330","25010"
"Leaver Dept.","2022","20-29","Declared non-disabled","Outside London","Male","830","[c]","26390","25610"
"Leaver Dept.","2022","20-29","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Female","50","[c]","31630","31040"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Male","40","[c]","32540","31900"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","London","Female","70","[c]","34290","33810"
"Leaver Dept.","2022","20-29","Undeclared","London","Male","55","[c]","34620","33210"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","Female","60","[c]","27870","27570"
"Leaver Dept.","2022","20-29","Undeclared","Outside London","Male","55","[c]","28160","27570"
"Leaver Dept.","2022","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","London","Female","675","[c]","33420","32000"
"Leaver Dept.","2022","20-29","Unknown","London","Male","540","[c]","35440","32000"
