"Status","Year","Organisation","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","UK Statistics Authority","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","EO","Male","Unknown","60","60","24510","23880"
"In post","2022","UK Statistics Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","G6","Female","Heterosexual / straight","75","75","61610","59740"
"In post","2022","UK Statistics Authority","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","G6","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","G6","Female","Unknown","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","G6","Male","Heterosexual / straight","85","80","62630","61050"
"In post","2022","UK Statistics Authority","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","G6","Male","Unknown","30","30","62280","61250"
"In post","2022","UK Statistics Authority","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","G7","Female","Heterosexual / straight","325","310","51190","50210"
"In post","2022","UK Statistics Authority","G7","Female","LGBO","15","15","[c]","[c]"
"In post","2022","UK Statistics Authority","G7","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","UK Statistics Authority","G7","Female","Unknown","85","85","51820","50210"
"In post","2022","UK Statistics Authority","G7","Male","Heterosexual / straight","275","270","51820","50210"
"In post","2022","UK Statistics Authority","G7","Male","LGBO","15","15","[c]","[c]"
"In post","2022","UK Statistics Authority","G7","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","UK Statistics Authority","G7","Male","Unknown","105","105","52450","51210"
"In post","2022","UK Statistics Authority","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","HEO","Female","Heterosexual / straight","540","510","31120","30710"
"In post","2022","UK Statistics Authority","HEO","Female","LGBO","55","55","30890","30710"
"In post","2022","UK Statistics Authority","HEO","Female","Undeclared","40","35","31220","30710"
"In post","2022","UK Statistics Authority","HEO","Female","Unknown","135","125","30950","30710"
"In post","2022","UK Statistics Authority","HEO","Male","Heterosexual / straight","320","315","31170","30710"
"In post","2022","UK Statistics Authority","HEO","Male","LGBO","40","40","31080","30710"
"In post","2022","UK Statistics Authority","HEO","Male","Undeclared","30","30","31810","31700"
"In post","2022","UK Statistics Authority","HEO","Male","Unknown","145","145","31150","30710"
"In post","2022","UK Statistics Authority","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","SCS level","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","UK Statistics Authority","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","SCS level","Female","Unknown","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","SCS level","Male","Heterosexual / straight","30","30","83700","76970"
"In post","2022","UK Statistics Authority","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","SEO","Female","Heterosexual / straight","450","425","38050","38200"
"In post","2022","UK Statistics Authority","SEO","Female","LGBO","40","40","38140","38340"
"In post","2022","UK Statistics Authority","SEO","Female","Undeclared","30","30","38560","38340"
"In post","2022","UK Statistics Authority","SEO","Female","Unknown","125","115","37940","37660"
"In post","2022","UK Statistics Authority","SEO","Male","Heterosexual / straight","315","310","38070","37570"
"In post","2022","UK Statistics Authority","SEO","Male","LGBO","25","25","[c]","[c]"
"In post","2022","UK Statistics Authority","SEO","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","UK Statistics Authority","SEO","Male","Unknown","140","140","37840","36860"
"In post","2022","UK Statistics Authority","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","EO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","EO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Supreme Court","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","AO","Female","Heterosexual / straight","265","235","22420","22040"
"In post","2022","Valuation Office Agency","AO","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Valuation Office Agency","AO","Female","Undeclared","35","35","22810","22040"
"In post","2022","Valuation Office Agency","AO","Female","Unknown","200","180","22300","22010"
"In post","2022","Valuation Office Agency","AO","Male","Heterosexual / straight","155","150","22220","22010"
"In post","2022","Valuation Office Agency","AO","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Valuation Office Agency","AO","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Valuation Office Agency","AO","Male","Unknown","125","125","22230","22010"
"In post","2022","Valuation Office Agency","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","EO","Female","Heterosexual / straight","350","310","27600","27000"
"In post","2022","Valuation Office Agency","EO","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Valuation Office Agency","EO","Female","Undeclared","45","40","28150","27000"
"In post","2022","Valuation Office Agency","EO","Female","Unknown","155","145","27240","26950"
"In post","2022","Valuation Office Agency","EO","Male","Heterosexual / straight","250","240","27260","26950"
"In post","2022","Valuation Office Agency","EO","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Valuation Office Agency","EO","Male","Undeclared","35","30","27910","27000"
"In post","2022","Valuation Office Agency","EO","Male","Unknown","150","145","27020","26880"
"In post","2022","Valuation Office Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","G6","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Valuation Office Agency","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","G6","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Valuation Office Agency","G6","Male","Heterosexual / straight","40","40","70090","70290"
"In post","2022","Valuation Office Agency","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","G6","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Valuation Office Agency","G6","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Valuation Office Agency","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","G7","Female","Heterosexual / straight","130","125","56720","57150"
"In post","2022","Valuation Office Agency","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","G7","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Valuation Office Agency","G7","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Valuation Office Agency","G7","Male","Heterosexual / straight","160","155","57800","57150"
"In post","2022","Valuation Office Agency","G7","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Valuation Office Agency","G7","Male","Undeclared","30","30","59430","58250"
"In post","2022","Valuation Office Agency","G7","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Valuation Office Agency","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","HEO","Female","Heterosexual / straight","240","225","33330","33370"
"In post","2022","Valuation Office Agency","HEO","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Valuation Office Agency","HEO","Female","Undeclared","35","35","33800","33370"
"In post","2022","Valuation Office Agency","HEO","Female","Unknown","75","75","32600","32000"
"In post","2022","Valuation Office Agency","HEO","Male","Heterosexual / straight","250","240","33640","33370"
"In post","2022","Valuation Office Agency","HEO","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Valuation Office Agency","HEO","Male","Undeclared","45","45","34210","33370"
"In post","2022","Valuation Office Agency","HEO","Male","Unknown","105","100","32810","32890"
"In post","2022","Valuation Office Agency","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","SCS level","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Valuation Office Agency","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","SCS level","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Valuation Office Agency","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","SEO","Female","Heterosexual / straight","220","200","43920","44530"
"In post","2022","Valuation Office Agency","SEO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Valuation Office Agency","SEO","Female","Undeclared","35","30","45280","44610"
"In post","2022","Valuation Office Agency","SEO","Female","Unknown","65","60","44400","44530"
"In post","2022","Valuation Office Agency","SEO","Male","Heterosexual / straight","245","235","45110","44610"
"In post","2022","Valuation Office Agency","SEO","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Valuation Office Agency","SEO","Male","Undeclared","40","35","45770","46500"
"In post","2022","Valuation Office Agency","SEO","Male","Unknown","90","85","45220","44610"
"In post","2022","Valuation Office Agency","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AO","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","EO","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Vehicle Certification Agency","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","EO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Vehicle Certification Agency","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G7","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","HEO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Vehicle Certification Agency","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","HEO","Male","Heterosexual / straight","40","40","37710","37300"
"In post","2022","Vehicle Certification Agency","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","HEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Vehicle Certification Agency","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SEO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SEO","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","AO","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","EO","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","EO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
