"Status","Year","Age","Disability","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Declared disabled","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Health Security Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Valuation Office Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Animal and Plant Health Agency","Outside London","30","[c]","30110","26390"
"Leaver CS","2022","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","London","55","[c]","68510","65000"
"Leaver CS","2022","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Companies House","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Competition and Markets Authority","London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Crown Office and Procurator Fiscal Service","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Crown Prosecution Service","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Crown Prosecution Service","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Defence Equipment and Support","Outside London","50","[c]","37300","34500"
"Leaver CS","2022","40-49","Declared non-disabled","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Defence Science and Technology Laboratory","Outside London","30","[c]","40250","40000"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Education (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Education (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Transport (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","115","[c]","32550","31060"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Outside London","665","[c]","26680","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","40","[c]","26710","21840"
"Leaver CS","2022","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","Outside London","35","[c]","30470","26830"
"Leaver CS","2022","40-49","Declared non-disabled","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Education and Skills Funding Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","FCDO Services","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","FCDO Services","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Forestry and Land Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Government Legal Department","London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Health and Safety Executive","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Courts and Tribunals Service","London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Courts and Tribunals Service","Outside London","115","[c]","25800","20970"
"Leaver CS","2022","40-49","Declared non-disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Land Registry","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Prison and Probation Service","London","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Prison and Probation Service","Outside London","525","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Prison and Probation Service","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Outside London","210","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Treasury (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Home Office","London","65","[c]","45090","41950"
"Leaver CS","2022","40-49","Declared non-disabled","Home Office","Outside London","105","[c]","28340","24890"
"Leaver CS","2022","40-49","Declared non-disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Maritime and Coastguard Agency","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Met Office","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Defence (excl. agencies)","London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","225","[c]","32720","27990"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Justice (excl. agencies)","London","40","[c]","56440","53560"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office of Gas and Electricity Markets","London","35","[c]","59430","56100"
"Leaver CS","2022","40-49","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Planning Inspectorate","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Public Health England","London","90","[c]","50320","47130"
"Leaver CS","2022","40-49","Declared non-disabled","Public Health England","Outside London","140","[c]","46190","40060"
"Leaver CS","2022","40-49","Declared non-disabled","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Rural Payments Agency","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Scottish Government (excl. agencies)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Scottish Housing Regulator","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Serious Fraud Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Submarine Delivery Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","The National Archives","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Health Security Agency","London","60","[c]","43850","40070"
"Leaver CS","2022","40-49","Declared non-disabled","UK Health Security Agency","Outside London","30","[c]","35590","36330"
"Leaver CS","2022","40-49","Declared non-disabled","UK Hydrographic Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Statistics Authority","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Valuation Office Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Water Services Regulation Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Defence Equipment and Support","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Work and Pensions (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","45","[c]","29170","27570"
"Leaver CS","2022","40-49","Undeclared","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Courts and Tribunals Service","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Prison and Probation Service","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Prison and Probation Service","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Home Office","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Home Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Maritime and Coastguard Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Ministry of Defence (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Public Health England","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Advisory, Conciliation and Arbitration Service","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Animal and Plant Health Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Cabinet Office (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Cabinet Office (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Cabinet Office (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Charity Commission","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Crown Commercial Service","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Crown Prosecution Service","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Crown Prosecution Service","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Defence Equipment and Support","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Education (excl. agencies)","Outside London","15","[c]","[c]","[c]"
