"Status","Year","Age","Disability","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Declared non-disabled","Undeclared","Foreign, Commonwealth and Development Office","45","45","52560","55060"
"In post","2022","40-49","Declared non-disabled","Undeclared","HM Land Registry","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","HM Revenue and Customs","155","145","34600","33370"
"In post","2022","40-49","Declared non-disabled","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","Home Office","220","205","33340","29370"
"In post","2022","40-49","Declared non-disabled","Undeclared","Ministry of Defence","280","270","40950","40000"
"In post","2022","40-49","Declared non-disabled","Undeclared","Ministry of Justice","210","195","31550","28310"
"In post","2022","40-49","Declared non-disabled","Undeclared","National Crime Agency","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","Office for Standards in Education, Children's Services and Skills","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","Office of Rail and Road","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","Scottish Government","45","45","42330","39660"
"In post","2022","40-49","Declared non-disabled","Undeclared","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","UK Statistics Authority","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Undeclared","Welsh Government","35","35","44980","47470"
"In post","2022","40-49","Declared non-disabled","Unknown","Attorney General's Departments","90","80","43920","44440"
"In post","2022","40-49","Declared non-disabled","Unknown","Cabinet Office","35","35","59270","57810"
"In post","2022","40-49","Declared non-disabled","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Charity Commission","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Department for Business, Energy and Industrial Strategy","135","120","41180","40050"
"In post","2022","40-49","Declared non-disabled","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Department for Education","70","65","46160","43150"
"In post","2022","40-49","Declared non-disabled","Unknown","Department for Environment, Food and Rural Affairs","240","225","28210","24920"
"In post","2022","40-49","Declared non-disabled","Unknown","Department for International Trade","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Department for Transport","35","30","38410","32180"
"In post","2022","40-49","Declared non-disabled","Unknown","Department for Work and Pensions","735","645","28870","27570"
"In post","2022","40-49","Declared non-disabled","Unknown","Department of Health and Social Care","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Food Standards Agency","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Foreign, Commonwealth and Development Office","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","HM Land Registry","45","40","34860","27130"
"In post","2022","40-49","Declared non-disabled","Unknown","HM Revenue and Customs","125","115","33570","28920"
"In post","2022","40-49","Declared non-disabled","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Home Office","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Ministry of Defence","250","240","38060","35760"
"In post","2022","40-49","Declared non-disabled","Unknown","Ministry of Justice","310","285","32180","31540"
"In post","2022","40-49","Declared non-disabled","Unknown","National Crime Agency","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Office for Standards in Education, Children's Services and Skills","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Office of Gas and Electricity Markets","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Scottish Government","40","40","36680","28170"
"In post","2022","40-49","Declared non-disabled","Unknown","The National Archives","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","UK Statistics Authority","15","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","White","Attorney General's Departments","1460","1330","49640","51940"
"In post","2022","40-49","Declared non-disabled","White","Cabinet Office","950","925","55760","54700"
"In post","2022","40-49","Declared non-disabled","White","Chancellor's other departments","75","70","70730","67270"
"In post","2022","40-49","Declared non-disabled","White","Charity Commission","70","65","36570","29520"
"In post","2022","40-49","Declared non-disabled","White","Competition and Markets Authority","135","130","76520","75140"
"In post","2022","40-49","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","1880","1765","47380","45150"
"In post","2022","40-49","Declared non-disabled","White","Department for Digital, Culture, Media and Sport","195","185","60010","58600"
"In post","2022","40-49","Declared non-disabled","White","Department for Education","1245","1175","50240","50400"
"In post","2022","40-49","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","2105","1965","39020","35900"
"In post","2022","40-49","Declared non-disabled","White","Department for International Trade","175","170","58270","54860"
"In post","2022","40-49","Declared non-disabled","White","Department for Levelling Up, Housing and Communities","575","545","50720","48200"
"In post","2022","40-49","Declared non-disabled","White","Department for Transport","2440","2300","35680","30400"
"In post","2022","40-49","Declared non-disabled","White","Department for Work and Pensions","12405","11235","29550","27570"
"In post","2022","40-49","Declared non-disabled","White","Department of Health and Social Care","895","825","50610","49530"
"In post","2022","40-49","Declared non-disabled","White","Estyn","30","30","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","White","Food Standards Agency","190","185","42300","40180"
"In post","2022","40-49","Declared non-disabled","White","Foreign, Commonwealth and Development Office","1225","1190","53790","55490"
"In post","2022","40-49","Declared non-disabled","White","HM Land Registry","710","655","36310","33840"
"In post","2022","40-49","Declared non-disabled","White","HM Revenue and Customs","7500","7075","36870","33370"
"In post","2022","40-49","Declared non-disabled","White","HM Treasury","220","205","59720","57850"
"In post","2022","40-49","Declared non-disabled","White","Home Office","5075","4770","34730","29080"
"In post","2022","40-49","Declared non-disabled","White","Ministry of Defence","7090","6840","37930","34250"
"In post","2022","40-49","Declared non-disabled","White","Ministry of Justice","10260","9670","33520","30520"
"In post","2022","40-49","Declared non-disabled","White","National Crime Agency","420","400","44560","43490"
"In post","2022","40-49","Declared non-disabled","White","Northern Ireland Office","15","15","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","White","Office for Standards in Education, Children's Services and Skills","410","395","54680","51360"
"In post","2022","40-49","Declared non-disabled","White","Office of Gas and Electricity Markets","175","170","54140","51240"
"In post","2022","40-49","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","50","50","51940","46660"
"In post","2022","40-49","Declared non-disabled","White","Office of Rail and Road","65","65","59020","57940"
"In post","2022","40-49","Declared non-disabled","White","Office of the Secretary of State for Scotland","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","White","Office of the Secretary of State for Wales","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","White","Scottish Government","2745","2615","44750","39730"
"In post","2022","40-49","Declared non-disabled","White","The National Archives","75","70","44870","44900"
"In post","2022","40-49","Declared non-disabled","White","UK Export Finance","70","70","62050","60060"
"In post","2022","40-49","Declared non-disabled","White","UK Statistics Authority","570","525","40230","36840"
"In post","2022","40-49","Declared non-disabled","White","UK Supreme Court","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","White","Water Services Regulation Authority","65","60","64180","56230"
"In post","2022","40-49","Declared non-disabled","White","Welsh Government","1470","1395","44870","41980"
"In post","2022","40-49","Undeclared","Asian","Attorney General's Departments","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Department for Education","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Department for Levelling Up, Housing and Communities","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Department for Transport","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Department for Work and Pensions","95","80","27990","27570"
"In post","2022","40-49","Undeclared","Asian","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Foreign, Commonwealth and Development Office","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","HM Revenue and Customs","45","40","34440","31670"
"In post","2022","40-49","Undeclared","Asian","HM Treasury","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Home Office","45","40","33570","29370"
"In post","2022","40-49","Undeclared","Asian","Ministry of Defence","20","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Ministry of Justice","100","90","33420","31650"
"In post","2022","40-49","Undeclared","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Department for Work and Pensions","40","35","31070","31060"
"In post","2022","40-49","Undeclared","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","HM Revenue and Customs","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Home Office","15","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Ministry of Defence","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Ministry of Justice","60","60","33140","33370"
"In post","2022","40-49","Undeclared","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Black","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Department for Education","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Department for Work and Pensions","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","HM Revenue and Customs","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Home Office","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Ministry of Defence","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Ministry of Justice","30","30","33290","30300"
"In post","2022","40-49","Undeclared","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Ministry of Justice","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Attorney General's Departments","15","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Cabinet Office","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Department for Business, Energy and Industrial Strategy","40","40","49830","46880"
"In post","2022","40-49","Undeclared","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Department for Education","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Department for Environment, Food and Rural Affairs","55","50","38920","36580"
"In post","2022","40-49","Undeclared","Undeclared","Department for Levelling Up, Housing and Communities","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Department for Transport","100","100","36410","31490"
"In post","2022","40-49","Undeclared","Undeclared","Department for Work and Pensions","180","170","32140","27570"
"In post","2022","40-49","Undeclared","Undeclared","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Foreign, Commonwealth and Development Office","40","40","51400","54370"
"In post","2022","40-49","Undeclared","Undeclared","HM Land Registry","25","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","HM Revenue and Customs","395","380","37590","33370"
"In post","2022","40-49","Undeclared","Undeclared","HM Treasury","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Home Office","255","245","34780","30840"
"In post","2022","40-49","Undeclared","Undeclared","Ministry of Defence","265","260","39670","39070"
"In post","2022","40-49","Undeclared","Undeclared","Ministry of Justice","235","225","34570","31650"
"In post","2022","40-49","Undeclared","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Scottish Government","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","Welsh Government","30","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Department for International Trade","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Department for Transport","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Department for Work and Pensions","30","25","30590","27570"
"In post","2022","40-49","Undeclared","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Food Standards Agency","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","HM Land Registry","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","HM Revenue and Customs","35","35","37240","33370"
