"Status","Year","Age","Ethnicity","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Mixed","East Yorkshire and Northern Lincolnshire","Female","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Eastern Scotland","Female","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Essex","Female","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Essex","Male","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Female","75","75","28810","28590"
"In post","2022","20-29","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Male","65","65","28050","27550"
"In post","2022","20-29","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Greater Manchester","Female","55","50","28220","27570"
"In post","2022","20-29","Mixed","Greater Manchester","Male","40","40","28330","26700"
"In post","2022","20-29","Mixed","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Hampshire and Isle of Wight","Female","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Hampshire and Isle of Wight","Male","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Herefordshire, Worcestershire and Warwickshire","Female","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Herefordshire, Worcestershire and Warwickshire","Male","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Inner London - East","Female","110","110","33590","31060"
"In post","2022","20-29","Mixed","Inner London - East","Male","65","65","35370","33400"
"In post","2022","20-29","Mixed","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Inner London - West","Female","430","425","37470","34550"
"In post","2022","20-29","Mixed","Inner London - West","Male","305","300","38470","35700"
"In post","2022","20-29","Mixed","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Kent","Female","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Kent","Male","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Lancashire","Female","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Lancashire","Male","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Leicestershire, Rutland and Northamptonshire","Female","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Leicestershire, Rutland and Northamptonshire","Male","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Lincolnshire","Female","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Merseyside","Female","30","30","24850","23160"
"In post","2022","20-29","Mixed","Merseyside","Male","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Northumberland, and Tyne and Wear","Female","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Northumberland, and Tyne and Wear","Male","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Outer London - East and North East","Female","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Outer London - East and North East","Male","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Outer London - South","Female","45","45","32150","30920"
"In post","2022","20-29","Mixed","Outer London - South","Male","35","35","35920","31060"
"In post","2022","20-29","Mixed","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Outer London - West and North West","Female","55","50","29440","28660"
"In post","2022","20-29","Mixed","Outer London - West and North West","Male","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Overseas","Female","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Overseas","Male","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Shropshire and Staffordshire","Female","30","25","[c]","[c]"
"In post","2022","20-29","Mixed","Shropshire and Staffordshire","Male","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","South Yorkshire","Female","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","South Yorkshire","Male","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Surrey, East and West Sussex","Female","35","35","27100","27310"
"In post","2022","20-29","Mixed","Surrey, East and West Sussex","Male","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Tees Valley and Durham","Female","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Unknown","Female","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","West Midlands","Female","95","90","27630","26700"
"In post","2022","20-29","Mixed","West Midlands","Male","45","45","28460","26820"
"In post","2022","20-29","Mixed","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","West Wales and The Valleys","Female","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","West Yorkshire","Female","55","55","27770","27570"
"In post","2022","20-29","Mixed","West Yorkshire","Male","30","30","26560","25590"
"In post","2022","20-29","Mixed","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Bedfordshire and Hertfordshire","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Wales","Female","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Greater Manchester","Female","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Hampshire and Isle of Wight","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Inner London - East","Female","30","30","33250","31060"
"In post","2022","20-29","Other ethnicity","Inner London - East","Male","20","20","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Inner London - West","Female","110","110","35110","33570"
"In post","2022","20-29","Other ethnicity","Inner London - West","Male","90","85","38130","34630"
"In post","2022","20-29","Other ethnicity","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Merseyside","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Outer London - East and North East","Female","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Outer London - South","Female","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Outer London - South","Male","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Outer London - West and North West","Female","20","20","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Outer London - West and North West","Male","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Surrey, East and West Sussex","Female","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Midlands","Female","20","20","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Midlands","Male","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Bedfordshire and Hertfordshire","Male","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Female","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Male","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Cheshire","Female","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Cheshire","Male","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Derbyshire and Nottinghamshire","Female","15","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Derbyshire and Nottinghamshire","Male","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Devon","Female","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Devon","Male","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Dorset and Somerset","Male","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","East Anglia","Female","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","East Anglia","Male","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","East Wales","Female","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","East Wales","Male","35","30","29980","29430"
"In post","2022","20-29","Undeclared","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Eastern Scotland","Female","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Eastern Scotland","Male","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Essex","Male","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Female","45","45","28900","29180"
"In post","2022","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Male","120","120","30340","29230"
"In post","2022","20-29","Undeclared","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Greater Manchester","Male","30","30","[c]","[c]"
"In post","2022","20-29","Undeclared","Hampshire and Isle of Wight","Female","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Hampshire and Isle of Wight","Male","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Herefordshire, Worcestershire and Warwickshire","Male","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Inner London - East","Female","40","40","34300","32260"
"In post","2022","20-29","Undeclared","Inner London - East","Male","40","40","35380","33120"
"In post","2022","20-29","Undeclared","Inner London - West","Female","85","85","37800","35120"
"In post","2022","20-29","Undeclared","Inner London - West","Male","180","180","39930","37000"
"In post","2022","20-29","Undeclared","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Kent","Male","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Lancashire","Female","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Lancashire","Male","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Merseyside","Female","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Merseyside","Male","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Northumberland, and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Northumberland, and Tyne and Wear","Male","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Outer London - East and North East","Female","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Outer London - East and North East","Male","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Outer London - South","Female","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Outer London - South","Male","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Outer London - West and North West","Female","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Outer London - West and North West","Male","15","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Overseas","Female","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Overseas","Male","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Shropshire and Staffordshire","Male","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","South Yorkshire","Female","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","South Yorkshire","Male","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Surrey, East and West Sussex","Female","10","10","[c]","[c]"
