"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","325","305","33300","29690"
"In post","2022","Project Delivery","Department for International Trade","London","55","55","50840","51710"
"In post","2022","Project Delivery","Department for International Trade","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Levelling Up, Housing and Communities","London","100","100","44650","39600"
"In post","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","90","85","44450","48200"
"In post","2022","Project Delivery","Department for Transport","London","360","355","53830","54110"
"In post","2022","Project Delivery","Department for Transport","Outside London","235","225","36100","31380"
"In post","2022","Project Delivery","Department for Work and Pensions","London","260","225","37680","31880"
"In post","2022","Project Delivery","Department for Work and Pensions","Outside London","1215","1085","34470","32330"
"In post","2022","Project Delivery","Department for Work and Pensions","Unknown","15","15","40270","34290"
"In post","2022","Project Delivery","Department of Health and Social Care","London","10","10","44710","47570"
"In post","2022","Project Delivery","Department of Health and Social Care","Outside London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Estyn","Outside London","95","85","65310","75480"
"In post","2022","Project Delivery","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Food Standards Agency","Outside London","35","30","42750","37910"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","London","955","920","53520","53610"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","450","430","42350","38500"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","485","485","58020","56110"
"In post","2022","Project Delivery","HM Land Registry","London","15","15","50450","42100"
"In post","2022","Project Delivery","HM Land Registry","Outside London","165","160","37640","38550"
"In post","2022","Project Delivery","HM Revenue and Customs","London","1300","1235","54830","58600"
"In post","2022","Project Delivery","HM Revenue and Customs","Outside London","3760","3585","42890","40520"
"In post","2022","Project Delivery","HM Treasury","London","30","30","50150","52500"
"In post","2022","Project Delivery","HM Treasury","Outside London","10","10","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Defence","London","330","325","50930","45200"
"In post","2022","Project Delivery","Ministry of Defence","Outside London","13740","13285","38720","37400"
"In post","2022","Project Delivery","Ministry of Defence","Overseas","110","110","43030","41320"
"In post","2022","Project Delivery","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Justice","London","150","150","44350","41750"
"In post","2022","Project Delivery","Ministry of Justice","Outside London","140","140","39190","36050"
"In post","2022","Project Delivery","National Crime Agency","London","25","25","51250","48900"
"In post","2022","Project Delivery","National Crime Agency","Outside London","70","65","43060","42940"
"In post","2022","Project Delivery","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","London","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","30","30","43600","39850"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","London","10","10","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","10","10","49160","49000"
"In post","2022","Project Delivery","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","Outside London","30","30","47380","47490"
"In post","2022","Project Delivery","UK Export Finance","London","15","15","46520","41250"
"In post","2022","Project Delivery","UK Statistics Authority","London","5","5","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","Outside London","245","235","40970","36840"
"In post","2022","Project Delivery","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","Outside London","15","15","45310","45000"
"In post","2022","Project Delivery","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","London","10","10","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","Outside London","20","20","37160","32820"
"In post","2022","Property","Cabinet Office","London","165","160","52960","54700"
"In post","2022","Property","Cabinet Office","Outside London","255","250","49250","49700"
"In post","2022","Property","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","London","10","10","50990","53380"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","70","65","33310","25660"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","London","10","10","[c]","[c]"
"In post","2022","Property","Department for Education","London","120","115","56010","61750"
"In post","2022","Property","Department for Education","Outside London","450","445","49780","50400"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","London","35","35","40730","37010"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","Outside London","380","360","38710","35900"
"In post","2022","Property","Department for International Trade","London","5","5","[c]","[c]"
"In post","2022","Property","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Transport","London","15","10","59970","59540"
"In post","2022","Property","Department for Transport","Outside London","125","120","31370","30730"
"In post","2022","Property","Department for Work and Pensions","London","35","30","50030","42330"
"In post","2022","Property","Department for Work and Pensions","Outside London","140","135","40260","35720"
"In post","2022","Property","Department for Work and Pensions","Unknown","30","30","45620","41770"
"In post","2022","Property","Department of Health and Social Care","London","45","40","41100","40650"
"In post","2022","Property","Department of Health and Social Care","Outside London","35","35","38900","36820"
"In post","2022","Property","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","London","115","115","55380","57740"
"In post","2022","Property","Foreign, Commonwealth and Development Office","Outside London","195","195","36340","33390"
"In post","2022","Property","Foreign, Commonwealth and Development Office","Overseas","120","120","39980","40090"
"In post","2022","Property","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","Outside London","15","15","41050","39100"
"In post","2022","Property","HM Revenue and Customs","London","635","600","39900","35880"
"In post","2022","Property","HM Revenue and Customs","Outside London","3110","2905","33490","28030"
"In post","2022","Property","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence","London","235","230","27110","22010"
"In post","2022","Property","Ministry of Defence","Outside London","2170","2105","31580","33000"
"In post","2022","Property","Ministry of Defence","Overseas","55","55","37550","34610"
"In post","2022","Property","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice","London","215","210","47020","41750"
"In post","2022","Property","Ministry of Justice","Outside London","340","330","40210","36050"
"In post","2022","Property","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","London","10","10","47530","46240"
"In post","2022","Property","National Crime Agency","Outside London","20","20","39690","37780"
"In post","2022","Property","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","Outside London","10","10","30950","25880"
"In post","2022","Property","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Government","Outside London","270","265","32520","30260"
"In post","2022","Property","The National Archives","London","15","10","38280","34480"
"In post","2022","Property","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","Outside London","15","15","35970","36840"
"In post","2022","Property","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Property","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","London","25","25","37220","32080"
"In post","2022","Security","Attorney General's Departments","Outside London","30","30","33320","30130"
"In post","2022","Security","Cabinet Office","London","210","210","43610","40600"
"In post","2022","Security","Cabinet Office","Outside London","735","695","31200","32000"
"In post","2022","Security","Cabinet Office","Unknown","45","45","32260","33300"
"In post","2022","Security","Chancellor's other departments","London","5","5","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","London","30","30","42220","36260"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","Outside London","20","20","43890","44260"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education","Outside London","30","30","44240","49860"
"In post","2022","Security","Department for International Trade","London","25","25","44030","43160"
"In post","2022","Security","Department for Levelling Up, Housing and Communities","London","5","5","[c]","[c]"
"In post","2022","Security","Department for Transport","London","130","130","45090","43360"
"In post","2022","Security","Department for Transport","Outside London","105","100","29710","24720"
"In post","2022","Security","Department for Work and Pensions","London","10","10","[c]","[c]"
"In post","2022","Security","Department for Work and Pensions","Outside London","125","110","30740","27570"
"In post","2022","Security","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Food Standards Agency","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Foreign, Commonwealth and Development Office","London","255","250","43860","38690"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Outside London","240","230","34900","33390"
"In post","2022","Security","Foreign, Commonwealth and Development Office","Overseas","125","125","39910","34450"
"In post","2022","Security","HM Revenue and Customs","London","45","40","50480","45440"
"In post","2022","Security","HM Revenue and Customs","Outside London","150","145","41600","40520"
"In post","2022","Security","HM Treasury","London","5","5","[c]","[c]"
"In post","2022","Security","Ministry of Defence","London","890","870","37720","37000"
"In post","2022","Security","Ministry of Defence","Outside London","6360","6230","29680","26610"
"In post","2022","Security","Ministry of Defence","Overseas","35","35","40440","33560"
"In post","2022","Security","Ministry of Defence","Unknown","65","65","28900","27370"
"In post","2022","Security","Ministry of Justice","London","265","260","45140","41750"
"In post","2022","Security","Ministry of Justice","Outside London","570","565","37090","36480"
"In post","2022","Security","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","National Crime Agency","London","30","25","35420","33090"
"In post","2022","Security","National Crime Agency","Outside London","20","15","30480","30730"
"In post","2022","Security","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland Office","Outside London","5","5","[c]","[c]"
"In post","2022","Security","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scottish Government","Outside London","5","5","[c]","[c]"
"In post","2022","Security","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Security","UK Statistics Authority","Outside London","55","55","37300","31000"
"In post","2022","Security","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","London","75","70","51920","54760"
"In post","2022","Unknown","Attorney General's Departments","Outside London","90","85","42520","38180"
"In post","2022","Unknown","Cabinet Office","Outside London","5","5","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","20","20","38810","28030"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","160","155","41200","38750"
"In post","2022","Unknown","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","London","575","550","47310","40310"
"In post","2022","Unknown","Department for Work and Pensions","Outside London","1135","1060","34700","31990"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","30","30","40180","36650"
"In post","2022","Unknown","Department of Health and Social Care","London","155","150","49110","46000"
"In post","2022","Unknown","Department of Health and Social Care","Outside London","75","70","45460","49530"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","London","170","165","52080","48880"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Outside London","20","20","38400","27400"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","20","20","46480","45120"
"In post","2022","Unknown","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","London","25","25","36690","26750"
"In post","2022","Unknown","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","London","13515","12870","40310","35070"
"In post","2022","Unknown","Home Office","Outside London","22720","21060","28130","25220"
"In post","2022","Unknown","Home Office","Overseas","305","295","30510","27370"
"In post","2022","Unknown","Ministry of Defence","London","1585","1560","42880","37980"
"In post","2022","Unknown","Ministry of Defence","Outside London","15305","14640","29850","26350"
"In post","2022","Unknown","Ministry of Defence","Overseas","430","430","43950","41600"
"In post","2022","Unknown","Ministry of Defence","Unknown","1910","1900","37370","33610"
"In post","2022","Unknown","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Outside London","10","10","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Outside London","70","70","48470","49860"
"In post","2022","Unknown","Scottish Government","London","15","15","50690","47100"
"In post","2022","Unknown","Scottish Government","Outside London","15305","14710","40110","35540"
"In post","2022","Unknown","Scottish Government","Overseas","15","15","70800","68670"
"In post","2022","Unknown","Welsh Government","London","10","10","54450","46910"
"In post","2022","Unknown","Welsh Government","Outside London","5865","5545","41880","38160"
"In post","2022","Unknown","Welsh Government","Overseas","15","15","54180","61440"
"Leaver CS","2022","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Chancellor's other departments","London","20","[c]","47460","45290"
"Leaver CS","2022","Analysis","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Competition and Markets Authority","London","20","[c]","42370","34570"
"Leaver CS","2022","Analysis","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","London","20","[c]","34510","27680"
"Leaver CS","2022","Analysis","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Digital, Culture, Media and Sport","London","10","[c]","39130","38020"
"Leaver CS","2022","Analysis","Department for Education","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Education","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Environment, Food and Rural Affairs","Outside London","35","[c]","32850","30220"
"Leaver CS","2022","Analysis","Department for International Trade","London","25","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Levelling Up, Housing and Communities","London","20","[c]","35780","32870"
"Leaver CS","2022","Analysis","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department for Work and Pensions","Outside London","15","[c]","35990","31990"
"Leaver CS","2022","Analysis","Department of Health and Social Care","London","40","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HM Treasury","London","35","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Ministry of Defence","Outside London","35","[c]","36690","38070"
"Leaver CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office of Gas and Electricity Markets","London","25","[c]","48040","36880"
"Leaver CS","2022","Analysis","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","UK Statistics Authority","London","25","[c]","33720","33120"
"Leaver CS","2022","Analysis","UK Statistics Authority","Outside London","100","[c]","29440","23880"
"Leaver CS","2022","Analysis","Water Services Regulation Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Cabinet Office","London","85","[c]","75480","68000"
"Leaver CS","2022","Commercial","Cabinet Office","Outside London","70","[c]","59500","53320"
"Leaver CS","2022","Commercial","Cabinet Office","Unknown","30","[c]","74100","69000"
"Leaver CS","2022","Commercial","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Education","Outside London","20","[c]","33460","36500"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Environment, Food and Rural Affairs","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department for Work and Pensions","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department of Health and Social Care","London","35","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department of Health and Social Care","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Department of Health and Social Care","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Foreign, Commonwealth and Development Office","Outside London","15","[c]","38080","37750"
"Leaver CS","2022","Commercial","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Ministry of Defence","Outside London","115","[c]","37650","35000"
"Leaver CS","2022","Commercial","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scottish Government","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","UK Export Finance","London","20","[c]","54650","49130"
"Leaver CS","2022","Commercial","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Attorney General's Departments","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Cabinet Office","London","60","[c]","47300","41480"
"Leaver CS","2022","Communications","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Chancellor's other departments","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Business, Energy and Industrial Strategy","London","15","[c]","38120","38290"
"Leaver CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Education","London","30","[c]","37890","36660"
"Leaver CS","2022","Communications","Department for Education","Outside London","10","[c]","30720","25000"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Levelling Up, Housing and Communities","London","10","[c]","43550","36900"
"Leaver CS","2022","Communications","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Transport","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department of Health and Social Care","London","55","[c]","41520","40070"
"Leaver CS","2022","Communications","Department of Health and Social Care","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Defence","London","15","[c]","41720","40640"
"Leaver CS","2022","Communications","Ministry of Defence","Outside London","35","[c]","35190","33300"
"Leaver CS","2022","Communications","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scottish Government","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","UK Statistics Authority","Outside London","10","[c]","30650","29540"
"Leaver CS","2022","Communications","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Attorney General's Departments","London","25","[c]","40320","38870"
"Leaver CS","2022","Counter Fraud","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","20","[c]","31530","27460"
"Leaver CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Department for Work and Pensions","London","25","[c]","30470","30330"
"Leaver CS","2022","Counter Fraud","Department for Work and Pensions","Outside London","225","[c]","26220","27570"
"Leaver CS","2022","Counter Fraud","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
