"Status","Year","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","775","710","30550","28200"
"In post","2022","Ministry of Justice","Bedford","430","410","29690","28140"
"In post","2022","Ministry of Justice","Berkshire","365","345","28920","25120"
"In post","2022","Ministry of Justice","Bexley and Greenwich","1215","1170","32010","31790"
"In post","2022","Ministry of Justice","Birmingham","3480","3250","27130","24090"
"In post","2022","Ministry of Justice","Blackburn with Darwen","130","120","27920","24800"
"In post","2022","Ministry of Justice","Blackpool","145","135","28900","25120"
"In post","2022","Ministry of Justice","Bournemouth, Christchurch and Poole","275","245","28350","24800"
"In post","2022","Ministry of Justice","Bradford","415","375","26990","24800"
"In post","2022","Ministry of Justice","Breckland and South Norfolk","405","380","28430","25830"
"In post","2022","Ministry of Justice","Brent","200","185","30170","27060"
"In post","2022","Ministry of Justice","Bridgend and Neath Port Talbot","220","200","26970","22230"
"In post","2022","Ministry of Justice","Brighton and Hove","290","260","30800","25120"
"In post","2022","Ministry of Justice","Bristol, City of","935","875","27680","25120"
"In post","2022","Ministry of Justice","Bromley","250","230","30570","27420"
"In post","2022","Ministry of Justice","Buckinghamshire","715","675","31320","30700"
"In post","2022","Ministry of Justice","Calderdale and Kirklees","235","210","28370","25370"
"In post","2022","Ministry of Justice","Cambridgeshire CC","1340","1260","29740","28710"
"In post","2022","Ministry of Justice","Camden and City of London","1000","955","29550","24310"
"In post","2022","Ministry of Justice","Cardiff and Vale of Glamorgan","1260","1190","30360","25700"
"In post","2022","Ministry of Justice","Central Hampshire","395","380","30680","30210"
"In post","2022","Ministry of Justice","Central Valleys","205","190","29160","26310"
"In post","2022","Ministry of Justice","Cheshire East","425","395","29640","27120"
"In post","2022","Ministry of Justice","Cheshire West and Chester","195","180","27880","25120"
"In post","2022","Ministry of Justice","Chorley and West Lancashire","1220","1125","29520","27120"
"In post","2022","Ministry of Justice","City of Edinburgh","25","25","36220","26340"
"In post","2022","Ministry of Justice","Conwy and Denbighshire","115","110","28780","25440"
"In post","2022","Ministry of Justice","Cornwall and Isles of Scilly","165","150","28160","24800"
"In post","2022","Ministry of Justice","Coventry","155","135","28320","24800"
"In post","2022","Ministry of Justice","Croydon","1045","1005","36620","31740"
"In post","2022","Ministry of Justice","Darlington","135","125","27760","23170"
"In post","2022","Ministry of Justice","Derby","350","310","27500","24800"
"In post","2022","Ministry of Justice","Devon CC","1225","1140","28820","26310"
"In post","2022","Ministry of Justice","Dorset","985","925","28860","27260"
"In post","2022","Ministry of Justice","Dudley","100","90","28570","25570"
"In post","2022","Ministry of Justice","Durham","2370","2195","29750","28010"
"In post","2022","Ministry of Justice","Ealing","85","80","35020","34100"
"In post","2022","Ministry of Justice","East Cumbria","150","135","29780","27720"
"In post","2022","Ministry of Justice","East Derbyshire","90","80","28390","26310"
"In post","2022","Ministry of Justice","East Kent","210","195","28560","25190"
"In post","2022","Ministry of Justice","East Lancashire","170","155","27480","24800"
"In post","2022","Ministry of Justice","East Merseyside","330","310","30320","26310"
"In post","2022","Ministry of Justice","East Riding of Yorkshire","1235","1150","28580","27120"
"In post","2022","Ministry of Justice","East Surrey","840","800","33400","33890"
"In post","2022","Ministry of Justice","East Sussex CC","520","490","29150","27260"
"In post","2022","Ministry of Justice","Enfield","65","60","29810","25690"
"In post","2022","Ministry of Justice","Essex Haven Gateway","105","95","33100","28200"
"In post","2022","Ministry of Justice","Essex Thames Gateway","170","155","27040","24090"
"In post","2022","Ministry of Justice","Flintshire and Wrexham","885","865","27540","25610"
"In post","2022","Ministry of Justice","Glasgow City","580","540","27580","25120"
"In post","2022","Ministry of Justice","Gloucestershire CC","265","235","28880","25120"
"In post","2022","Ministry of Justice","Greater Manchester North East","465","440","29120","27380"
"In post","2022","Ministry of Justice","Greater Manchester North West","640","600","28280","25420"
"In post","2022","Ministry of Justice","Greater Manchester South East","205","190","28590","24800"
"In post","2022","Ministry of Justice","Greater Manchester South West","665","615","26640","23170"
"In post","2022","Ministry of Justice","Gwent Valleys","175","165","26080","23170"
"In post","2022","Ministry of Justice","Gwynedd","105","100","27850","24800"
"In post","2022","Ministry of Justice","Hackney and Newham","145","140","30380","27980"
"In post","2022","Ministry of Justice","Haringey and Islington","1110","1060","32520","32040"
"In post","2022","Ministry of Justice","Harrow and Hillingdon","130","120","30850","28310"
"In post","2022","Ministry of Justice","Hartlepool and Stockton-on-Tees","875","825","29490","27380"
"In post","2022","Ministry of Justice","Heart of Essex","700","665","29360","27260"
"In post","2022","Ministry of Justice","Herefordshire, County of","40","35","30680","30810"
"In post","2022","Ministry of Justice","Hertfordshire CC","800","755","29900","28200"
"In post","2022","Ministry of Justice","Hounslow and Richmond upon Thames","1010","960","32240","32090"
"In post","2022","Ministry of Justice","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Isle of Anglesey","15","15","31470","28760"
"In post","2022","Ministry of Justice","Isle of Wight","655","615","28540","26890"
"In post","2022","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","635","610","33500","33550"
"In post","2022","Ministry of Justice","Kent Thames Gateway","1310","1240","30300","30700"
"In post","2022","Ministry of Justice","Kingston upon Hull, City of","820","755","28560","27120"
"In post","2022","Ministry of Justice","Lambeth","505","485","35950","33550"
"In post","2022","Ministry of Justice","Lancaster and Wyre","365","340","29080","27120"
"In post","2022","Ministry of Justice","Leeds","2595","2450","30210","27120"
"In post","2022","Ministry of Justice","Leicester","985","910","27320","24260"
"In post","2022","Ministry of Justice","Leicestershire CC and Rutland","1155","1080","28470","26100"
"In post","2022","Ministry of Justice","Lewisham and Southwark","605","585","34340","32090"
"In post","2022","Ministry of Justice","Lincolnshire CC","1050","1000","28770","26610"
"In post","2022","Ministry of Justice","Liverpool","1490","1380","28120","25480"
"In post","2022","Ministry of Justice","Luton","200","180","25970","24090"
"In post","2022","Ministry of Justice","Manchester","1930","1815","29050","25210"
"In post","2022","Ministry of Justice","Medway","895","860","30310","28710"
"In post","2022","Ministry of Justice","Merton, Kingston upon Thames and Sutton","205","190","30270","28310"
"In post","2022","Ministry of Justice","Mid Kent","580","540","29480","27380"
"In post","2022","Ministry of Justice","Mid Lancashire","1060","970","30230","27380"
"In post","2022","Ministry of Justice","Milton Keynes","705","680","30070","29260"
"In post","2022","Ministry of Justice","Monmouthshire and Newport","570","525","29820","28550"
"In post","2022","Ministry of Justice","North and North East Lincolnshire","165","150","28820","25120"
"In post","2022","Ministry of Justice","North and West Norfolk","395","360","29160","28010"
"In post","2022","Ministry of Justice","North Hampshire","160","140","28660","24800"
"In post","2022","Ministry of Justice","North Northamptonshire","65","60","28930","28200"
"In post","2022","Ministry of Justice","North Nottinghamshire","735","690","29170","27120"
"In post","2022","Ministry of Justice","North Yorkshire CC","130","115","29080","26310"
"In post","2022","Ministry of Justice","Northumberland","85","75","30780","30210"
"In post","2022","Ministry of Justice","Norwich and East Norfolk","825","780","26820","24260"
"In post","2022","Ministry of Justice","Nottingham","1675","1555","27450","25120"
"In post","2022","Ministry of Justice","Oxfordshire CC","1005","940","30820","30450"
"In post","2022","Ministry of Justice","Peterborough","295","275","32450","29060"
"In post","2022","Ministry of Justice","Plymouth","225","200","28700","24800"
"In post","2022","Ministry of Justice","Portsmouth","215","190","28380","24800"
"In post","2022","Ministry of Justice","Powys","35","30","27700","24800"
"In post","2022","Ministry of Justice","Redbridge and Waltham Forest","250","230","31120","28310"
"In post","2022","Ministry of Justice","Sandwell","100","90","28530","25560"
"In post","2022","Ministry of Justice","Sefton","150","140","28920","25120"
"In post","2022","Ministry of Justice","Sheffield","545","495","32750","28200"
"In post","2022","Ministry of Justice","Shropshire","425","400","29250","27120"
"In post","2022","Ministry of Justice","Somerset CC","225","200","27480","24090"
"In post","2022","Ministry of Justice","South and West Derbyshire","480","445","29880","27380"
"In post","2022","Ministry of Justice","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","South Hampshire","120","105","29280","26310"
"In post","2022","Ministry of Justice","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","South Nottinghamshire","460","435","29370","27380"
"In post","2022","Ministry of Justice","South Teesside","325","285","27470","24800"
"In post","2022","Ministry of Justice","South West Wales","175","165","28530","25120"
"In post","2022","Ministry of Justice","Southampton","255","225","27650","24800"
"In post","2022","Ministry of Justice","Southend-on-Sea","115","105","27000","24800"
"In post","2022","Ministry of Justice","Staffordshire CC","2490","2355","29210","26850"
"In post","2022","Ministry of Justice","Stoke-on-Trent","660","600","24280","20970"
"In post","2022","Ministry of Justice","Suffolk CC","1375","1280","29610","28200"
"In post","2022","Ministry of Justice","Sunderland","120","115","28980","26720"
"In post","2022","Ministry of Justice","Swansea","655","600","28710","26950"
"In post","2022","Ministry of Justice","Swindon","165","150","27010","23170"
"In post","2022","Ministry of Justice","Telford and Wrekin","95","85","30900","26310"
"In post","2022","Ministry of Justice","Torbay","90","85","30230","26560"
"In post","2022","Ministry of Justice","Tower Hamlets","1490","1445","43020","41750"
"In post","2022","Ministry of Justice","Tyneside","1085","1000","28050","25120"
"In post","2022","Ministry of Justice","Unknown","120","105","28000","24620"
"In post","2022","Ministry of Justice","Wakefield","1220","1125","29840","27380"
"In post","2022","Ministry of Justice","Walsall","120","110","28220","25370"
"In post","2022","Ministry of Justice","Wandsworth","750","725","33210","32400"
"In post","2022","Ministry of Justice","Warrington","755","710","29080","26880"
"In post","2022","Ministry of Justice","Warwickshire CC","415","380","32080","30210"
"In post","2022","Ministry of Justice","West Cumbria","295","265","28310","27120"
"In post","2022","Ministry of Justice","West Essex","35","30","28570","26310"
"In post","2022","Ministry of Justice","West Kent","20","20","28660","26530"
"In post","2022","Ministry of Justice","West Northamptonshire","790","725","27280","24730"
"In post","2022","Ministry of Justice","West Surrey","750","690","31020","29740"
"In post","2022","Ministry of Justice","West Sussex (North East)","65","60","29430","28200"
"In post","2022","Ministry of Justice","West Sussex (South West)","310","295","29090","26890"
"In post","2022","Ministry of Justice","Westminster","4580","4455","44310","41750"
"In post","2022","Ministry of Justice","Wiltshire","415","400","28720","27380"
"In post","2022","Ministry of Justice","Wirral","185","170","28380","24800"
"In post","2022","Ministry of Justice","Wolverhampton","280","250","26720","24640"
"In post","2022","Ministry of Justice","Worcestershire CC","1450","1380","28560","25700"
"In post","2022","Ministry of Justice","York","310","280","30450","28200"
"In post","2022","National Crime Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","405","390","36910","36410"
"In post","2022","National Crime Agency","Bedford","30","30","34780","36740"
"In post","2022","National Crime Agency","Belfast","120","120","40080","36740"
"In post","2022","National Crime Agency","Berkshire","115","110","40700","39820"
"In post","2022","National Crime Agency","Birmingham","430","415","38140","36630"
"In post","2022","National Crime Agency","Bridgend and Neath Port Talbot","65","65","39660","36410"
"In post","2022","National Crime Agency","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Central Hampshire","70","70","37950","36410"
"In post","2022","National Crime Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Chorley and West Lancashire","70","70","37480","36410"
"In post","2022","National Crime Agency","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Coventry","35","35","39180","37680"
"In post","2022","National Crime Agency","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Derby","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Devon CC","55","50","38630","36410"
"In post","2022","National Crime Agency","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Durham","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Kent","75","70","37000","35470"
"In post","2022","National Crime Agency","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Gloucestershire CC","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Heart of Essex","35","35","35910","34140"
"In post","2022","National Crime Agency","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Hertfordshire CC","85","80","40050","37860"
"In post","2022","National Crime Agency","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","60","60","38850","36410"
"In post","2022","National Crime Agency","Lambeth","1525","1490","44870","40170"
"In post","2022","National Crime Agency","Leicestershire CC and Rutland","90","90","37920","38540"
"In post","2022","National Crime Agency","Lincolnshire CC","10","10","39220","36410"
"In post","2022","National Crime Agency","Liverpool","15","15","39010","36410"
"In post","2022","National Crime Agency","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Medway","125","125","42500","41860"
"In post","2022","National Crime Agency","Merton, Kingston upon Thames and Sutton","90","90","41890","39840"
"In post","2022","National Crime Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North Yorkshire CC","15","15","44580","43450"
"In post","2022","National Crime Agency","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Nottingham","50","50","38180","36410"
"In post","2022","National Crime Agency","Overseas","130","130","62920","61710"
"In post","2022","National Crime Agency","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Sheffield","95","90","35780","34140"
"In post","2022","National Crime Agency","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South Nottinghamshire","30","25","40080","36410"
"In post","2022","National Crime Agency","Staffordshire CC","40","40","37520","36920"
"In post","2022","National Crime Agency","Suffolk CC","20","15","42560","42080"
"In post","2022","National Crime Agency","Sunderland","100","100","37690","36410"
"In post","2022","National Crime Agency","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","45","45","46520","47130"
"In post","2022","National Crime Agency","Wakefield","165","160","39080","36740"
"In post","2022","National Crime Agency","Warrington","1220","1190","37080","36410"
"In post","2022","National Crime Agency","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Sussex (North East)","75","70","41470","40060"
"In post","2022","National Crime Agency","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Belfast","90","90","41380","36720"
"In post","2022","Northern Ireland Office","Westminster","85","85","51790","47580"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Barnet","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Barnsley, Doncaster and Rotherham","10","10","55190","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","69170","73000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Berkshire","10","10","65620","70000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Birmingham","55","55","39220","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Bournemouth, Christchurch and Poole","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Bradford","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Breckland and South Norfolk","10","10","60230","57930"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Brighton and Hove","10","10","62650","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","210","195","36930","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Bromley","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Buckinghamshire","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Calderdale and Kirklees","15","15","64990","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","25","25","52930","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Central Hampshire","15","15","63430","63430"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Cheshire East","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Chorley and West Lancashire","10","10","62060","70000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","10","10","64070","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Coventry","10","10","55520","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Croydon","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Derby","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Devon CC","25","20","64410","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Dorset","10","10","64260","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Durham","15","15","65810","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Ealing","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Cumbria","10","10","62710","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Kent","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Merseyside","10","10","67660","67500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Sussex CC","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire CC","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","15","15","52720","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester North West","15","15","57650","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester South West","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Haringey and Islington","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","25","25","66500","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leeds","10","10","66960","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","20","20","58330","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","10","10","58080","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Liverpool","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Manchester","355","340","33420","25880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Mid Lancashire","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Hampshire","10","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Nottinghamshire","15","15","59850","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","20","20","69490","73000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Northumberland","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Nottingham","90","85","34340","31700"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Plymouth","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Sefton","10","10","63340","57930"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Sheffield","10","10","63380","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Shropshire","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Solihull","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Somerset CC","15","15","70410","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","20","20","66250","73000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Hampshire","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","20","20","53180","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","15","15","61050","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Suffolk CC","10","10","60520","60930"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Sunderland","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Tyneside","15","15","62170","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wakefield","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Walsall","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","10","10","62840","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Essex","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","5","5","[c]","[c]"
