"Status","Year","Disability","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Asian","Female","Heterosexual / straight","80","[c]","29460","27570"
"Leaver CS","2022","Declared disabled","Asian","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Male","Heterosexual / straight","70","[c]","28710","27570"
"Leaver CS","2022","Declared disabled","Asian","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Female","Heterosexual / straight","90","[c]","32280","30060"
"Leaver CS","2022","Declared disabled","Black","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Female","Heterosexual / straight","55","[c]","27350","25310"
"Leaver CS","2022","Declared disabled","Mixed","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Female","Undeclared","45","[c]","28350","27470"
"Leaver CS","2022","Declared disabled","Undeclared","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Male","Undeclared","70","[c]","35730","29200"
"Leaver CS","2022","Declared disabled","Undeclared","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","Unknown","45","[c]","32720","33370"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Female","Heterosexual / straight","1425","[c]","29600","27570"
"Leaver CS","2022","Declared disabled","White","Female","LGBO","200","[c]","28050","27570"
"Leaver CS","2022","Declared disabled","White","Female","Undeclared","170","[c]","27540","26340"
"Leaver CS","2022","Declared disabled","White","Female","Unknown","275","[c]","30470","26120"
"Leaver CS","2022","Declared disabled","White","Male","Heterosexual / straight","1080","[c]","31140","27570"
"Leaver CS","2022","Declared disabled","White","Male","LGBO","170","[c]","33590","27570"
"Leaver CS","2022","Declared disabled","White","Male","Undeclared","100","[c]","29800","26780"
"Leaver CS","2022","Declared disabled","White","Male","Unknown","215","[c]","33620","27570"
"Leaver CS","2022","Declared disabled","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Female","Heterosexual / straight","740","[c]","32520","28590"
"Leaver CS","2022","Declared non-disabled","Asian","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Female","Undeclared","55","[c]","28720","27570"
"Leaver CS","2022","Declared non-disabled","Asian","Female","Unknown","165","[c]","30780","27130"
"Leaver CS","2022","Declared non-disabled","Asian","Male","Heterosexual / straight","655","[c]","34490","29290"
"Leaver CS","2022","Declared non-disabled","Asian","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Male","Undeclared","30","[c]","36630","30210"
"Leaver CS","2022","Declared non-disabled","Asian","Male","Unknown","140","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Female","Heterosexual / straight","580","[c]","31790","30850"
"Leaver CS","2022","Declared non-disabled","Black","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Female","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Male","Heterosexual / straight","355","[c]","33100","30720"
"Leaver CS","2022","Declared non-disabled","Black","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Female","Heterosexual / straight","300","[c]","32030","27570"
"Leaver CS","2022","Declared non-disabled","Mixed","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Male","Heterosexual / straight","185","[c]","33860","28410"
"Leaver CS","2022","Declared non-disabled","Mixed","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Female","Heterosexual / straight","80","[c]","34200","31060"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Male","Heterosexual / straight","50","[c]","34640","31060"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Female","Heterosexual / straight","65","[c]","30820","27150"
"Leaver CS","2022","Declared non-disabled","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Female","Undeclared","155","[c]","28740","26780"
"Leaver CS","2022","Declared non-disabled","Undeclared","Female","Unknown","95","[c]","28220","25840"
"Leaver CS","2022","Declared non-disabled","Undeclared","Male","Heterosexual / straight","85","[c]","34910","30280"
"Leaver CS","2022","Declared non-disabled","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Male","Undeclared","190","[c]","35300","31740"
"Leaver CS","2022","Declared non-disabled","Undeclared","Male","Unknown","95","[c]","34090","27570"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Female","Heterosexual / straight","60","[c]","34470","30400"
"Leaver CS","2022","Declared non-disabled","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Female","Unknown","260","[c]","28690","22510"
"Leaver CS","2022","Declared non-disabled","Unknown","Male","Heterosexual / straight","85","[c]","42450","33000"
"Leaver CS","2022","Declared non-disabled","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Male","Unknown","275","[c]","32480","27540"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Female","Heterosexual / straight","8195","[c]","32300","27570"
"Leaver CS","2022","Declared non-disabled","White","Female","LGBO","550","[c]","30650","27570"
"Leaver CS","2022","Declared non-disabled","White","Female","Undeclared","715","[c]","31650","27570"
"Leaver CS","2022","Declared non-disabled","White","Female","Unknown","1950","[c]","30520","27570"
"Leaver CS","2022","Declared non-disabled","White","Male","Heterosexual / straight","7280","[c]","35300","29230"
"Leaver CS","2022","Declared non-disabled","White","Male","LGBO","515","[c]","33430","27570"
"Leaver CS","2022","Declared non-disabled","White","Male","Undeclared","480","[c]","36110","28670"
"Leaver CS","2022","Declared non-disabled","White","Male","Unknown","1390","[c]","38050","31060"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Female","Undeclared","145","[c]","34150","30410"
"Leaver CS","2022","Undeclared","Undeclared","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Male","Undeclared","250","[c]","37590","34630"
"Leaver CS","2022","Undeclared","Undeclared","Male","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Female","Heterosexual / straight","380","[c]","29640","26670"
"Leaver CS","2022","Undeclared","White","Female","LGBO","50","[c]","33980","27570"
"Leaver CS","2022","Undeclared","White","Female","Undeclared","90","[c]","32100","24210"
"Leaver CS","2022","Undeclared","White","Female","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Male","Heterosexual / straight","390","[c]","30870","27570"
"Leaver CS","2022","Undeclared","White","Male","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Male","Undeclared","110","[c]","34880","32740"
"Leaver CS","2022","Undeclared","White","Male","Unknown","170","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Female","Heterosexual / straight","90","[c]","31290","27510"
"Leaver CS","2022","Unknown","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Female","Unknown","60","[c]","47000","36000"
"Leaver CS","2022","Unknown","Asian","Male","Heterosexual / straight","80","[c]","36140","32020"
"Leaver CS","2022","Unknown","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Female","Heterosexual / straight","55","[c]","31760","29050"
"Leaver CS","2022","Unknown","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
