"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","AA/AO","Heterosexual / straight","1615","[c]","21440","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","AA/AO","LGBO","140","[c]","21420","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","AA/AO","Undeclared","165","[c]","21300","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","AA/AO","Unknown","455","[c]","21230","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","EO","Heterosexual / straight","2545","[c]","28290","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","EO","LGBO","235","[c]","28540","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","EO","Undeclared","260","[c]","28350","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","EO","Unknown","485","[c]","28100","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","SEO/HEO","Heterosexual / straight","175","[c]","35010","34290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","SEO/HEO","Unknown","45","[c]","34770","34290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","AA/AO","Heterosexual / straight","190","[c]","21480","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","AA/AO","Unknown","35","[c]","21230","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","EO","Heterosexual / straight","155","[c]","28780","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Property","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Property","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Property","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Psychology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Psychology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Psychology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Security","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Security","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Statistics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Statistics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Statistics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","Heterosexual / straight","250","[c]","21560","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","Unknown","325","[c]","21370","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","EO","Heterosexual / straight","190","[c]","28000","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","EO","Unknown","325","[c]","27800","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","Heterosexual / straight","35","[c]","35880","35310"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","Unknown","30","[c]","36400","35560"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Commercial","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Communications","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Communications","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Communications","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Communications","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Communications","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Economics","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Economics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Economics","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Economics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Economics","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Economics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Economics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Economics","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Economics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Economics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Economics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Finance","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Human Resources","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Human Resources","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Human Resources","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Medicine","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Medicine","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Medicine","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
