"Status","Year","Organisation","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Land Registry","Devon","HEO","Female","105","95","35400","33840"
"In post","2022","HM Land Registry","Devon","HEO","Male","115","110","37140","38450"
"In post","2022","HM Land Registry","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Devon","SEO","Female","80","75","42410","42010"
"In post","2022","HM Land Registry","Devon","SEO","Male","135","130","43300","43160"
"In post","2022","HM Land Registry","Dorset and Somerset","AO","Female","60","55","22600","22600"
"In post","2022","HM Land Registry","Dorset and Somerset","AO","Male","30","30","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","EO","Female","75","60","27130","27130"
"In post","2022","HM Land Registry","Dorset and Somerset","EO","Male","25","25","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","G7","Female","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","HEO","Female","40","30","33850","33840"
"In post","2022","HM Land Registry","Dorset and Somerset","HEO","Male","20","15","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","SEO","Female","15","15","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","SEO","Male","15","10","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","AO","Female","55","50","22600","22600"
"In post","2022","HM Land Registry","East Anglia","AO","Male","30","30","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","EO","Female","65","60","27130","27130"
"In post","2022","HM Land Registry","East Anglia","EO","Male","20","20","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","G7","Female","5","5","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","HEO","Female","40","35","33840","33840"
"In post","2022","HM Land Registry","East Anglia","HEO","Male","35","30","34520","33840"
"In post","2022","HM Land Registry","East Anglia","SEO","Female","20","20","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","SEO","Male","20","15","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","AO","Female","55","50","22600","22600"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","AO","Male","45","45","22600","22600"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","EO","Female","95","80","27130","27130"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","EO","Male","55","55","27210","27130"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","G7","Male","5","5","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","HEO","Female","35","30","34100","33840"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","HEO","Male","30","25","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SEO","Female","10","10","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SEO","Male","15","15","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","55","50","22690","22600"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","30","30","22600","22600"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","105","85","27170","27130"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","45","40","27130","27130"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","50","40","33840","33840"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","35","25","33840","33840"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","20","20","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","15","10","[c]","[c]"
"In post","2022","HM Land Registry","Lancashire","AO","Female","90","80","22600","22600"
"In post","2022","HM Land Registry","Lancashire","AO","Male","50","45","22600","22600"
"In post","2022","HM Land Registry","Lancashire","EO","Female","105","90","27140","27130"
"In post","2022","HM Land Registry","Lancashire","EO","Male","50","45","27230","27130"
"In post","2022","HM Land Registry","Lancashire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Lancashire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Lancashire","G7","Female","10","5","[c]","[c]"
"In post","2022","HM Land Registry","Lancashire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Lancashire","HEO","Female","40","35","33840","33840"
"In post","2022","HM Land Registry","Lancashire","HEO","Male","35","30","33960","33840"
"In post","2022","HM Land Registry","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Lancashire","SEO","Female","20","20","[c]","[c]"
"In post","2022","HM Land Registry","Lancashire","SEO","Male","20","20","[c]","[c]"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","AO","Female","60","55","22600","22600"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","AO","Male","40","40","22600","22600"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","EO","Female","60","50","27130","27130"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","EO","Male","55","50","27220","27130"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","G7","Female","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","HEO","Female","30","30","33840","33840"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","HEO","Male","25","25","[c]","[c]"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","SEO","Female","15","15","[c]","[c]"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","SEO","Male","15","15","[c]","[c]"
"In post","2022","HM Land Registry","Merseyside","AO","Female","90","80","22600","22600"
"In post","2022","HM Land Registry","Merseyside","AO","Male","70","70","22600","22600"
"In post","2022","HM Land Registry","Merseyside","EO","Female","135","110","27170","27130"
"In post","2022","HM Land Registry","Merseyside","EO","Male","55","55","27130","27130"
"In post","2022","HM Land Registry","Merseyside","G6","Female","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Merseyside","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Merseyside","G7","Female","10","5","[c]","[c]"
"In post","2022","HM Land Registry","Merseyside","G7","Male","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Merseyside","HEO","Female","65","55","33850","33840"
"In post","2022","HM Land Registry","Merseyside","HEO","Male","35","35","34080","33840"
"In post","2022","HM Land Registry","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Merseyside","SEO","Female","30","30","40670","38550"
"In post","2022","HM Land Registry","Merseyside","SEO","Male","25","25","[c]","[c]"
"In post","2022","HM Land Registry","Outer London - South","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Outer London - South","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Outer London - South","AO","Female","30","25","[c]","[c]"
"In post","2022","HM Land Registry","Outer London - South","AO","Male","30","30","[c]","[c]"
"In post","2022","HM Land Registry","Outer London - South","EO","Female","65","60","30660","30600"
"In post","2022","HM Land Registry","Outer London - South","EO","Male","45","45","31030","30600"
"In post","2022","HM Land Registry","Outer London - South","G6","Female","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Outer London - South","G6","Male","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Outer London - South","G7","Female","20","15","[c]","[c]"
"In post","2022","HM Land Registry","Outer London - South","G7","Male","15","15","[c]","[c]"
"In post","2022","HM Land Registry","Outer London - South","HEO","Female","55","50","37800","37290"
"In post","2022","HM Land Registry","Outer London - South","HEO","Male","40","40","37410","37290"
"In post","2022","HM Land Registry","Outer London - South","SCS level","Female","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Outer London - South","SCS level","Male","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Outer London - South","SEO","Female","30","30","44510","42630"
"In post","2022","HM Land Registry","Outer London - South","SEO","Male","45","45","46220","44260"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","AO","Female","70","65","22600","22600"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","AO","Male","45","45","22600","22600"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","EO","Female","90","80","27130","27130"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","EO","Male","40","40","27240","27130"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","G7","Female","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","HEO","Female","30","25","33840","33840"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","HEO","Male","25","20","[c]","[c]"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","SEO","Female","25","20","[c]","[c]"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","SEO","Male","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Tees Valley and Durham","AO","Female","170","160","22600","22600"
"In post","2022","HM Land Registry","Tees Valley and Durham","AO","Male","80","75","22600","22600"
"In post","2022","HM Land Registry","Tees Valley and Durham","EO","Female","190","170","27130","27130"
"In post","2022","HM Land Registry","Tees Valley and Durham","EO","Male","85","80","27190","27130"
"In post","2022","HM Land Registry","Tees Valley and Durham","G7","Female","15","10","[c]","[c]"
"In post","2022","HM Land Registry","Tees Valley and Durham","G7","Male","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Tees Valley and Durham","HEO","Female","65","60","33910","33840"
"In post","2022","HM Land Registry","Tees Valley and Durham","HEO","Male","55","50","33920","33840"
"In post","2022","HM Land Registry","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Tees Valley and Durham","SEO","Female","35","35","40290","38550"
"In post","2022","HM Land Registry","Tees Valley and Durham","SEO","Male","30","25","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands","AO","Female","40","35","22600","22600"
"In post","2022","HM Land Registry","West Midlands","AO","Male","25","25","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands","EO","Female","65","55","27130","27130"
"In post","2022","HM Land Registry","West Midlands","EO","Male","30","25","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands","G7","Female","10","10","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands","HEO","Female","40","35","33840","33840"
"In post","2022","HM Land Registry","West Midlands","HEO","Male","20","20","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands","SEO","Female","20","20","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands","SEO","Male","15","10","[c]","[c]"
"In post","2022","HM Land Registry","West Wales and The Valleys","AO","Female","140","130","22600","22600"
"In post","2022","HM Land Registry","West Wales and The Valleys","AO","Male","70","70","22600","22600"
"In post","2022","HM Land Registry","West Wales and The Valleys","EO","Female","200","170","27130","27130"
"In post","2022","HM Land Registry","West Wales and The Valleys","EO","Male","110","105","27130","27130"
"In post","2022","HM Land Registry","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","West Wales and The Valleys","G7","Female","10","10","[c]","[c]"
"In post","2022","HM Land Registry","West Wales and The Valleys","G7","Male","5","5","[c]","[c]"
"In post","2022","HM Land Registry","West Wales and The Valleys","HEO","Female","85","75","33840","33840"
"In post","2022","HM Land Registry","West Wales and The Valleys","HEO","Male","70","60","34030","33840"
"In post","2022","HM Land Registry","West Wales and The Valleys","SEO","Female","30","25","[c]","[c]"
"In post","2022","HM Land Registry","West Wales and The Valleys","SEO","Male","45","40","40170","40860"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","AA","Female","50","45","21730","21790"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","AA","Male","60","60","22230","21790"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","AO","Female","180","170","28310","28140"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","AO","Male","225","225","30320","30700"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","EO","Female","40","40","28300","26590"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","EO","Male","45","45","31750","33520"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","HEO","Female","35","35","32850","31180"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","HEO","Male","30","30","35960","36880"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","SEO","Female","15","15","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","SEO","Male","15","15","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Unknown","Female","325","300","29420","28200"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Unknown","Male","75","75","29470","27770"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","140","130","22000","21790"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","130","130","22520","21790"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","395","370","27850","28140"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","525","515","30940","30700"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","130","125","30440","32040"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","220","210","33170","33520"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","85","80","33190","31180"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","105","100","37650","38160"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","50","50","46860","47660"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","55","50","52120","51330"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","465","430","29600","26310"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","125","120","30580","25790"
"In post","2022","HM Prison and Probation Service","Cheshire","AA","Female","70","65","20830","20890"
"In post","2022","HM Prison and Probation Service","Cheshire","AA","Male","65","60","21060","20890"
"In post","2022","HM Prison and Probation Service","Cheshire","AO","Female","260","240","25430","24260"
"In post","2022","HM Prison and Probation Service","Cheshire","AO","Male","255","245","27580","27120"
"In post","2022","HM Prison and Probation Service","Cheshire","EO","Female","45","45","28880","27380"
"In post","2022","HM Prison and Probation Service","Cheshire","EO","Male","70","65","31510","33520"
"In post","2022","HM Prison and Probation Service","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cheshire","HEO","Female","50","50","33980","31920"
"In post","2022","HM Prison and Probation Service","Cheshire","HEO","Male","45","40","36940","38160"
"In post","2022","HM Prison and Probation Service","Cheshire","SEO","Female","25","25","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cheshire","SEO","Male","20","20","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cheshire","Unknown","Female","225","210","29040","28200"
"In post","2022","HM Prison and Probation Service","Cheshire","Unknown","Male","65","55","29010","26310"
"In post","2022","HM Prison and Probation Service","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cornwall and Isles of Scilly","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cornwall and Isles of Scilly","Unknown","Female","65","60","28540","24800"
"In post","2022","HM Prison and Probation Service","Cornwall and Isles of Scilly","Unknown","Male","30","30","31140","27890"
"In post","2022","HM Prison and Probation Service","Cumbria","AA","Female","20","20","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cumbria","AA","Male","15","15","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cumbria","AO","Female","50","45","24670","23960"
"In post","2022","HM Prison and Probation Service","Cumbria","AO","Male","35","35","28560","28550"
"In post","2022","HM Prison and Probation Service","Cumbria","EO","Female","15","15","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cumbria","EO","Male","20","20","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cumbria","HEO","Female","15","15","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cumbria","HEO","Male","10","10","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cumbria","SEO","Male","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Cumbria","Unknown","Female","105","95","29760","28200"
"In post","2022","HM Prison and Probation Service","Cumbria","Unknown","Male","45","35","30640","28810"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","AA","Female","135","125","20780","20890"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","AA","Male","140","135","21030","20890"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","AO","Female","435","400","24850","24030"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","AO","Male","595","565","27200","26950"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","EO","Female","125","120","27900","27380"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","EO","Male","175","165","29830","28800"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","G6","Female","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","G6","Male","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","G7","Female","15","15","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","HEO","Female","105","100","33120","31180"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","HEO","Male","95","90","36070","37280"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","SEO","Female","70","70","48130","48260"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","SEO","Male","40","40","51810","51330"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Unknown","Female","580","515","28930","28200"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Unknown","Male","175","165","30090","28200"
"In post","2022","HM Prison and Probation Service","Devon","AA","Female","55","55","20570","20890"
"In post","2022","HM Prison and Probation Service","Devon","AA","Male","75","70","20850","20890"
"In post","2022","HM Prison and Probation Service","Devon","AO","Female","160","150","24510","23960"
"In post","2022","HM Prison and Probation Service","Devon","AO","Male","370","350","26940","25710"
"In post","2022","HM Prison and Probation Service","Devon","EO","Female","35","30","27560","26850"
"In post","2022","HM Prison and Probation Service","Devon","EO","Male","105","100","30510","31610"
"In post","2022","HM Prison and Probation Service","Devon","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Devon","G6","Male","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Devon","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Devon","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Devon","HEO","Female","40","35","32890","31180"
"In post","2022","HM Prison and Probation Service","Devon","HEO","Male","60","55","36460","37280"
"In post","2022","HM Prison and Probation Service","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Devon","SEO","Female","25","25","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Devon","SEO","Male","25","25","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Devon","Unknown","Female","250","225","29130","27770"
"In post","2022","HM Prison and Probation Service","Devon","Unknown","Male","100","95","30590","28200"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","AA","Female","65","55","20760","20890"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","AA","Male","75","70","21180","20890"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","AO","Female","160","150","25170","24730"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","AO","Male","315","300","27920","27730"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","EO","Female","50","50","28470","27380"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","EO","Male","75","70","30270","31110"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","G6","Male","5","5","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","HEO","Female","30","25","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","HEO","Male","55","55","36990","37280"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","SEO","Female","25","25","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","SEO","Male","20","20","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","Unknown","Female","260","230","28570","24800"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","Unknown","Male","100","95","29370","28050"
"In post","2022","HM Prison and Probation Service","East Anglia","AA","Female","235","215","21100","20890"
"In post","2022","HM Prison and Probation Service","East Anglia","AA","Male","265","245","21460","20890"
"In post","2022","HM Prison and Probation Service","East Anglia","AO","Female","615","555","25680","24210"
