"Status","Year","Function_of_post","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","Male","345","340","56260","64500"
"In post","2022","No function","Office of Gas and Electricity Markets","London","Female","205","195","43970","37150"
"In post","2022","No function","Office of Gas and Electricity Markets","London","Male","250","250","48110","42300"
"In post","2022","No function","Office of Gas and Electricity Markets","Outside London","Female","190","185","33540","30950"
"In post","2022","No function","Office of Gas and Electricity Markets","Outside London","Male","230","230","34200","30950"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","Female","145","140","43110","38000"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","Male","75","75","49470","46660"
"In post","2022","No function","Office of Rail and Road","London","Female","55","50","50390","54950"
"In post","2022","No function","Office of Rail and Road","London","Male","75","70","62570","60670"
"In post","2022","No function","Office of Rail and Road","Outside London","Female","45","40","48740","50810"
"In post","2022","No function","Office of Rail and Road","Outside London","Male","70","65","54920","54120"
"In post","2022","No function","Office of the Secretary of State for Scotland","London","Female","20","20","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Scotland","London","Male","15","15","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Scotland","Outside London","Male","5","5","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Wales","London","Female","5","5","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Wales","London","Male","10","10","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Wales","Outside London","Female","10","10","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Wales","Outside London","Male","5","5","[c]","[c]"
"In post","2022","No function","Scottish Government","Outside London","Female","4130","3810","29100","27080"
"In post","2022","No function","Scottish Government","Outside London","Male","3920","3680","32080","34600"
"In post","2022","No function","The National Archives","London","Female","185","180","34090","30830"
"In post","2022","No function","The National Archives","London","Male","150","145","33640","28460"
"In post","2022","No function","The National Archives","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","The National Archives","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","UK Statistics Authority","London","Female","35","35","43270","33870"
"In post","2022","No function","UK Statistics Authority","London","Male","30","30","51330","53210"
"In post","2022","No function","UK Statistics Authority","Outside London","Female","1590","1285","26400","23470"
"In post","2022","No function","UK Statistics Authority","Outside London","Male","955","775","26670","20350"
"In post","2022","No function","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","London","Female","15","15","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","London","Male","15","15","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","Outside London","Female","35","35","44580","35320"
"In post","2022","No function","Water Services Regulation Authority","Outside London","Male","35","30","50610","51630"
"In post","2022","No function","Welsh Government","Outside London","Female","20","20","[c]","[c]"
"In post","2022","No function","Welsh Government","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","London","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","London","Male","25","20","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","London","Female","80","80","63150","56680"
"In post","2022","Project Delivery","Cabinet Office","London","Male","95","95","74260","64500"
"In post","2022","Project Delivery","Cabinet Office","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Chancellor's other departments","London","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Chancellor's other departments","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Competition and Markets Authority","London","Female","180","170","59880","56410"
"In post","2022","Project Delivery","Competition and Markets Authority","London","Male","155","150","65760","60600"
"In post","2022","Project Delivery","Competition and Markets Authority","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Project Delivery","Competition and Markets Authority","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","London","Female","95","90","46000","41550"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","London","Male","90","90","50910","48310"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","Female","300","280","40560","39650"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","Male","370","365","43530","41540"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Digital, Culture, Media and Sport","London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","London","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Education","Outside London","Female","35","35","41860","36960"
"In post","2022","Project Delivery","Department for Education","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","Female","195","180","32790","29180"
"In post","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","Male","125","125","34100","31830"
"In post","2022","Project Delivery","Department for International Trade","London","Female","35","30","49440","51710"
"In post","2022","Project Delivery","Department for International Trade","London","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Levelling Up, Housing and Communities","London","Female","55","55","45750","39600"
"In post","2022","Project Delivery","Department for Levelling Up, Housing and Communities","London","Male","45","45","43320","39790"
"In post","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","Female","50","50","44830","48200"
"In post","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","Male","40","40","43950","48200"
"In post","2022","Project Delivery","Department for Transport","London","Female","160","155","51530","54110"
"In post","2022","Project Delivery","Department for Transport","London","Male","200","200","55670","54760"
"In post","2022","Project Delivery","Department for Transport","Outside London","Female","120","115","33900","30730"
"In post","2022","Project Delivery","Department for Transport","Outside London","Male","115","110","38430","32830"
"In post","2022","Project Delivery","Department for Work and Pensions","London","Female","175","145","35110","31060"
"In post","2022","Project Delivery","Department for Work and Pensions","London","Male","90","85","42720","36650"
"In post","2022","Project Delivery","Department for Work and Pensions","Outside London","Female","770","660","33840","32250"
"In post","2022","Project Delivery","Department for Work and Pensions","Outside London","Male","440","425","35560","32520"
"In post","2022","Project Delivery","Department for Work and Pensions","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Work and Pensions","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Department of Health and Social Care","London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department of Health and Social Care","London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department of Health and Social Care","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department of Health and Social Care","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Estyn","Outside London","Female","55","50","59930","75480"
"In post","2022","Project Delivery","Estyn","Outside London","Male","40","40","72760","75480"
"In post","2022","Project Delivery","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Food Standards Agency","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Project Delivery","Food Standards Agency","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","London","Female","590","560","52140","53000"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","London","Male","365","360","55750","55620"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","Female","290","275","41330","33930"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","Male","160","150","44240","43070"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","Female","250","250","57610","56050"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office","Overseas","Male","235","235","58450","56810"
"In post","2022","Project Delivery","HM Land Registry","London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","HM Land Registry","London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","HM Land Registry","Outside London","Female","100","95","36220","38550"
"In post","2022","Project Delivery","HM Land Registry","Outside London","Male","65","65","39760","38550"
"In post","2022","Project Delivery","HM Revenue and Customs","London","Female","650","615","53050","45600"
"In post","2022","Project Delivery","HM Revenue and Customs","London","Male","650","625","56610","62120"
"In post","2022","Project Delivery","HM Revenue and Customs","Outside London","Female","1985","1860","42340","40520"
"In post","2022","Project Delivery","HM Revenue and Customs","Outside London","Male","1780","1725","43510","40520"
"In post","2022","Project Delivery","HM Treasury","London","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","HM Treasury","London","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","HM Treasury","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Defence","London","Female","135","135","51640","45200"
"In post","2022","Project Delivery","Ministry of Defence","London","Male","195","190","50420","45200"
"In post","2022","Project Delivery","Ministry of Defence","Outside London","Female","4880","4585","36310","33460"
"In post","2022","Project Delivery","Ministry of Defence","Outside London","Male","8860","8700","40040","39100"
"In post","2022","Project Delivery","Ministry of Defence","Overseas","Female","25","25","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Defence","Overseas","Male","85","85","43980","41480"
"In post","2022","Project Delivery","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Justice","London","Female","85","85","42680","41750"
"In post","2022","Project Delivery","Ministry of Justice","London","Male","60","60","46670","41750"
"In post","2022","Project Delivery","Ministry of Justice","Outside London","Female","80","80","39320","36050"
"In post","2022","Project Delivery","Ministry of Justice","Outside London","Male","60","60","39030","36050"
"In post","2022","Project Delivery","National Crime Agency","London","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","National Crime Agency","London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","National Crime Agency","Outside London","Female","40","40","40960","39270"
"In post","2022","Project Delivery","National Crime Agency","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Scottish Government","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","Outside London","Female","160","150","39170","36840"
"In post","2022","Project Delivery","UK Statistics Authority","Outside London","Male","90","85","44200","38080"
"In post","2022","Project Delivery","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Welsh Government","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Welsh Government","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","London","Male","10","10","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Property","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cabinet Office","London","Female","70","70","50210","54700"
"In post","2022","Property","Cabinet Office","London","Male","95","90","55030","54700"
"In post","2022","Property","Cabinet Office","Outside London","Female","125","125","45210","40120"
"In post","2022","Property","Cabinet Office","Outside London","Male","125","125","53260","51190"
"In post","2022","Property","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","London","Male","5","5","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","London","Female","5","5","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","London","Male","5","5","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","Female","35","30","35270","28750"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","Male","35","35","31570","24650"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Education","London","Female","60","55","55390","54400"
"In post","2022","Property","Department for Education","London","Male","60","60","56600","61750"
"In post","2022","Property","Department for Education","Outside London","Female","180","175","45980","49860"
"In post","2022","Property","Department for Education","Outside London","Male","270","265","52330","50670"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","London","Female","15","15","[c]","[c]"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","London","Male","15","15","[c]","[c]"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","Outside London","Female","220","200","35810","30200"
"In post","2022","Property","Department for Environment, Food and Rural Affairs","Outside London","Male","160","160","42620","38190"
"In post","2022","Property","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","London","Male","5","5","[c]","[c]"
"In post","2022","Property","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Levelling Up, Housing and Communities","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Levelling Up, Housing and Communities","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Transport","London","Female","5","5","[c]","[c]"
"In post","2022","Property","Department for Transport","London","Male","5","5","[c]","[c]"
"In post","2022","Property","Department for Transport","Outside London","Female","65","55","30500","30730"
"In post","2022","Property","Department for Transport","Outside London","Male","65","60","32240","30730"
"In post","2022","Property","Department for Work and Pensions","London","Female","15","15","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","London","Male","20","15","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","Outside London","Female","65","60","37400","35310"
"In post","2022","Property","Department for Work and Pensions","Outside London","Male","80","75","42600","36690"
"In post","2022","Property","Department for Work and Pensions","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","London","Female","25","25","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","London","Male","15","15","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Property","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","London","Female","30","30","51140","48180"
"In post","2022","Property","Foreign, Commonwealth and Development Office","London","Male","80","80","57050","60900"
"In post","2022","Property","Foreign, Commonwealth and Development Office","Outside London","Female","40","40","34690","30570"
"In post","2022","Property","Foreign, Commonwealth and Development Office","Outside London","Male","155","155","36760","34770"
"In post","2022","Property","Foreign, Commonwealth and Development Office","Overseas","Female","5","5","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office","Overseas","Male","115","115","40730","40330"
"In post","2022","Property","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","HM Land Registry","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","HM Revenue and Customs","London","Female","300","280","38130","32530"
"In post","2022","Property","HM Revenue and Customs","London","Male","330","320","41520","38000"
"In post","2022","Property","HM Revenue and Customs","Outside London","Female","1580","1430","31620","27000"
"In post","2022","Property","HM Revenue and Customs","Outside London","Male","1530","1475","35420","31900"
"In post","2022","Property","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence","London","Female","65","65","27680","22510"
"In post","2022","Property","Ministry of Defence","London","Male","165","165","26890","21170"
"In post","2022","Property","Ministry of Defence","Outside London","Female","830","795","30710","33000"
"In post","2022","Property","Ministry of Defence","Outside London","Male","1340","1310","32120","33000"
"In post","2022","Property","Ministry of Defence","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Property","Ministry of Defence","Overseas","Male","45","45","38480","36460"
"In post","2022","Property","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice","London","Female","95","90","43590","41750"
"In post","2022","Property","Ministry of Justice","London","Male","120","120","49660","43810"
"In post","2022","Property","Ministry of Justice","Outside London","Female","155","150","33930","30450"
"In post","2022","Property","Ministry of Justice","Outside London","Male","185","180","45490","46550"
"In post","2022","Property","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","London","Male","10","10","[c]","[c]"
"In post","2022","Property","National Crime Agency","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","National Crime Agency","Outside London","Male","10","5","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Government","Outside London","Female","35","35","28760","26900"
"In post","2022","Property","Scottish Government","Outside London","Male","235","230","33090","31050"
"In post","2022","Property","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","The National Archives","London","Male","10","10","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","London","Female","15","15","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","London","Male","10","10","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Security","Attorney General's Departments","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Security","Cabinet Office","London","Female","95","95","42060","40600"
"In post","2022","Security","Cabinet Office","London","Male","115","115","44920","40600"
"In post","2022","Security","Cabinet Office","Outside London","Female","390","365","30720","26670"
"In post","2022","Security","Cabinet Office","Outside London","Male","340","330","31750","32000"
"In post","2022","Security","Cabinet Office","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Security","Cabinet Office","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","London","Female","10","10","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","London","Male","15","15","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Business, Energy and Industrial Strategy","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Education","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Security","Department for Education","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Security","Department for International Trade","London","Female","10","10","[c]","[c]"
"In post","2022","Security","Department for International Trade","London","Male","15","15","[c]","[c]"
"In post","2022","Security","Department for Levelling Up, Housing and Communities","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Levelling Up, Housing and Communities","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Security","Department for Transport","London","Female","50","45","44670","42470"
"In post","2022","Security","Department for Transport","London","Male","80","80","45340","43360"
