"Status","Year","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2022","Property","Overseas","Heterosexual / straight","125","125","38670","36460"
"In post","2022","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","Undeclared","20","20","[c]","[c]"
"In post","2022","Property","Overseas","Unknown","30","30","40350","41160"
"In post","2022","Property","Scotland","Heterosexual / straight","315","305","33180","33000"
"In post","2022","Property","Scotland","LGBO","10","5","[c]","[c]"
"In post","2022","Property","Scotland","Undeclared","40","40","37080","33600"
"In post","2022","Property","Scotland","Unknown","220","215","31870","29900"
"In post","2022","Property","South East (England)","Heterosexual / straight","735","715","37210","33300"
"In post","2022","Property","South East (England)","LGBO","25","25","[c]","[c]"
"In post","2022","Property","South East (England)","Undeclared","110","105","36010","33380"
"In post","2022","Property","South East (England)","Unknown","130","120","36040","35520"
"In post","2022","Property","South West (England)","Heterosexual / straight","880","840","34430","33000"
"In post","2022","Property","South West (England)","LGBO","45","45","29380","25900"
"In post","2022","Property","South West (England)","Undeclared","100","95","35130","33300"
"In post","2022","Property","South West (England)","Unknown","235","225","29970","25750"
"In post","2022","Property","Unknown","Heterosexual / straight","30","30","43860","40720"
"In post","2022","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Wales","Heterosexual / straight","360","340","35340","32890"
"In post","2022","Property","Wales","LGBO","10","10","[c]","[c]"
"In post","2022","Property","Wales","Undeclared","55","55","33700","31900"
"In post","2022","Property","Wales","Unknown","90","80","31780","26880"
"In post","2022","Property","West Midlands (England)","Heterosexual / straight","515","490","37900","33630"
"In post","2022","Property","West Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2022","Property","West Midlands (England)","Undeclared","60","55","37480","33090"
"In post","2022","Property","West Midlands (England)","Unknown","105","100","38190","32000"
"In post","2022","Property","Yorkshire and The Humber","Heterosexual / straight","635","605","38520","34000"
"In post","2022","Property","Yorkshire and The Humber","LGBO","35","35","36710","33330"
"In post","2022","Property","Yorkshire and The Humber","Undeclared","80","75","38820","36050"
"In post","2022","Property","Yorkshire and The Humber","Unknown","125","115","33890","30450"
"In post","2022","Security","East Midlands (England)","Heterosexual / straight","180","175","29810","27670"
"In post","2022","Security","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Undeclared","30","30","[c]","[c]"
"In post","2022","Security","East Midlands (England)","Unknown","30","30","31770","31700"
"In post","2022","Security","East of England","Heterosexual / straight","665","655","34090","33300"
"In post","2022","Security","East of England","LGBO","20","20","[c]","[c]"
"In post","2022","Security","East of England","Undeclared","120","120","34860","33300"
"In post","2022","Security","East of England","Unknown","95","90","31220","26710"
"In post","2022","Security","London","Heterosexual / straight","1320","1295","41080","37960"
"In post","2022","Security","London","LGBO","85","85","41520","37230"
"In post","2022","Security","London","Undeclared","215","210","45320","43440"
"In post","2022","Security","London","Unknown","325","320","39470","36730"
"In post","2022","Security","North East (England)","Heterosexual / straight","80","80","34340","31180"
"In post","2022","Security","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Security","North East (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","Security","North East (England)","Unknown","15","15","[c]","[c]"
"In post","2022","Security","North West (England)","Heterosexual / straight","250","240","29950","27250"
"In post","2022","Security","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2022","Security","North West (England)","Undeclared","35","30","31630","29060"
"In post","2022","Security","North West (England)","Unknown","60","60","33050","31990"
"In post","2022","Security","Northern Ireland","Heterosexual / straight","325","320","21760","20560"
"In post","2022","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","Undeclared","30","30","[c]","[c]"
"In post","2022","Security","Northern Ireland","Unknown","50","50","23470","20560"
"In post","2022","Security","Overseas","Heterosexual / straight","120","120","39480","34350"
"In post","2022","Security","Overseas","LGBO","5","5","[c]","[c]"
"In post","2022","Security","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2022","Security","Overseas","Unknown","15","15","[c]","[c]"
"In post","2022","Security","Scotland","Heterosexual / straight","1055","1010","30660","26670"
"In post","2022","Security","Scotland","LGBO","25","25","[c]","[c]"
"In post","2022","Security","Scotland","Undeclared","120","115","34400","39070"
"In post","2022","Security","Scotland","Unknown","260","255","29760","26640"
"In post","2022","Security","South East (England)","Heterosexual / straight","1385","1360","31670","28750"
"In post","2022","Security","South East (England)","LGBO","70","70","30440","27680"
"In post","2022","Security","South East (England)","Undeclared","200","195","34950","39070"
"In post","2022","Security","South East (England)","Unknown","310","305","32850","30210"
"In post","2022","Security","South West (England)","Heterosexual / straight","915","890","28460","25000"
"In post","2022","Security","South West (England)","LGBO","50","50","29470","26750"
"In post","2022","Security","South West (England)","Undeclared","150","145","31870","33300"
"In post","2022","Security","South West (England)","Unknown","190","190","30170","26750"
"In post","2022","Security","Unknown","Heterosexual / straight","85","80","30620","27370"
"In post","2022","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Security","Wales","Heterosexual / straight","230","225","26830","24720"
"In post","2022","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wales","Undeclared","35","35","27970","24720"
"In post","2022","Security","Wales","Unknown","50","50","33170","24720"
"In post","2022","Security","West Midlands (England)","Heterosexual / straight","285","280","30690","26820"
"In post","2022","Security","West Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2022","Security","West Midlands (England)","Undeclared","45","45","36530","37330"
"In post","2022","Security","West Midlands (England)","Unknown","55","55","31890","26820"
"In post","2022","Security","Yorkshire and The Humber","Heterosexual / straight","630","605","31780","32000"
"In post","2022","Security","Yorkshire and The Humber","LGBO","55","55","31940","33000"
"In post","2022","Security","Yorkshire and The Humber","Undeclared","95","90","36010","39070"
"In post","2022","Security","Yorkshire and The Humber","Unknown","220","210","30880","26670"
"In post","2022","Unknown","East Midlands (England)","Heterosexual / straight","1065","1015","27970","24370"
"In post","2022","Unknown","East Midlands (England)","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","Undeclared","150","140","29260","26250"
"In post","2022","Unknown","East Midlands (England)","Unknown","145","140","30630","25660"
"In post","2022","Unknown","East of England","Heterosexual / straight","2615","2445","28170","25310"
"In post","2022","Unknown","East of England","LGBO","85","85","26480","24890"
"In post","2022","Unknown","East of England","Undeclared","395","360","28200","26450"
"In post","2022","Unknown","East of England","Unknown","375","350","27960","24880"
"In post","2022","Unknown","London","Heterosexual / straight","11625","11065","41000","35200"
"In post","2022","Unknown","London","LGBO","535","525","45660","41950"
"In post","2022","Unknown","London","Undeclared","1875","1770","40840","35200"
"In post","2022","Unknown","London","Unknown","2090","2055","40650","35050"
"In post","2022","Unknown","North East (England)","Heterosexual / straight","1305","1165","26640","24880"
"In post","2022","Unknown","North East (England)","LGBO","60","55","25770","24290"
"In post","2022","Unknown","North East (England)","Undeclared","145","135","26910","25220"
"In post","2022","Unknown","North East (England)","Unknown","175","170","28170","24880"
"In post","2022","Unknown","North West (England)","Heterosexual / straight","6385","5960","28320","25040"
"In post","2022","Unknown","North West (England)","LGBO","305","295","28330","25040"
"In post","2022","Unknown","North West (England)","Undeclared","665","610","28220","25220"
"In post","2022","Unknown","North West (England)","Unknown","790","765","29060","24880"
"In post","2022","Unknown","Northern Ireland","Heterosexual / straight","750","700","26150","23500"
"In post","2022","Unknown","Northern Ireland","LGBO","20","15","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Undeclared","60","55","26100","23730"
"In post","2022","Unknown","Northern Ireland","Unknown","115","110","27690","24880"
"In post","2022","Unknown","Overseas","Heterosexual / straight","455","445","40350","33300"
"In post","2022","Unknown","Overseas","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Overseas","Undeclared","90","90","38610","32260"
"In post","2022","Unknown","Overseas","Unknown","220","215","45560","43990"
"In post","2022","Unknown","Scotland","Heterosexual / straight","10920","10480","39570","34600"
"In post","2022","Unknown","Scotland","LGBO","905","885","37140","31540"
"In post","2022","Unknown","Scotland","Undeclared","830","795","38870","33250"
"In post","2022","Unknown","Scotland","Unknown","5125","4885","36660","31540"
"In post","2022","Unknown","South East (England)","Heterosexual / straight","5845","5505","30370","26670"
"In post","2022","Unknown","South East (England)","LGBO","205","195","29530","26670"
"In post","2022","Unknown","South East (England)","Undeclared","1075","1005","31160","27370"
"In post","2022","Unknown","South East (England)","Unknown","840","790","29230","24880"
"In post","2022","Unknown","South West (England)","Heterosexual / straight","3205","3050","31090","26670"
"In post","2022","Unknown","South West (England)","LGBO","80","80","34630","29300"
"In post","2022","Unknown","South West (England)","Undeclared","485","460","31800","27370"
"In post","2022","Unknown","South West (England)","Unknown","385","350","31440","26350"
"In post","2022","Unknown","Unknown","Heterosexual / straight","125","120","35270","33000"
"In post","2022","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","1795","1795","37620","34460"
"In post","2022","Unknown","Wales","Heterosexual / straight","5740","5415","39510","38160"
"In post","2022","Unknown","Wales","LGBO","280","275","40340","38160"
"In post","2022","Unknown","Wales","Undeclared","795","750","40700","38160"
"In post","2022","Unknown","Wales","Unknown","295","280","34770","27370"
"In post","2022","Unknown","West Midlands (England)","Heterosexual / straight","1925","1825","29530","26670"
"In post","2022","Unknown","West Midlands (England)","LGBO","65","60","28880","26670"
"In post","2022","Unknown","West Midlands (England)","Undeclared","235","220","30580","27370"
"In post","2022","Unknown","West Midlands (England)","Unknown","275","260","28460","24880"
"In post","2022","Unknown","Yorkshire and The Humber","Heterosexual / straight","4240","3960","29270","25310"
"In post","2022","Unknown","Yorkshire and The Humber","LGBO","210","200","29900","26800"
"In post","2022","Unknown","Yorkshire and The Humber","Undeclared","510","485","29200","26160"
"In post","2022","Unknown","Yorkshire and The Humber","Unknown","695","670","29140","24880"
"Leaver CS","2022","Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East of England","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Heterosexual / straight","140","[c]","40600","36390"
"Leaver CS","2022","Analysis","London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Unknown","55","[c]","43690","37290"
"Leaver CS","2022","Analysis","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Wales","Heterosexual / straight","35","[c]","30260","29540"
"Leaver CS","2022","Analysis","Wales","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Wales","Unknown","35","[c]","23820","19610"
"Leaver CS","2022","Analysis","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","Heterosexual / straight","55","[c]","51610","49130"
"Leaver CS","2022","Commercial","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","Unknown","80","[c]","74370","68000"
"Leaver CS","2022","Commercial","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","Heterosexual / straight","55","[c]","42420","37810"
"Leaver CS","2022","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","Heterosexual / straight","140","[c]","42640","40050"
"Leaver CS","2022","Communications","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","Unknown","85","[c]","45410","40600"
"Leaver CS","2022","Communications","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","Heterosexual / straight","30","[c]","35830","32080"
"Leaver CS","2022","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
