"Status","Year","Age","Disability","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","16-19","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","White","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","White","Heterosexual / straight","55","[c]","21260","21260"
"Leaver CS","2022","16-19","Declared non-disabled","White","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","White","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","80","[c]","20260","20540"
"Leaver CS","2022","16-19","Unknown","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Asian","Heterosexual / straight","45","[c]","26720","26280"
"Leaver CS","2022","20-29","Declared disabled","Asian","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Black","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Black","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Black","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Mixed","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Mixed","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Mixed","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Other ethnicity","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Other ethnicity","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Undeclared","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","White","Heterosexual / straight","325","[c]","25530","23490"
"Leaver CS","2022","20-29","Declared disabled","White","LGBO","150","[c]","26450","24430"
"Leaver CS","2022","20-29","Declared disabled","White","Undeclared","40","[c]","24080","22500"
"Leaver CS","2022","20-29","Declared disabled","White","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Asian","Heterosexual / straight","505","[c]","27020","27150"
"Leaver CS","2022","20-29","Declared non-disabled","Asian","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Asian","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Asian","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Black","Heterosexual / straight","290","[c]","28170","27570"
"Leaver CS","2022","20-29","Declared non-disabled","Black","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Black","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Black","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Mixed","Heterosexual / straight","185","[c]","27630","26810"
"Leaver CS","2022","20-29","Declared non-disabled","Mixed","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Mixed","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Mixed","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Other ethnicity","Heterosexual / straight","40","[c]","30360","30730"
"Leaver CS","2022","20-29","Declared non-disabled","Other ethnicity","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Undeclared","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Undeclared","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Unknown","110","[c]","24540","21300"
"Leaver CS","2022","20-29","Declared non-disabled","White","Heterosexual / straight","3255","[c]","26430","24890"
"Leaver CS","2022","20-29","Declared non-disabled","White","LGBO","425","[c]","26450","24650"
"Leaver CS","2022","20-29","Declared non-disabled","White","Undeclared","185","[c]","27750","25610"
"Leaver CS","2022","20-29","Declared non-disabled","White","Unknown","415","[c]","29170","26680"
"Leaver CS","2022","20-29","Undeclared","Asian","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Black","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Mixed","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Other ethnicity","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Undeclared","Undeclared","50","[c]","29800","27570"
"Leaver CS","2022","20-29","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","White","Heterosexual / straight","110","[c]","26720","23050"
"Leaver CS","2022","20-29","Undeclared","White","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","White","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","White","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Asian","Heterosexual / straight","80","[c]","27070","25060"
"Leaver CS","2022","20-29","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Asian","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Black","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Mixed","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Mixed","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Undeclared","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Undeclared","Unknown","55","[c]","24550","22830"
"Leaver CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Undeclared","170","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","3020","[c]","25750","23720"
"Leaver CS","2022","20-29","Unknown","White","Heterosexual / straight","235","[c]","28550","25670"
"Leaver CS","2022","20-29","Unknown","White","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","White","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","White","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Asian","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Asian","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Black","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Mixed","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Other ethnicity","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Undeclared","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","White","Heterosexual / straight","330","[c]","29890","27570"
"Leaver CS","2022","30-39","Declared disabled","White","LGBO","80","[c]","27880","27570"
"Leaver CS","2022","30-39","Declared disabled","White","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","White","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Asian","Heterosexual / straight","395","[c]","34550","31060"
"Leaver CS","2022","30-39","Declared non-disabled","Asian","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Asian","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Asian","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Black","Heterosexual / straight","250","[c]","32910","31060"
"Leaver CS","2022","30-39","Declared non-disabled","Black","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Black","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Black","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Mixed","Heterosexual / straight","125","[c]","33770","29320"
"Leaver CS","2022","30-39","Declared non-disabled","Mixed","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Mixed","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Other ethnicity","Heterosexual / straight","40","[c]","33740","31040"
"Leaver CS","2022","30-39","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Undeclared","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Undeclared","Undeclared","50","[c]","35400","33300"
"Leaver CS","2022","30-39","Declared non-disabled","Undeclared","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","Unknown","100","[c]","31340","27570"
"Leaver CS","2022","30-39","Declared non-disabled","White","Heterosexual / straight","2720","[c]","34150","29290"
"Leaver CS","2022","30-39","Declared non-disabled","White","LGBO","265","[c]","35370","31060"
"Leaver CS","2022","30-39","Declared non-disabled","White","Undeclared","155","[c]","35050","31040"
"Leaver CS","2022","30-39","Declared non-disabled","White","Unknown","375","[c]","34990","30120"
"Leaver CS","2022","30-39","Undeclared","Asian","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Black","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Mixed","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
