"Status","Year","Ethnicity","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","SEO/HEO","Male","LGBO","45","45","37590","36890"
"In post","2022","Undeclared","SEO/HEO","Male","Undeclared","2960","2875","38320","37610"
"In post","2022","Undeclared","SEO/HEO","Male","Unknown","560","530","37740","38070"
"In post","2022","Undeclared","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Female","Heterosexual / straight","75","70","31100","30200"
"In post","2022","Undeclared","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Female","Undeclared","200","185","31860","32090"
"In post","2022","Undeclared","Unknown","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Male","Heterosexual / straight","50","45","31830","30750"
"In post","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Male","Undeclared","255","245","37810","37170"
"In post","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA/AO","Female","Heterosexual / straight","595","490","22300","21780"
"In post","2022","Unknown","AA/AO","Female","LGBO","30","25","[c]","[c]"
"In post","2022","Unknown","AA/AO","Female","Undeclared","210","180","22380","21830"
"In post","2022","Unknown","AA/AO","Female","Unknown","11240","10090","22310","21260"
"In post","2022","Unknown","AA/AO","Male","Heterosexual / straight","465","445","24550","22200"
"In post","2022","Unknown","AA/AO","Male","LGBO","40","40","24890","22000"
"In post","2022","Unknown","AA/AO","Male","Undeclared","180","170","24540","22080"
"In post","2022","Unknown","AA/AO","Male","Unknown","10035","9700","23310","21640"
"In post","2022","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Female","Heterosexual / straight","370","335","27850","27570"
"In post","2022","Unknown","EO","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","EO","Female","Undeclared","240","225","27560","27270"
"In post","2022","Unknown","EO","Female","Unknown","7390","6930","27770","27240"
"In post","2022","Unknown","EO","Male","Heterosexual / straight","340","330","28640","27570"
"In post","2022","Unknown","EO","Male","LGBO","30","25","[c]","[c]"
"In post","2022","Unknown","EO","Male","Undeclared","170","170","28420","27270"
"In post","2022","Unknown","EO","Male","Unknown","7370","7165","28230","27230"
"In post","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","G6/G7","Female","Heterosexual / straight","240","230","58700","55210"
"In post","2022","Unknown","G6/G7","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","G6/G7","Female","Undeclared","405","390","57080","53360"
"In post","2022","Unknown","G6/G7","Female","Unknown","3755","3600","59250","57430"
"In post","2022","Unknown","G6/G7","Male","Heterosexual / straight","240","230","60210","58600"
"In post","2022","Unknown","G6/G7","Male","LGBO","30","30","[c]","[c]"
"In post","2022","Unknown","G6/G7","Male","Undeclared","385","375","57940","54850"
"In post","2022","Unknown","G6/G7","Male","Unknown","4045","4000","60270","57970"
"In post","2022","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SCS level","Female","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SCS level","Female","Undeclared","40","40","86990","82300"
"In post","2022","Unknown","SCS level","Female","Unknown","370","360","92860","82790"
"In post","2022","Unknown","SCS level","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","SCS level","Male","Undeclared","35","35","97660","93000"
"In post","2022","Unknown","SCS level","Male","Unknown","435","425","100050","93000"
"In post","2022","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Female","Heterosexual / straight","505","475","37030","36820"
"In post","2022","Unknown","SEO/HEO","Female","LGBO","30","30","37270","37470"
"In post","2022","Unknown","SEO/HEO","Female","Undeclared","470","450","36300","35540"
"In post","2022","Unknown","SEO/HEO","Female","Unknown","7845","7590","35740","34260"
"In post","2022","Unknown","SEO/HEO","Male","Heterosexual / straight","420","410","37430","36320"
"In post","2022","Unknown","SEO/HEO","Male","LGBO","35","35","37990","36640"
"In post","2022","Unknown","SEO/HEO","Male","Undeclared","395","380","37250","36480"
"In post","2022","Unknown","SEO/HEO","Male","Unknown","8430","8295","36460","35050"
"In post","2022","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Heterosexual / straight","105","95","30750","30810"
"In post","2022","Unknown","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Undeclared","30","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Unknown","2670","2420","28190","26310"
"In post","2022","Unknown","Unknown","Male","Heterosexual / straight","40","40","30330","28690"
"In post","2022","Unknown","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Male","Unknown","2705","2600","34630","32550"
"In post","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","AA/AO","Female","Heterosexual / straight","41245","35570","22060","21260"
"In post","2022","White","AA/AO","Female","LGBO","2690","2570","23250","21680"
"In post","2022","White","AA/AO","Female","Undeclared","4415","3655","21960","21260"
"In post","2022","White","AA/AO","Female","Unknown","6090","4740","22250","21260"
"In post","2022","White","AA/AO","Male","Heterosexual / straight","31230","29965","23820","21680"
"In post","2022","White","AA/AO","Male","LGBO","2065","2000","22790","21260"
"In post","2022","White","AA/AO","Male","Undeclared","2610","2465","23950","21680"
"In post","2022","White","AA/AO","Male","Unknown","4145","3800","24870","22080"
"In post","2022","White","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","EO","Female","Heterosexual / straight","41235","37035","27500","27570"
"In post","2022","White","EO","Female","LGBO","2390","2305","27740","27570"
"In post","2022","White","EO","Female","Undeclared","3630","3210","27600","27570"
"In post","2022","White","EO","Female","Unknown","5230","4380","27740","27570"
"In post","2022","White","EO","Male","Heterosexual / straight","29385","28355","28140","27570"
"In post","2022","White","EO","Male","LGBO","2425","2370","27680","27570"
"In post","2022","White","EO","Male","Undeclared","2770","2605","28420","27570"
"In post","2022","White","EO","Male","Unknown","3130","2930","28780","27570"
"In post","2022","White","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","G6/G7","Female","Heterosexual / straight","20110","19020","58620","56300"
"In post","2022","White","G6/G7","Female","LGBO","1155","1125","57750","55200"
"In post","2022","White","G6/G7","Female","Undeclared","1495","1420","59470","57430"
"In post","2022","White","G6/G7","Female","Unknown","1825","1675","57740","55610"
"In post","2022","White","G6/G7","Male","Heterosexual / straight","20120","19740","59710","57540"
"In post","2022","White","G6/G7","Male","LGBO","1755","1740","58980","57230"
"In post","2022","White","G6/G7","Male","Undeclared","1430","1395","60480","58600"
"In post","2022","White","G6/G7","Male","Unknown","2315","2230","58270","57430"
"In post","2022","White","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","SCS level","Female","Heterosexual / straight","2190","2085","87460","80000"
"In post","2022","White","SCS level","Female","LGBO","110","110","86320","77780"
"In post","2022","White","SCS level","Female","Undeclared","140","135","85400","80270"
"In post","2022","White","SCS level","Female","Unknown","120","110","92850","83280"
"In post","2022","White","SCS level","Male","Heterosexual / straight","2360","2320","92390","83830"
"In post","2022","White","SCS level","Male","LGBO","215","210","87540","80000"
"In post","2022","White","SCS level","Male","Undeclared","155","150","92700","84840"
"In post","2022","White","SCS level","Male","Unknown","165","165","96960","86470"
"In post","2022","White","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","SEO/HEO","Female","Heterosexual / straight","42440","39965","36770","35930"
"In post","2022","White","SEO/HEO","Female","LGBO","2760","2700","36260","35040"
"In post","2022","White","SEO/HEO","Female","Undeclared","3525","3310","37190","36330"
"In post","2022","White","SEO/HEO","Female","Unknown","3470","3200","36740","36030"
"In post","2022","White","SEO/HEO","Male","Heterosexual / straight","38205","37350","37880","37170"
"In post","2022","White","SEO/HEO","Male","LGBO","2900","2860","36650","35780"
"In post","2022","White","SEO/HEO","Male","Undeclared","3050","2960","38160","37550"
"In post","2022","White","SEO/HEO","Male","Unknown","3545","3425","37720","37710"
"In post","2022","White","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Female","Heterosexual / straight","9195","8465","30450","28200"
"In post","2022","White","Unknown","Female","LGBO","640","620","29630","27060"
"In post","2022","White","Unknown","Female","Undeclared","540","495","32110","31420"
"In post","2022","White","Unknown","Female","Unknown","65","60","32010","30210"
"In post","2022","White","Unknown","Male","Heterosexual / straight","3580","3460","35000","32000"
"In post","2022","White","Unknown","Male","LGBO","290","285","30520","27000"
"In post","2022","White","Unknown","Male","Undeclared","225","215","36460","37170"
"In post","2022","White","Unknown","Male","Unknown","35","35","35520","32700"
"In post","2022","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Female","Heterosexual / straight","280","[c]","21880","21260"
"Leaver CS","2022","Asian","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Female","Unknown","145","[c]","22300","22080"
"Leaver CS","2022","Asian","AA/AO","Male","Heterosexual / straight","265","[c]","22020","21260"
"Leaver CS","2022","Asian","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Male","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Female","Heterosexual / straight","305","[c]","28180","27570"
"Leaver CS","2022","Asian","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Female","Undeclared","30","[c]","28270","28110"
"Leaver CS","2022","Asian","EO","Female","Unknown","60","[c]","28310","28070"
"Leaver CS","2022","Asian","EO","Male","Heterosexual / straight","255","[c]","28250","27570"
"Leaver CS","2022","Asian","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Female","Heterosexual / straight","80","[c]","57980","55020"
"Leaver CS","2022","Asian","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Male","Heterosexual / straight","90","[c]","60300","58690"
"Leaver CS","2022","Asian","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS level","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS level","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Female","Heterosexual / straight","210","[c]","37030","36800"
"Leaver CS","2022","Asian","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Male","Heterosexual / straight","195","[c]","37170","36780"
"Leaver CS","2022","Asian","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Female","Heterosexual / straight","180","[c]","22660","22460"
"Leaver CS","2022","Black","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Male","Heterosexual / straight","140","[c]","22520","22500"
"Leaver CS","2022","Black","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Female","Heterosexual / straight","280","[c]","29230","29500"
"Leaver CS","2022","Black","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Male","Heterosexual / straight","130","[c]","28970","28670"
"Leaver CS","2022","Black","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Female","Heterosexual / straight","45","[c]","58100","54320"
"Leaver CS","2022","Black","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Male","Heterosexual / straight","50","[c]","57040","54270"
"Leaver CS","2022","Black","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Female","Heterosexual / straight","160","[c]","37460","36400"
"Leaver CS","2022","Black","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Male","Heterosexual / straight","95","[c]","37420","36370"
"Leaver CS","2022","Black","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Female","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","AA/AO","Female","Heterosexual / straight","120","[c]","21550","21260"
"Leaver CS","2022","Mixed","AA/AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","AA/AO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","AA/AO","Male","Heterosexual / straight","85","[c]","21720","21260"
"Leaver CS","2022","Mixed","AA/AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","AA/AO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","EO","Female","Heterosexual / straight","125","[c]","27690","27570"
"Leaver CS","2022","Mixed","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","EO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","EO","Male","Heterosexual / straight","75","[c]","28470","27570"
"Leaver CS","2022","Mixed","EO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","G6/G7","Female","Heterosexual / straight","30","[c]","59230","58250"
"Leaver CS","2022","Mixed","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","G6/G7","Female","Unknown","5","[c]","[c]","[c]"
