"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","HM Revenue and Customs","Tax","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Tax","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East Midlands (England)","AA/AO","145","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East Midlands (England)","EO","90","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East Midlands (England)","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East Midlands (England)","SEO/HEO","60","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East of England","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East of England","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East of England","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","East of England","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","London","AA/AO","90","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","London","EO","115","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","London","G6/G7","85","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","London","SEO/HEO","140","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North East (England)","AA/AO","555","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North East (England)","EO","125","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North East (England)","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North East (England)","SEO/HEO","90","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North West (England)","AA/AO","485","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North West (England)","EO","115","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North West (England)","G6/G7","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","North West (England)","SEO/HEO","130","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Northern Ireland","AA/AO","65","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Northern Ireland","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Northern Ireland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Northern Ireland","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Scotland","AA/AO","575","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Scotland","EO","90","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Scotland","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Scotland","SEO/HEO","80","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","South East (England)","AA/AO","95","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","South East (England)","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","South East (England)","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","South West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","South West (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","South West (England)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Wales","AA/AO","190","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Wales","EO","70","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Wales","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","West Midlands (England)","AA/AO","135","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","West Midlands (England)","EO","55","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","West Midlands (England)","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","West Midlands (England)","SEO/HEO","75","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Yorkshire and The Humber","AA/AO","195","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Yorkshire and The Humber","EO","90","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Yorkshire and The Humber","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Yorkshire and The Humber","SEO/HEO","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Counter Fraud","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Economics","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Internal Audit","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","London","G6/G7","50","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","London","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Policy","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Commercial","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Communications","London","SEO/HEO","15","[c]","40910","42160"
"Leaver CS","2022","Home Office","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Counter Fraud","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","London","G6/G7","25","[c]","64070","61940"
"Leaver CS","2022","Home Office","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","London","SEO/HEO","40","[c]","41010","41950"
"Leaver CS","2022","Home Office","Digital, Data and Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","North West (England)","G6/G7","15","[c]","62860","62570"
"Leaver CS","2022","Home Office","Digital, Data and Technology","North West (England)","SEO/HEO","15","[c]","37140","37460"
"Leaver CS","2022","Home Office","Digital, Data and Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Economics","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Finance","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Human Resources","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","London","EO","15","[c]","29200","28740"
"Leaver CS","2022","Home Office","Intelligence Analysis","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","South East (England)","EO","10","[c]","26990","27370"
"Leaver CS","2022","Home Office","Intelligence Analysis","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Intelligence Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Knowledge and Information Management","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","East of England","AA/AO","35","[c]","21430","21680"
"Leaver CS","2022","Home Office","Operational Delivery","East of England","EO","70","[c]","27420","26500"
"Leaver CS","2022","Home Office","Operational Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","London","AA/AO","80","[c]","24870","25630"
"Leaver CS","2022","Home Office","Operational Delivery","London","EO","180","[c]","30100","29080"
"Leaver CS","2022","Home Office","Operational Delivery","London","G6/G7","15","[c]","61750","59240"
"Leaver CS","2022","Home Office","Operational Delivery","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","London","SEO/HEO","75","[c]","37860","36780"
"Leaver CS","2022","Home Office","Operational Delivery","North East (England)","AA/AO","45","[c]","20970","21680"
"Leaver CS","2022","Home Office","Operational Delivery","North East (England)","EO","20","[c]","25240","24890"
"Leaver CS","2022","Home Office","Operational Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","North West (England)","AA/AO","155","[c]","21100","21680"
"Leaver CS","2022","Home Office","Operational Delivery","North West (England)","EO","155","[c]","25730","25040"
"Leaver CS","2022","Home Office","Operational Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","North West (England)","SEO/HEO","15","[c]","32690","30980"
"Leaver CS","2022","Home Office","Operational Delivery","Northern Ireland","AA/AO","25","[c]","21460","21680"
"Leaver CS","2022","Home Office","Operational Delivery","Northern Ireland","EO","15","[c]","25040","24890"
"Leaver CS","2022","Home Office","Operational Delivery","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","Scotland","AA/AO","25","[c]","21360","21680"
"Leaver CS","2022","Home Office","Operational Delivery","Scotland","EO","35","[c]","25690","24890"
"Leaver CS","2022","Home Office","Operational Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","South East (England)","AA/AO","25","[c]","21870","21680"
"Leaver CS","2022","Home Office","Operational Delivery","South East (England)","EO","105","[c]","27690","27370"
"Leaver CS","2022","Home Office","Operational Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","South East (England)","SEO/HEO","20","[c]","38860","34470"
"Leaver CS","2022","Home Office","Operational Delivery","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","Wales","AA/AO","25","[c]","21570","21680"
"Leaver CS","2022","Home Office","Operational Delivery","Wales","EO","20","[c]","26430","24890"
"Leaver CS","2022","Home Office","Operational Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","West Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","West Midlands (England)","EO","30","[c]","26510","25760"
"Leaver CS","2022","Home Office","Operational Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","Yorkshire and The Humber","AA/AO","50","[c]","21350","21680"
"Leaver CS","2022","Home Office","Operational Delivery","Yorkshire and The Humber","EO","60","[c]","25540","25040"
"Leaver CS","2022","Home Office","Operational Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Delivery","Yorkshire and The Humber","SEO/HEO","30","[c]","34660","32740"
"Leaver CS","2022","Home Office","Operational Research","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Research","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Operational Research","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","London","AA/AO","40","[c]","22950","22460"
"Leaver CS","2022","Home Office","Other","London","EO","25","[c]","28840","28650"
"Leaver CS","2022","Home Office","Other","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","London","SEO/HEO","25","[c]","37990","37060"
"Leaver CS","2022","Home Office","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
