"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Declared non-disabled","G7","Heterosexual / straight","1300","1150","57620","56470"
"In post","2022","60-64","Declared non-disabled","G7","LGBO","35","30","58300","57660"
"In post","2022","60-64","Declared non-disabled","G7","Undeclared","125","115","58080","57430"
"In post","2022","60-64","Declared non-disabled","G7","Unknown","265","220","55460","55610"
"In post","2022","60-64","Declared non-disabled","HEO","Heterosexual / straight","2735","2330","34770","34110"
"In post","2022","60-64","Declared non-disabled","HEO","LGBO","55","50","34740","34290"
"In post","2022","60-64","Declared non-disabled","HEO","Undeclared","350","300","35020","34280"
"In post","2022","60-64","Declared non-disabled","HEO","Unknown","345","280","35060","34290"
"In post","2022","60-64","Declared non-disabled","SCS level","Heterosexual / straight","235","215","101900","93730"
"In post","2022","60-64","Declared non-disabled","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","SCS level","Unknown","30","30","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","SEO","Heterosexual / straight","1950","1705","43360","42170"
"In post","2022","60-64","Declared non-disabled","SEO","LGBO","40","35","44370","43770"
"In post","2022","60-64","Declared non-disabled","SEO","Undeclared","255","215","44090","42480"
"In post","2022","60-64","Declared non-disabled","SEO","Unknown","245","210","43500","41290"
"In post","2022","60-64","Declared non-disabled","Unknown","Heterosexual / straight","870","760","32320","28200"
"In post","2022","60-64","Declared non-disabled","Unknown","LGBO","25","25","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","Undeclared","70","60","35320","37170"
"In post","2022","60-64","Declared non-disabled","Unknown","Unknown","40","35","30660","28200"
"In post","2022","60-64","Undeclared","AA","Heterosexual / straight","165","135","20930","20890"
"In post","2022","60-64","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","AA","Undeclared","65","55","20230","19810"
"In post","2022","60-64","Undeclared","AA","Unknown","85","65","21970","21650"
"In post","2022","60-64","Undeclared","AO","Heterosexual / straight","425","345","24750","21960"
"In post","2022","60-64","Undeclared","AO","LGBO","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","AO","Undeclared","280","225","23480","21840"
"In post","2022","60-64","Undeclared","AO","Unknown","180","120","29230","31650"
"In post","2022","60-64","Undeclared","EO","Heterosexual / straight","305","250","28690","27570"
"In post","2022","60-64","Undeclared","EO","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","EO","Undeclared","290","235","28470","27570"
"In post","2022","60-64","Undeclared","EO","Unknown","80","65","30070","28780"
"In post","2022","60-64","Undeclared","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","60-64","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","G6","Undeclared","30","25","72350","72200"
"In post","2022","60-64","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","G7","Heterosexual / straight","35","30","57480","55410"
"In post","2022","60-64","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","G7","Undeclared","70","60","57900","57320"
"In post","2022","60-64","Undeclared","G7","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","HEO","Heterosexual / straight","150","130","34890","34610"
"In post","2022","60-64","Undeclared","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","HEO","Undeclared","200","170","35070","33930"
"In post","2022","60-64","Undeclared","HEO","Unknown","25","20","[c]","[c]"
"In post","2022","60-64","Undeclared","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","SEO","Heterosexual / straight","90","80","43290","41920"
"In post","2022","60-64","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","SEO","Undeclared","120","105","42880","41940"
"In post","2022","60-64","Undeclared","SEO","Unknown","25","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","Heterosexual / straight","50","40","32090","28760"
"In post","2022","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","Undeclared","30","30","37400","38020"
"In post","2022","60-64","Unknown","AA","Heterosexual / straight","130","110","20060","19810"
"In post","2022","60-64","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","AA","Undeclared","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","AA","Unknown","340","285","20920","20950"
"In post","2022","60-64","Unknown","AO","Heterosexual / straight","310","255","23020","22080"
"In post","2022","60-64","Unknown","AO","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","AO","Undeclared","45","40","24490","22080"
"In post","2022","60-64","Unknown","AO","Unknown","940","765","22860","22080"
"In post","2022","60-64","Unknown","EO","Heterosexual / straight","295","245","30270","29200"
"In post","2022","60-64","Unknown","EO","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","EO","Undeclared","50","45","27990","26820"
"In post","2022","60-64","Unknown","EO","Unknown","615","495","29870","28920"
"In post","2022","60-64","Unknown","G6","Heterosexual / straight","35","35","71670","70860"
"In post","2022","60-64","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","G6","Undeclared","15","10","[c]","[c]"
"In post","2022","60-64","Unknown","G6","Unknown","105","95","72920","72730"
"In post","2022","60-64","Unknown","G7","Heterosexual / straight","85","75","57130","55430"
"In post","2022","60-64","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","G7","Undeclared","25","25","[c]","[c]"
"In post","2022","60-64","Unknown","G7","Unknown","215","200","57670","55610"
"In post","2022","60-64","Unknown","HEO","Heterosexual / straight","205","175","37470","37170"
"In post","2022","60-64","Unknown","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","HEO","Undeclared","40","35","35870","35300"
"In post","2022","60-64","Unknown","HEO","Unknown","325","275","35870","35830"
"In post","2022","60-64","Unknown","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","SCS level","Unknown","50","45","112790","107620"
"In post","2022","60-64","Unknown","SEO","Heterosexual / straight","145","125","44310","43820"
"In post","2022","60-64","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","SEO","Undeclared","30","25","43290","42440"
"In post","2022","60-64","Unknown","SEO","Unknown","240","210","44590","43710"
"In post","2022","60-64","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Unknown","380","335","33480","31720"
"In post","2022","65+","Declared disabled","AA","Heterosexual / straight","135","100","20080","19810"
"In post","2022","65+","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","AA","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","Declared disabled","AA","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Declared disabled","AO","Heterosexual / straight","450","350","22410","21300"
"In post","2022","65+","Declared disabled","AO","LGBO","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","AO","Undeclared","75","55","22320","21680"
"In post","2022","65+","Declared disabled","AO","Unknown","80","60","22650","22080"
"In post","2022","65+","Declared disabled","EO","Heterosexual / straight","415","305","28140","27570"
"In post","2022","65+","Declared disabled","EO","LGBO","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","EO","Undeclared","80","60","28790","27570"
"In post","2022","65+","Declared disabled","EO","Unknown","50","35","29170","27570"
"In post","2022","65+","Declared disabled","G6","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","G7","Heterosexual / straight","45","40","58750","59590"
"In post","2022","65+","Declared disabled","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","G7","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","HEO","Heterosexual / straight","145","110","34880","34290"
"In post","2022","65+","Declared disabled","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","HEO","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","Declared disabled","HEO","Unknown","15","15","[c]","[c]"
"In post","2022","65+","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","SEO","Heterosexual / straight","90","70","44650","43710"
"In post","2022","65+","Declared disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","SEO","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Heterosexual / straight","120","90","33120","28970"
"In post","2022","65+","Declared disabled","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","AA","Heterosexual / straight","650","515","20250","19810"
"In post","2022","65+","Declared non-disabled","AA","LGBO","15","15","[c]","[c]"
"In post","2022","65+","Declared non-disabled","AA","Undeclared","85","65","20050","19250"
"In post","2022","65+","Declared non-disabled","AA","Unknown","105","80","21560","21250"
"In post","2022","65+","Declared non-disabled","AO","Heterosexual / straight","1895","1485","22680","21680"
"In post","2022","65+","Declared non-disabled","AO","LGBO","50","40","22860","21760"
"In post","2022","65+","Declared non-disabled","AO","Undeclared","255","200","22870","21840"
"In post","2022","65+","Declared non-disabled","AO","Unknown","430","320","23210","21810"
"In post","2022","65+","Declared non-disabled","EO","Heterosexual / straight","1575","1195","28380","27570"
"In post","2022","65+","Declared non-disabled","EO","LGBO","45","35","28170","27570"
"In post","2022","65+","Declared non-disabled","EO","Undeclared","285","200","28690","27570"
"In post","2022","65+","Declared non-disabled","EO","Unknown","355","245","28380","27570"
"In post","2022","65+","Declared non-disabled","G6","Heterosexual / straight","150","115","73270","72290"
"In post","2022","65+","Declared non-disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","G6","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","G6","Unknown","30","25","72430","73230"
"In post","2022","65+","Declared non-disabled","G7","Heterosexual / straight","335","270","58700","58190"
"In post","2022","65+","Declared non-disabled","G7","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","G7","Undeclared","40","30","59150","58960"
"In post","2022","65+","Declared non-disabled","G7","Unknown","65","45","57490","58580"
"In post","2022","65+","Declared non-disabled","HEO","Heterosexual / straight","725","575","35230","34290"
"In post","2022","65+","Declared non-disabled","HEO","LGBO","15","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","HEO","Undeclared","95","80","36120","36090"
"In post","2022","65+","Declared non-disabled","HEO","Unknown","110","85","35550","34780"
"In post","2022","65+","Declared non-disabled","SCS level","Heterosexual / straight","45","40","109520","101430"
"In post","2022","65+","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Declared non-disabled","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","SEO","Heterosexual / straight","470","380","44470","43710"
"In post","2022","65+","Declared non-disabled","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","SEO","Undeclared","75","55","45330","43740"
"In post","2022","65+","Declared non-disabled","SEO","Unknown","70","50","43560","43170"
"In post","2022","65+","Declared non-disabled","Unknown","Heterosexual / straight","295","235","31010","28200"
"In post","2022","65+","Declared non-disabled","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Unknown","Undeclared","35","25","35320","37170"
"In post","2022","65+","Declared non-disabled","Unknown","Unknown","20","15","[c]","[c]"
"In post","2022","65+","Undeclared","AA","Heterosexual / straight","65","55","21020","20890"
"In post","2022","65+","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","AA","Undeclared","30","25","20260","19810"
"In post","2022","65+","Undeclared","AA","Unknown","50","35","22040","21480"
"In post","2022","65+","Undeclared","AO","Heterosexual / straight","120","90","24030","21960"
"In post","2022","65+","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","AO","Undeclared","85","65","23120","21830"
"In post","2022","65+","Undeclared","AO","Unknown","65","40","27060","25110"
"In post","2022","65+","Undeclared","EO","Heterosexual / straight","90","75","28060","27570"
"In post","2022","65+","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","EO","Undeclared","70","55","29090","28920"
"In post","2022","65+","Undeclared","EO","Unknown","35","25","29370","27800"
"In post","2022","65+","Undeclared","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","G7","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","HEO","Heterosexual / straight","40","30","36030","36130"
"In post","2022","65+","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","HEO","Undeclared","55","40","36180","35980"
"In post","2022","65+","Undeclared","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Undeclared","SEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","SEO","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Unknown","AA","Heterosexual / straight","70","50","20310","19810"
"In post","2022","65+","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","AA","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Unknown","AA","Unknown","130","105","21070","20950"
"In post","2022","65+","Unknown","AO","Heterosexual / straight","110","85","23150","22080"
"In post","2022","65+","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","AO","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Unknown","AO","Unknown","285","220","23560","22080"
"In post","2022","65+","Unknown","EO","Heterosexual / straight","90","75","29140","28920"
"In post","2022","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","EO","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Unknown","EO","Unknown","180","125","29490","28920"
"In post","2022","65+","Unknown","G6","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","65+","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","G6","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Unknown","G6","Unknown","40","30","72440","74210"
"In post","2022","65+","Unknown","G7","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Unknown","G7","Unknown","70","55","58310","58690"
"In post","2022","65+","Unknown","HEO","Heterosexual / straight","50","40","36400","34870"
"In post","2022","65+","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Unknown","HEO","Unknown","85","65","36140","35980"
"In post","2022","65+","Unknown","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Unknown","SCS level","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Unknown","SEO","Heterosexual / straight","35","25","45110","44430"
"In post","2022","65+","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","SEO","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Unknown","SEO","Unknown","80","60","45130","44950"
"In post","2022","65+","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Unknown","115","85","31430","28750"
"In post","2022","Unknown","Declared disabled","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","AO","Heterosexual / straight","55","[c]","21320","21260"
"Leaver CS","2022","16-19","Declared non-disabled","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
