"Status","Year","Profession_of_post","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Tax","Yorkshire and The Humber","Outside London","Male","975","950","33470","31000"
"In post","2022","Unknown","East Midlands (England)","Outside London","Female","215","205","35310","33080"
"In post","2022","Unknown","East Midlands (England)","Outside London","Male","200","195","40250","33120"
"In post","2022","Unknown","East of England","Outside London","Female","80","70","42980","35120"
"In post","2022","Unknown","East of England","Outside London","Male","75","75","44380","33300"
"In post","2022","Unknown","London","London","Female","4530","4430","47450","40600"
"In post","2022","Unknown","London","London","Male","3960","3935","52380","51440"
"In post","2022","Unknown","North East (England)","Outside London","Female","630","585","29250","26590"
"In post","2022","Unknown","North East (England)","Outside London","Male","490","480","31910","26820"
"In post","2022","Unknown","North West (England)","Outside London","Female","925","890","36910","33080"
"In post","2022","Unknown","North West (England)","Outside London","Male","840","835","36000","33080"
"In post","2022","Unknown","Northern Ireland","Outside London","Female","75","70","31770","26820"
"In post","2022","Unknown","Northern Ireland","Outside London","Male","75","75","29020","26820"
"In post","2022","Unknown","Overseas","Overseas","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Overseas","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Scotland","Outside London","Female","8775","8280","39610","34600"
"In post","2022","Unknown","Scotland","Outside London","Male","7220","7090","40390","36130"
"In post","2022","Unknown","South East (England)","Outside London","Female","250","235","38330","32780"
"In post","2022","Unknown","South East (England)","Outside London","Male","315","310","49850","40180"
"In post","2022","Unknown","South West (England)","Outside London","Female","205","200","44800","33370"
"In post","2022","Unknown","South West (England)","Outside London","Male","230","230","47420","34400"
"In post","2022","Unknown","Unknown","Unknown","Female","255","250","37120","32000"
"In post","2022","Unknown","Unknown","Unknown","Male","240","240","38390","32000"
"In post","2022","Unknown","Wales","Outside London","Female","245","235","34500","32000"
"In post","2022","Unknown","Wales","Outside London","Male","240","240","33470","26820"
"In post","2022","Unknown","West Midlands (England)","Outside London","Female","320","310","37210","33080"
"In post","2022","Unknown","West Midlands (England)","Outside London","Male","350","350","40890","33080"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","Female","750","710","36650","33000"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","Male","715","700","36590","32960"
"In post","2022","Veterinarian","East Midlands (England)","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Veterinarian","East Midlands (England)","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Veterinarian","East of England","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Veterinarian","East of England","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Veterinarian","London","London","Female","5","5","[c]","[c]"
"In post","2022","Veterinarian","London","London","Male","5","5","[c]","[c]"
"In post","2022","Veterinarian","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","North West (England)","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Veterinarian","North West (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Veterinarian","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Scotland","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Veterinarian","Scotland","Outside London","Male","15","10","[c]","[c]"
"In post","2022","Veterinarian","South East (England)","Outside London","Female","30","30","48880","50330"
"In post","2022","Veterinarian","South East (England)","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Veterinarian","South West (England)","Outside London","Female","60","55","40910","37410"
"In post","2022","Veterinarian","South West (England)","Outside London","Male","45","45","41330","37910"
"In post","2022","Veterinarian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Wales","Outside London","Female","30","30","45680","37910"
"In post","2022","Veterinarian","Wales","Outside London","Male","25","20","[c]","[c]"
"In post","2022","Veterinarian","West Midlands (England)","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Veterinarian","West Midlands (England)","Outside London","Male","25","20","[c]","[c]"
"In post","2022","Veterinarian","Yorkshire and The Humber","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Veterinarian","Yorkshire and The Humber","Outside London","Male","20","20","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","London","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","Outside London","Female","60","[c]","36900","33300"
"Leaver CS","2022","Commercial","South West (England)","Outside London","Male","65","[c]","42980","38220"
"Leaver CS","2022","Commercial","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","London","Female","135","[c]","40980","37740"
"Leaver CS","2022","Communications","London","London","Male","90","[c]","42190","38020"
"Leaver CS","2022","Communications","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East of England","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","London","London","Female","125","[c]","48080","43640"
"Leaver CS","2022","Digital, Data and Technology","London","London","Male","210","[c]","48540","43620"
"Leaver CS","2022","Digital, Data and Technology","North East (England)","Outside London","Female","30","[c]","38890","37880"
"Leaver CS","2022","Digital, Data and Technology","North East (England)","Outside London","Male","45","[c]","46270","44000"
"Leaver CS","2022","Digital, Data and Technology","North West (England)","Outside London","Female","45","[c]","40280","37910"
"Leaver CS","2022","Digital, Data and Technology","North West (England)","Outside London","Male","115","[c]","46260","40580"
"Leaver CS","2022","Digital, Data and Technology","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Scotland","Outside London","Male","35","[c]","42730","39190"
"Leaver CS","2022","Digital, Data and Technology","South East (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","South East (England)","Outside London","Male","55","[c]","39290","34540"
"Leaver CS","2022","Digital, Data and Technology","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","South West (England)","Outside London","Female","65","[c]","35360","33300"
"Leaver CS","2022","Digital, Data and Technology","South West (England)","Outside London","Male","185","[c]","36950","36250"
"Leaver CS","2022","Digital, Data and Technology","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Unknown","Unknown","Male","40","[c]","41050","39280"
"Leaver CS","2022","Digital, Data and Technology","Wales","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Wales","Outside London","Male","105","[c]","37780","35630"
"Leaver CS","2022","Digital, Data and Technology","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","West Midlands (England)","Outside London","Male","40","[c]","37700","37390"
"Leaver CS","2022","Digital, Data and Technology","Yorkshire and The Humber","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Yorkshire and The Humber","Outside London","Male","80","[c]","44730","40610"
"Leaver CS","2022","Economics","London","London","Female","55","[c]","39490","34970"
"Leaver CS","2022","Economics","London","London","Male","80","[c]","38600","34240"
"Leaver CS","2022","Economics","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Wales","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Economics","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East of England","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East of England","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","London","London","Female","85","[c]","43080","37850"
"Leaver CS","2022","Finance","London","London","Male","80","[c]","51010","42920"
"Leaver CS","2022","Finance","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","North West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Finance","North West (England)","Outside London","Male","30","[c]","39360","33790"
"Leaver CS","2022","Finance","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","South East (England)","Outside London","Female","55","[c]","32510","30540"
"Leaver CS","2022","Finance","South East (England)","Outside London","Male","40","[c]","35200","33300"
"Leaver CS","2022","Finance","South West (England)","Outside London","Female","55","[c]","37750","33300"
"Leaver CS","2022","Finance","South West (England)","Outside London","Male","60","[c]","39070","34550"
"Leaver CS","2022","Finance","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Geography","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Geography","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","London","Female","145","[c]","42900","38200"
"Leaver CS","2022","Human Resources","London","London","Male","80","[c]","45300","38990"
"Leaver CS","2022","Human Resources","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","Outside London","Female","40","[c]","31830","27470"
"Leaver CS","2022","Human Resources","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","Outside London","Female","40","[c]","30400","23780"
"Leaver CS","2022","Human Resources","Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","Outside London","Female","55","[c]","35630","32730"
"Leaver CS","2022","Human Resources","South West (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East of England","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","London","Male","40","[c]","33570","30500"
"Leaver CS","2022","Intelligence Analysis","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
