"Status","Year","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Department for Work and Pensions","Female","1825","1695","28620","27570"
"In post","2022","Unknown","Department for Work and Pensions","Male","1545","1530","31480","27570"
"In post","2022","Unknown","Department of Health and Social Care","Female","3755","3560","45880","40650"
"In post","2022","Unknown","Department of Health and Social Care","Male","2175","2145","50250","48860"
"In post","2022","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Female","55","50","35350","37350"
"In post","2022","Unknown","Food Standards Agency","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Female","755","735","48170","49370"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Male","705","700","50320","51500"
"In post","2022","Unknown","HM Land Registry","Female","850","795","26960","22600"
"In post","2022","Unknown","HM Land Registry","Male","675","670","28430","25850"
"In post","2022","Unknown","HM Revenue and Customs","Female","9855","8795","29100","26590"
"In post","2022","Unknown","HM Revenue and Customs","Male","9815","9510","31490","26820"
"In post","2022","Unknown","HM Treasury","Female","65","60","49870","45000"
"In post","2022","Unknown","HM Treasury","Male","115","115","58650","54840"
"In post","2022","Unknown","Home Office","Female","2790","2715","32200","27370"
"In post","2022","Unknown","Home Office","Male","2930","2845","32970","28650"
"In post","2022","Unknown","Ministry of Defence","Female","2965","2780","33250","29200"
"In post","2022","Unknown","Ministry of Defence","Male","6435","6350","34920","32710"
"In post","2022","Unknown","Ministry of Justice","Female","6275","5900","27640","24800"
"In post","2022","Unknown","Ministry of Justice","Male","4510","4350","28400","25830"
"In post","2022","Unknown","National Crime Agency","Female","1675","1610","36980","36200"
"In post","2022","Unknown","National Crime Agency","Male","1995","1980","41460","39730"
"In post","2022","Unknown","Northern Ireland Office","Female","30","30","44770","41750"
"In post","2022","Unknown","Northern Ireland Office","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Female","105","100","44260","51360"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Male","50","50","39580","32010"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Female","45","40","42490","38100"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Male","50","50","47760","46250"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Female","35","30","50110","46800"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Female","40","40","44140","41750"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Female","5395","5020","34810","30450"
"In post","2022","Unknown","Scottish Government","Male","5595","5350","35560","35000"
"In post","2022","Unknown","The National Archives","Female","90","85","34570","30300"
"In post","2022","Unknown","The National Archives","Male","85","80","35710","31680"
"In post","2022","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","Male","5","5","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Female","1175","1035","30890","30210"
"In post","2022","Unknown","UK Statistics Authority","Male","1035","960","34140","30710"
"In post","2022","Unknown","UK Statistics Authority","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Female","215","200","38940","35180"
"In post","2022","Unknown","Welsh Government","Male","175","170","40800","34190"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","Female","35","[c]","36780","27870"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","Male","30","[c]","43840","42670"
"Leaver CS","2022","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","Female","50","[c]","29650","26780"
"Leaver CS","2022","Declared disabled","Department for Transport","Male","55","[c]","28650","26780"
"Leaver CS","2022","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","Female","855","[c]","26840","27570"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","Male","510","[c]","26490","27570"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","Female","125","[c]","37550","32940"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","Male","45","[c]","44850","35970"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","Female","255","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","Male","195","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Female","120","[c]","29850","26160"
"Leaver CS","2022","Declared disabled","Home Office","Male","80","[c]","32990","27370"
"Leaver CS","2022","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence","Female","200","[c]","30420","26670"
"Leaver CS","2022","Declared disabled","Ministry of Defence","Male","285","[c]","33710","29230"
"Leaver CS","2022","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice","Female","570","[c]","25750","21300"
"Leaver CS","2022","Declared disabled","Ministry of Justice","Male","410","[c]","26010","20970"
"Leaver CS","2022","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","Female","50","[c]","33320","27580"
"Leaver CS","2022","Declared disabled","Scottish Government","Male","60","[c]","35200","35000"
"Leaver CS","2022","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Welsh Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Welsh Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","Female","255","[c]","44300","50500"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","Male","165","[c]","49070","50880"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Female","170","[c]","45940","40600"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Male","175","[c]","53610","54700"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Female","45","[c]","54670","54430"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Male","40","[c]","50480","45460"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","210","[c]","36840","33640"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","275","[c]","43450","40050"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","55","[c]","40110","34310"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","45","[c]","42570","36520"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education","Female","100","[c]","46450","40680"
"Leaver CS","2022","Declared non-disabled","Department for Education","Male","105","[c]","46090","40510"
"Leaver CS","2022","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","355","[c]","27390","24920"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","300","[c]","30310","24920"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","70","[c]","44130","39990"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","85","[c]","47280","43740"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Female","320","[c]","29350","21840"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Male","425","[c]","35330","29730"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Female","3845","[c]","26970","27570"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Male","2315","[c]","28410","27570"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Female","1255","[c]","40550","36690"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Male","445","[c]","42720","36330"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Male","40","[c]","33800","29090"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","100","[c]","45880","40000"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","150","[c]","50010","49960"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Female","130","[c]","33530","30600"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Male","80","[c]","36710","33840"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Female","1500","[c]","29220","22080"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Male","1105","[c]","35820","28920"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","Male","80","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Female","700","[c]","30710","25630"
"Leaver CS","2022","Declared non-disabled","Home Office","Male","720","[c]","33310","27370"
"Leaver CS","2022","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Female","1180","[c]","30310","26670"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Male","1955","[c]","34230","32670"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","Female","2955","[c]","26820","21190"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","Male","2615","[c]","30770","23700"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Male","70","[c]","46110","43390"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","105","[c]","52240","51360"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","45","[c]","60750","75500"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Female","95","[c]","41340","36080"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Male","110","[c]","46670","39890"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","Female","260","[c]","37140","31060"
"Leaver CS","2022","Declared non-disabled","Scottish Government","Male","270","[c]","39490","32040"
"Leaver CS","2022","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","Female","30","[c]","30930","28970"
"Leaver CS","2022","Declared non-disabled","The National Archives","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Female","110","[c]","28790","23760"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Male","110","[c]","30800","23880"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government","Female","110","[c]","40010","34490"
"Leaver CS","2022","Declared non-disabled","Welsh Government","Male","90","[c]","44940","38160"
"Leaver CS","2022","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
