"Status","Year","Age","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Social Research","Wales","Female","5","5","[c]","[c]"
"In post","2022","60-64","Social Research","Wales","Male","5","5","[c]","[c]"
"In post","2022","60-64","Statistics","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","London","Male","15","15","[c]","[c]"
"In post","2022","60-64","Statistics","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Statistics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Tax","East Midlands (England)","Female","30","25","32310","33370"
"In post","2022","60-64","Tax","East Midlands (England)","Male","35","30","39580","35980"
"In post","2022","60-64","Tax","East of England","Female","10","10","[c]","[c]"
"In post","2022","60-64","Tax","East of England","Male","10","10","[c]","[c]"
"In post","2022","60-64","Tax","London","Female","115","95","43670","40360"
"In post","2022","60-64","Tax","London","Male","165","140","49270","40910"
"In post","2022","60-64","Tax","North East (England)","Female","50","35","31010","28920"
"In post","2022","60-64","Tax","North East (England)","Male","45","40","35570","33080"
"In post","2022","60-64","Tax","North West (England)","Female","110","85","32990","28920"
"In post","2022","60-64","Tax","North West (England)","Male","115","90","37110","33600"
"In post","2022","60-64","Tax","Northern Ireland","Female","20","15","[c]","[c]"
"In post","2022","60-64","Tax","Northern Ireland","Male","20","15","[c]","[c]"
"In post","2022","60-64","Tax","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Tax","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Tax","Scotland","Female","95","65","33400","28920"
"In post","2022","60-64","Tax","Scotland","Male","80","65","38360","34490"
"In post","2022","60-64","Tax","South East (England)","Female","40","30","34630","33370"
"In post","2022","60-64","Tax","South East (England)","Male","40","35","37990","35980"
"In post","2022","60-64","Tax","South West (England)","Female","20","15","[c]","[c]"
"In post","2022","60-64","Tax","South West (England)","Male","25","15","[c]","[c]"
"In post","2022","60-64","Tax","Wales","Female","30","25","34080","33370"
"In post","2022","60-64","Tax","Wales","Male","35","25","36430","33370"
"In post","2022","60-64","Tax","West Midlands (England)","Female","50","40","38670","33370"
"In post","2022","60-64","Tax","West Midlands (England)","Male","55","45","42170","35980"
"In post","2022","60-64","Tax","Yorkshire and The Humber","Female","35","25","36020","33370"
"In post","2022","60-64","Tax","Yorkshire and The Humber","Male","30","25","44060","35980"
"In post","2022","60-64","Unknown","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","East of England","Male","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","London","Female","95","85","50000","40600"
"In post","2022","60-64","Unknown","London","Male","115","105","64180","54990"
"In post","2022","60-64","Unknown","North East (England)","Female","35","25","27050","21250"
"In post","2022","60-64","Unknown","North East (England)","Male","25","20","[c]","[c]"
"In post","2022","60-64","Unknown","North West (England)","Female","25","20","[c]","[c]"
"In post","2022","60-64","Unknown","North West (England)","Male","25","25","[c]","[c]"
"In post","2022","60-64","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Scotland","Female","370","320","38990","31540"
"In post","2022","60-64","Unknown","Scotland","Male","480","445","42520","36390"
"In post","2022","60-64","Unknown","South East (England)","Female","20","15","[c]","[c]"
"In post","2022","60-64","Unknown","South East (England)","Male","30","25","[c]","[c]"
"In post","2022","60-64","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Wales","Male","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Yorkshire and The Humber","Female","30","25","35410","32000"
"In post","2022","60-64","Unknown","Yorkshire and The Humber","Male","30","25","34410","33300"
"In post","2022","60-64","Veterinarian","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinarian","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","London","Female","5","5","[c]","[c]"
"In post","2022","65+","Commercial","London","Male","15","10","[c]","[c]"
"In post","2022","65+","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","South West (England)","Female","10","5","[c]","[c]"
"In post","2022","65+","Commercial","South West (England)","Male","15","10","[c]","[c]"
"In post","2022","65+","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","London","Female","10","10","[c]","[c]"
"In post","2022","65+","Communications","London","Male","5","5","[c]","[c]"
"In post","2022","65+","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","South West (England)","Male","10","5","[c]","[c]"
"In post","2022","65+","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","East Midlands (England)","Male","10","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","East of England","Female","10","10","[c]","[c]"
"In post","2022","65+","Counter Fraud","East of England","Male","15","10","[c]","[c]"
"In post","2022","65+","Counter Fraud","London","Female","35","25","29300","25110"
"In post","2022","65+","Counter Fraud","London","Male","35","25","34410","31880"
"In post","2022","65+","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","North East (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","North West (England)","Female","15","10","[c]","[c]"
"In post","2022","65+","Counter Fraud","North West (England)","Male","15","10","[c]","[c]"
"In post","2022","65+","Counter Fraud","Scotland","Female","15","10","[c]","[c]"
"In post","2022","65+","Counter Fraud","Scotland","Male","15","10","[c]","[c]"
"In post","2022","65+","Counter Fraud","South East (England)","Female","20","10","[c]","[c]"
"In post","2022","65+","Counter Fraud","South East (England)","Male","15","10","[c]","[c]"
"In post","2022","65+","Counter Fraud","South West (England)","Female","15","10","[c]","[c]"
"In post","2022","65+","Counter Fraud","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","Wales","Female","15","10","[c]","[c]"
"In post","2022","65+","Counter Fraud","Wales","Male","10","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","65+","Counter Fraud","West Midlands (England)","Male","10","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","Yorkshire and The Humber","Female","10","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","Yorkshire and The Humber","Male","15","10","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","East of England","Female","10","10","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","East of England","Male","20","15","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","London","Female","20","20","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","London","Male","45","40","46230","45220"
"In post","2022","65+","Digital, Data and Technology","North East (England)","Female","10","10","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","North East (England)","Male","20","15","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","North West (England)","Female","15","10","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","North West (England)","Male","30","25","44040","40490"
"In post","2022","65+","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Scotland","Male","10","5","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","South East (England)","Male","15","10","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","South West (England)","Female","20","15","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","South West (England)","Male","35","30","40240","36160"
"In post","2022","65+","Digital, Data and Technology","Wales","Female","5","5","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Wales","Male","15","10","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data and Technology","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2022","65+","Economics","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Economics","London","Male","5","5","[c]","[c]"
"In post","2022","65+","Economics","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Economics","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","East of England","Female","5","5","[c]","[c]"
"In post","2022","65+","Finance","East of England","Male","5","5","[c]","[c]"
"In post","2022","65+","Finance","London","Female","30","25","[c]","[c]"
"In post","2022","65+","Finance","London","Male","45","45","39450","38770"
"In post","2022","65+","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","North West (England)","Female","10","5","[c]","[c]"
"In post","2022","65+","Finance","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","65+","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","South East (England)","Female","30","25","32050","28670"
"In post","2022","65+","Finance","South East (England)","Male","30","30","38220","33630"
"In post","2022","65+","Finance","South West (England)","Female","15","15","[c]","[c]"
"In post","2022","65+","Finance","South West (England)","Male","20","15","[c]","[c]"
"In post","2022","65+","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Wales","Female","15","10","[c]","[c]"
"In post","2022","65+","Finance","Wales","Male","10","10","[c]","[c]"
"In post","2022","65+","Finance","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Finance","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","65+","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","65+","Geography","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Geography","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","London","Female","15","10","[c]","[c]"
"In post","2022","65+","Human Resources","London","Male","20","20","[c]","[c]"
"In post","2022","65+","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","North West (England)","Female","10","5","[c]","[c]"
"In post","2022","65+","Human Resources","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","Scotland","Female","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","Scotland","Male","10","5","[c]","[c]"
"In post","2022","65+","Human Resources","South East (England)","Female","15","10","[c]","[c]"
"In post","2022","65+","Human Resources","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","South West (England)","Female","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","Wales","Female","15","10","[c]","[c]"
"In post","2022","65+","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","Yorkshire and The Humber","Female","10","5","[c]","[c]"
"In post","2022","65+","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Inspector of Education and Training","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","East of England","Male","10","10","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","London","Female","10","10","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","London","Male","25","15","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intelligence Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","London","Male","5","5","[c]","[c]"
"In post","2022","65+","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","London","Male","10","5","[c]","[c]"
"In post","2022","65+","International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","International Trade","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","London","Female","5","5","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","London","Male","10","10","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","South East (England)","Female","10","10","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East of England","Female","10","5","[c]","[c]"
"In post","2022","65+","Legal","East of England","Male","15","10","[c]","[c]"
"In post","2022","65+","Legal","London","Female","40","30","62710","66070"
"In post","2022","65+","Legal","London","Male","60","45","60550","62340"
"In post","2022","65+","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","North West (England)","Female","15","10","[c]","[c]"
"In post","2022","65+","Legal","North West (England)","Male","15","10","[c]","[c]"
"In post","2022","65+","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Scotland","Male","10","5","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","Female","10","5","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","Male","30","20","52280","56040"
"In post","2022","65+","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Legal","Wales","Female","5","5","[c]","[c]"
"In post","2022","65+","Legal","Wales","Male","15","10","[c]","[c]"
"In post","2022","65+","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","65+","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","London","Female","10","10","[c]","[c]"
"In post","2022","65+","Medicine","London","Male","10","5","[c]","[c]"
"In post","2022","65+","Medicine","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
