"Status","Year","Disability","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","South West (England)","Devon CC","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","South West (England)","Devon CC","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","South West (England)","Devon CC","Unknown","265","250","26000","23140"
"In post","2022","Unknown","South West (England)","Dorset","Heterosexual / straight","70","70","30340","26670"
"In post","2022","Unknown","South West (England)","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Dorset","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","South West (England)","Dorset","Unknown","200","190","29330","24920"
"In post","2022","Unknown","South West (England)","Gloucestershire CC","Heterosexual / straight","70","65","35810","27130"
"In post","2022","Unknown","South West (England)","Gloucestershire CC","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","South West (England)","Gloucestershire CC","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","South West (England)","Gloucestershire CC","Unknown","155","145","28690","27130"
"In post","2022","Unknown","South West (England)","Plymouth","Heterosexual / straight","140","135","31380","27130"
"In post","2022","Unknown","South West (England)","Plymouth","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","South West (England)","Plymouth","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","South West (England)","Plymouth","Unknown","425","410","28250","25000"
"In post","2022","Unknown","South West (England)","Somerset CC","Heterosexual / straight","80","75","33460","29100"
"In post","2022","Unknown","South West (England)","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Somerset CC","Undeclared","15","10","[c]","[c]"
"In post","2022","Unknown","South West (England)","Somerset CC","Unknown","285","270","32390","29540"
"In post","2022","Unknown","South West (England)","Swindon","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Swindon","Unknown","60","55","33830","30360"
"In post","2022","Unknown","South West (England)","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Torbay","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","South West (England)","Wiltshire","Heterosexual / straight","235","220","36980","33560"
"In post","2022","Unknown","South West (England)","Wiltshire","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","South West (England)","Wiltshire","Undeclared","105","100","43590","40000"
"In post","2022","Unknown","South West (England)","Wiltshire","Unknown","380","365","41230","35180"
"In post","2022","Unknown","Unknown","Unknown","Heterosexual / straight","45","45","41140","40650"
"In post","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Unknown","2185","2170","37080","32700"
"In post","2022","Unknown","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","35","35","39220","36410"
"In post","2022","Unknown","Wales","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Bridgend and Neath Port Talbot","Unknown","50","50","27080","24880"
"In post","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","330","300","33280","27370"
"In post","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","LGBO","30","30","29130","25370"
"In post","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","Undeclared","70","65","40020","34500"
"In post","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","Unknown","1685","1585","28650","26590"
"In post","2022","Unknown","Wales","Central Valleys","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Central Valleys","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Wales","Central Valleys","Unknown","160","160","34170","27570"
"In post","2022","Unknown","Wales","Conwy and Denbighshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Wales","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Conwy and Denbighshire","Unknown","30","30","30500","27570"
"In post","2022","Unknown","Wales","Flintshire and Wrexham","Heterosexual / straight","30","30","31660","27520"
"In post","2022","Unknown","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Flintshire and Wrexham","Unknown","150","140","26210","24260"
"In post","2022","Unknown","Wales","Gwent Valleys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Wales","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Gwent Valleys","Unknown","45","40","26410","26940"
"In post","2022","Unknown","Wales","Gwynedd","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Unknown","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Gwynedd","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Wales","Isle of Anglesey","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Unknown","Wales","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Isle of Anglesey","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Wales","Monmouthshire and Newport","Heterosexual / straight","620","600","34660","30710"
"In post","2022","Unknown","Wales","Monmouthshire and Newport","LGBO","65","65","32250","30210"
"In post","2022","Unknown","Wales","Monmouthshire and Newport","Undeclared","75","70","38530","36840"
"In post","2022","Unknown","Wales","Monmouthshire and Newport","Unknown","945","910","33290","30210"
"In post","2022","Unknown","Wales","Powys","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Powys","Undeclared","10","5","[c]","[c]"
"In post","2022","Unknown","Wales","Powys","Unknown","30","30","28940","22600"
"In post","2022","Unknown","Wales","South West Wales","Heterosexual / straight","35","30","28230","24760"
"In post","2022","Unknown","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","South West Wales","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Wales","South West Wales","Unknown","75","70","29420","26820"
"In post","2022","Unknown","Wales","Swansea","Heterosexual / straight","170","155","28190","22600"
"In post","2022","Unknown","Wales","Swansea","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Wales","Swansea","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Wales","Swansea","Unknown","1015","940","25860","21840"
"In post","2022","Unknown","West Midlands (England)","Birmingham","Heterosexual / straight","555","530","35200","33080"
"In post","2022","Unknown","West Midlands (England)","Birmingham","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Birmingham","Undeclared","85","80","35150","32530"
"In post","2022","Unknown","West Midlands (England)","Birmingham","Unknown","2075","1980","30270","26820"
"In post","2022","Unknown","West Midlands (England)","Coventry","Heterosexual / straight","235","230","34540","29730"
"In post","2022","Unknown","West Midlands (England)","Coventry","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Coventry","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Coventry","Unknown","235","225","38680","36500"
"In post","2022","Unknown","West Midlands (England)","Dudley","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Dudley","Unknown","45","45","24310","21260"
"In post","2022","Unknown","West Midlands (England)","Herefordshire, County of","Heterosexual / straight","35","30","31430","26670"
"In post","2022","Unknown","West Midlands (England)","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Herefordshire, County of","Unknown","55","55","27450","22750"
"In post","2022","Unknown","West Midlands (England)","Sandwell","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Sandwell","Unknown","45","40","26210","27570"
"In post","2022","Unknown","West Midlands (England)","Shropshire","Heterosexual / straight","40","40","28470","26510"
"In post","2022","Unknown","West Midlands (England)","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Shropshire","Undeclared","10","5","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Shropshire","Unknown","70","65","30740","26610"
"In post","2022","Unknown","West Midlands (England)","Solihull","Heterosexual / straight","30","30","27570","24880"
"In post","2022","Unknown","West Midlands (England)","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Solihull","Unknown","110","105","29930","24880"
"In post","2022","Unknown","West Midlands (England)","Staffordshire CC","Heterosexual / straight","95","90","38960","33000"
"In post","2022","Unknown","West Midlands (England)","Staffordshire CC","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Staffordshire CC","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Staffordshire CC","Unknown","345","335","27950","24920"
"In post","2022","Unknown","West Midlands (England)","Stoke-on-Trent","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Stoke-on-Trent","Unknown","105","95","26420","21260"
"In post","2022","Unknown","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","75","70","32970","26820"
"In post","2022","Unknown","West Midlands (England)","Telford and Wrekin","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Telford and Wrekin","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Telford and Wrekin","Unknown","255","235","37680","33080"
"In post","2022","Unknown","West Midlands (England)","Walsall","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Walsall","Unknown","20","15","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Warwickshire CC","Heterosexual / straight","35","30","30490","27570"
"In post","2022","Unknown","West Midlands (England)","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Warwickshire CC","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Warwickshire CC","Unknown","60","60","27740","25470"
"In post","2022","Unknown","West Midlands (England)","Wolverhampton","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Wolverhampton","Unknown","80","75","30440","26470"
"In post","2022","Unknown","West Midlands (England)","Worcestershire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Worcestershire CC","Unknown","145","135","27700","23160"
"In post","2022","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","225","215","25780","24430"
"In post","2022","Unknown","Yorkshire and The Humber","Bradford","Heterosexual / straight","45","40","26760","22080"
"In post","2022","Unknown","Yorkshire and The Humber","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Bradford","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Bradford","Unknown","475","425","24030","21250"
"In post","2022","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","65","60","28050","27570"
"In post","2022","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","60","55","28900","26840"
"In post","2022","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","155","150","27200","24730"
"In post","2022","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","40","40","25320","22600"
"In post","2022","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","145","140","26090","24880"
"In post","2022","Unknown","Yorkshire and The Humber","Leeds","Heterosexual / straight","525","505","38400","34820"
"In post","2022","Unknown","Yorkshire and The Humber","Leeds","LGBO","55","55","36590","30820"
"In post","2022","Unknown","Yorkshire and The Humber","Leeds","Undeclared","255","245","39920","36820"
"In post","2022","Unknown","Yorkshire and The Humber","Leeds","Unknown","2360","2285","32430","26820"
"In post","2022","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","75","70","25410","22100"
"In post","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","90","90","33440","29200"
"In post","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","Unknown","160","155","29660","26410"
"In post","2022","Unknown","Yorkshire and The Humber","Sheffield","Heterosexual / straight","420","410","34910","32000"
"In post","2022","Unknown","Yorkshire and The Humber","Sheffield","LGBO","35","35","30320","29360"
"In post","2022","Unknown","Yorkshire and The Humber","Sheffield","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Sheffield","Unknown","605","585","33800","27570"
"In post","2022","Unknown","Yorkshire and The Humber","Wakefield","Heterosexual / straight","85","85","36590","36410"
"In post","2022","Unknown","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Wakefield","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Wakefield","Unknown","155","150","27200","24800"
"In post","2022","Unknown","Yorkshire and The Humber","York","Heterosexual / straight","55","55","35110","29940"
"In post","2022","Unknown","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","York","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","York","Unknown","275","255","33110","28850"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Derby","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","East Derbyshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Leicester","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Leicester","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Leicester","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Leicester","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Lincolnshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","North Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","North Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","North Nottinghamshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Nottingham","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Nottingham","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Nottingham","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","South and West Derbyshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","West Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Bedford","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Breckland and South Norfolk","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Cambridgeshire CC","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Essex Haven Gateway","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Essex Thames Gateway","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Heart of Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Hertfordshire CC","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Hertfordshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Luton","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Luton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Luton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","North and West Norfolk","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Peterborough","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","Unknown","5","[c]","[c]","[c]"
