"Status","Year","Disability","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","Female","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","Male","Unknown","35","35","39240","31660"
"In post","2022","Unknown","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Courts and Tribunals Service","Female","Heterosexual / straight","55","55","26240","21490"
"In post","2022","Unknown","HM Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Courts and Tribunals Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Courts and Tribunals Service","Female","Unknown","985","935","25180","21650"
"In post","2022","Unknown","HM Courts and Tribunals Service","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","HM Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Courts and Tribunals Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Courts and Tribunals Service","Male","Unknown","540","535","25620","21650"
"In post","2022","Unknown","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Crown Prosecution Service Inspectorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Crown Prosecution Service Inspectorate","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Crown Prosecution Service Inspectorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Crown Prosecution Service Inspectorate","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","HM Crown Prosecution Service Inspectorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Crown Prosecution Service Inspectorate","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Crown Prosecution Service Inspectorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Crown Prosecution Service Inspectorate","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","HM Crown Prosecution Service Inspectorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Crown Prosecution Service Inspectorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","Female","Heterosexual / straight","285","270","27030","22600"
"In post","2022","Unknown","HM Land Registry","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","Female","Unknown","525","495","26840","22600"
"In post","2022","Unknown","HM Land Registry","Male","Heterosexual / straight","215","210","29140","22600"
"In post","2022","Unknown","HM Land Registry","Male","LGBO","30","30","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","Male","Unknown","430","425","28170","27130"
"In post","2022","Unknown","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Prison and Probation Service","Female","Heterosexual / straight","250","235","27220","24800"
"In post","2022","Unknown","HM Prison and Probation Service","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","HM Prison and Probation Service","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","HM Prison and Probation Service","Female","Unknown","4220","3935","26890","24800"
"In post","2022","Unknown","HM Prison and Probation Service","Male","Heterosexual / straight","150","150","28370","27060"
"In post","2022","Unknown","HM Prison and Probation Service","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","HM Prison and Probation Service","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","HM Prison and Probation Service","Male","Unknown","3175","3040","27240","26100"
"In post","2022","Unknown","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","1080","910","29950","26820"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Female","LGBO","50","45","31340","26820"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Female","Undeclared","145","125","30210","26820"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Female","Unknown","8205","7360","28960","26590"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","785","750","34830","33080"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Male","LGBO","65","60","30840","26820"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Male","Undeclared","145","140","34720","33370"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Male","Unknown","8425","8175","31170","26820"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury (excl. agencies)","Female","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Unknown","HM Treasury (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury (excl. agencies)","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","HM Treasury (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury (excl. agencies)","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Female","Heterosexual / straight","600","590","32770","28270"
"In post","2022","Unknown","Home Office","Female","LGBO","50","50","32690","28650"
"In post","2022","Unknown","Home Office","Female","Undeclared","35","35","[c]","[c]"
"In post","2022","Unknown","Home Office","Female","Unknown","2105","2045","32040","27370"
"In post","2022","Unknown","Home Office","Male","Heterosexual / straight","675","670","33930","28650"
"In post","2022","Unknown","Home Office","Male","LGBO","55","55","33560","26710"
"In post","2022","Unknown","Home Office","Male","Undeclared","50","50","[c]","[c]"
"In post","2022","Unknown","Home Office","Male","Unknown","2145","2070","32660","27370"
"In post","2022","Unknown","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","Female","Unknown","30","30","41380","40430"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intellectual Property Office","Female","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Unknown","Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intellectual Property Office","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Intellectual Property Office","Female","Unknown","140","130","31010","24030"
"In post","2022","Unknown","Intellectual Property Office","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Intellectual Property Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intellectual Property Office","Male","Undeclared","30","30","44000","41670"
"In post","2022","Unknown","Intellectual Property Office","Male","Unknown","190","185","35670","30770"
"In post","2022","Unknown","Intellectual Property Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intellectual Property Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","Female","Unknown","40","40","24720","20970"
"In post","2022","Unknown","Legal Aid Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Maritime and Coastguard Agency","Female","Heterosexual / straight","45","45","28050","26130"
"In post","2022","Unknown","Maritime and Coastguard Agency","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Maritime and Coastguard Agency","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Maritime and Coastguard Agency","Female","Unknown","30","30","32050","26840"
"In post","2022","Unknown","Maritime and Coastguard Agency","Male","Heterosexual / straight","85","85","33270","30730"
"In post","2022","Unknown","Maritime and Coastguard Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Maritime and Coastguard Agency","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Maritime and Coastguard Agency","Male","Unknown","65","65","32040","27130"
"In post","2022","Unknown","Maritime and Coastguard Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Maritime and Coastguard Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Female","Heterosexual / straight","195","190","42580","40450"
"In post","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Female","Undeclared","30","30","[c]","[c]"
"In post","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Female","Unknown","135","125","49300","42800"
"In post","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Male","Heterosexual / straight","140","140","46850","40450"
"In post","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Male","Unknown","95","95","49640","41040"
"In post","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Met Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Female","Heterosexual / straight","895","835","32230","26670"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Female","LGBO","40","40","28020","26480"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Female","Undeclared","180","170","34430","33000"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Female","Unknown","1215","1140","33860","29250"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Male","Heterosexual / straight","1555","1520","33260","29670"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Male","LGBO","50","50","32050","28750"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Male","Undeclared","300","295","35820","35000"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Male","Unknown","1840","1810","33030","28890"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Female","Unknown","485","475","40440","35990"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Male","Unknown","395","390","43000","41100"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Female","Heterosexual / straight","1250","1210","36620","36200"
"In post","2022","Unknown","National Crime Agency","Female","LGBO","80","80","36310","36200"
"In post","2022","Unknown","National Crime Agency","Female","Undeclared","90","85","37430","34140"
"In post","2022","Unknown","National Crime Agency","Female","Unknown","250","235","38850","36740"
"In post","2022","Unknown","National Crime Agency","Male","Heterosexual / straight","1420","1410","41320","39040"
"In post","2022","Unknown","National Crime Agency","Male","LGBO","60","60","37260","36410"
"In post","2022","Unknown","National Crime Agency","Male","Undeclared","140","140","39180","36740"
"In post","2022","Unknown","National Crime Agency","Male","Unknown","375","370","43550","40880"
"In post","2022","Unknown","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Infrastructure Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Infrastructure Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Infrastructure Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Infrastructure Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Infrastructure Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Infrastructure Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Infrastructure Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Infrastructure Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Infrastructure Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Infrastructure Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Records of Scotland","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","National Records of Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Records of Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Records of Scotland","Female","Unknown","60","55","33020","27230"
"In post","2022","Unknown","National Records of Scotland","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","National Records of Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Records of Scotland","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","National Records of Scotland","Male","Unknown","70","70","34000","27230"
"In post","2022","Unknown","National Records of Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Records of Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Savings and Investments","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Savings and Investments","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Savings and Investments","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Savings and Investments","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Savings and Investments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Savings and Investments","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Savings and Investments","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Savings and Investments","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Savings and Investments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Savings and Investments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Female","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Budget Responsibility","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Budget Responsibility","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Budget Responsibility","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Budget Responsibility","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Budget Responsibility","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Budget Responsibility","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Budget Responsibility","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Budget Responsibility","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Budget Responsibility","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Budget Responsibility","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","55","50","46690","51360"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","10","5","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Female","Unknown","40","40","39490","42850"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Female","Unknown","30","30","50950","47880"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Public Guardian","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Office of the Public Guardian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Public Guardian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Public Guardian","Female","Unknown","120","110","22050","20970"
"In post","2022","Unknown","Office of the Public Guardian","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Office of the Public Guardian","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Public Guardian","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Public Guardian","Male","Unknown","115","105","22350","20970"
