"Status","Year","Ethnicity","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Female","Heterosexual / straight","30","[c]","41160","33340"
"Leaver CS","2022","Asian","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Male","Heterosexual / straight","70","[c]","42410","38450"
"Leaver CS","2022","Asian","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Female","Heterosexual / straight","30","[c]","34450","27890"
"Leaver CS","2022","Asian","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","No function","Female","Heterosexual / straight","590","[c]","31190","27570"
"Leaver CS","2022","Asian","No function","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","No function","Female","Undeclared","50","[c]","31960","27570"
"Leaver CS","2022","Asian","No function","Female","Unknown","65","[c]","37760","29240"
"Leaver CS","2022","Asian","No function","Male","Heterosexual / straight","495","[c]","32330","27570"
"Leaver CS","2022","Asian","No function","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","No function","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","No function","Male","Unknown","35","[c]","39210","31880"
"Leaver CS","2022","Asian","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Female","Heterosexual / straight","125","[c]","30460","28650"
"Leaver CS","2022","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Female","Unknown","175","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Male","Heterosexual / straight","120","[c]","30910","27570"
"Leaver CS","2022","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Male","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
