"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Yorkshire and The Humber","Outside London","Unknown","55","40","30470","28200"
"In post","2022","Unknown","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Midlands (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East of England","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","London","AA/AO","10","[c]","21050","20470"
"Leaver CS","2022","16-19","London","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","North East (England)","Outside London","AA/AO","15","[c]","20950","21260"
"Leaver CS","2022","16-19","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","North West (England)","Outside London","AA/AO","20","[c]","20750","21260"
"Leaver CS","2022","16-19","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scotland","Outside London","AA/AO","15","[c]","21330","21160"
"Leaver CS","2022","16-19","South East (England)","Outside London","AA/AO","20","[c]","22050","21840"
"Leaver CS","2022","16-19","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South West (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South West (England)","Outside London","EO","15","[c]","18880","17140"
"Leaver CS","2022","16-19","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","AA/AO","15","[c]","19800","18310"
"Leaver CS","2022","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Wales","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Yorkshire and The Humber","Outside London","AA/AO","15","[c]","20410","20890"
"Leaver CS","2022","16-19","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Outside London","AA/AO","355","[c]","20700","20970"
"Leaver CS","2022","20-29","East Midlands (England)","Outside London","EO","110","[c]","26670","27570"
"Leaver CS","2022","20-29","East Midlands (England)","Outside London","SEO/HEO","20","[c]","34000","33840"
"Leaver CS","2022","20-29","East Midlands (England)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Outside London","AA/AO","330","[c]","21650","21260"
"Leaver CS","2022","20-29","East of England","Outside London","EO","125","[c]","27350","27570"
"Leaver CS","2022","20-29","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Outside London","SEO/HEO","40","[c]","33750","32960"
"Leaver CS","2022","20-29","East of England","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","London","AA/AO","870","[c]","22730","23110"
"Leaver CS","2022","20-29","London","London","EO","905","[c]","28620","28650"
"Leaver CS","2022","20-29","London","London","G6/G7","185","[c]","54530","53600"
"Leaver CS","2022","20-29","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","London","SEO/HEO","1000","[c]","35680","34710"
"Leaver CS","2022","20-29","London","London","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","Outside London","AA/AO","380","[c]","21270","21260"
"Leaver CS","2022","20-29","North East (England)","Outside London","EO","75","[c]","26260","27570"
"Leaver CS","2022","20-29","North East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","Outside London","SEO/HEO","35","[c]","34640","35310"
"Leaver CS","2022","20-29","North East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Outside London","AA/AO","675","[c]","21060","21260"
"Leaver CS","2022","20-29","North West (England)","Outside London","EO","200","[c]","26010","26370"
"Leaver CS","2022","20-29","North West (England)","Outside London","G6/G7","10","[c]","56960","54960"
"Leaver CS","2022","20-29","North West (England)","Outside London","SEO/HEO","70","[c]","34320","32000"
"Leaver CS","2022","20-29","North West (England)","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","Outside London","AA/AO","30","[c]","20760","21430"
"Leaver CS","2022","20-29","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Outside London","AA/AO","460","[c]","22270","21260"
"Leaver CS","2022","20-29","Scotland","Outside London","EO","145","[c]","27170","27570"
"Leaver CS","2022","20-29","Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Outside London","SEO/HEO","70","[c]","34880","33930"
"Leaver CS","2022","20-29","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Outside London","AA/AO","620","[c]","22030","21260"
"Leaver CS","2022","20-29","South East (England)","Outside London","EO","205","[c]","25900","27570"
"Leaver CS","2022","20-29","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Outside London","SEO/HEO","90","[c]","32190","30730"
"Leaver CS","2022","20-29","South East (England)","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Outside London","AA/AO","440","[c]","20260","20920"
"Leaver CS","2022","20-29","South West (England)","Outside London","EO","280","[c]","23520","24790"
"Leaver CS","2022","20-29","South West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Outside London","SEO/HEO","230","[c]","32300","31950"
"Leaver CS","2022","20-29","South West (England)","Outside London","Unknown","60","[c]","28220","27540"
"Leaver CS","2022","20-29","Unknown","Unknown","AA/AO","115","[c]","20470","21590"
"Leaver CS","2022","20-29","Unknown","Unknown","EO","35","[c]","27230","27500"
"Leaver CS","2022","20-29","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","SEO/HEO","30","[c]","34060","34550"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","120","[c]","27970","28980"
"Leaver CS","2022","20-29","Wales","Outside London","AA/AO","360","[c]","20640","20970"
"Leaver CS","2022","20-29","Wales","Outside London","EO","100","[c]","26060","27380"
"Leaver CS","2022","20-29","Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Outside London","SEO/HEO","60","[c]","33660","32290"
"Leaver CS","2022","20-29","Wales","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Outside London","AA/AO","415","[c]","20720","20970"
"Leaver CS","2022","20-29","West Midlands (England)","Outside London","EO","170","[c]","26270","27570"
"Leaver CS","2022","20-29","West Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Outside London","SEO/HEO","45","[c]","33560","33190"
"Leaver CS","2022","20-29","West Midlands (England)","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Outside London","AA/AO","505","[c]","20960","21260"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Outside London","EO","170","[c]","26160","27570"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Outside London","SEO/HEO","80","[c]","32820","31490"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Outside London","AA/AO","220","[c]","21140","21260"
"Leaver CS","2022","30-39","East Midlands (England)","Outside London","EO","85","[c]","27470","27570"
"Leaver CS","2022","30-39","East Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Outside London","SEO/HEO","50","[c]","38250","38840"
"Leaver CS","2022","30-39","East Midlands (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Outside London","AA/AO","225","[c]","21760","21260"
"Leaver CS","2022","30-39","East of England","Outside London","EO","110","[c]","27440","27570"
"Leaver CS","2022","30-39","East of England","Outside London","G6/G7","15","[c]","58470","56500"
"Leaver CS","2022","30-39","East of England","Outside London","SEO/HEO","90","[c]","35980","36210"
"Leaver CS","2022","30-39","East of England","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","London","AA/AO","215","[c]","23600","23720"
"Leaver CS","2022","30-39","London","London","EO","395","[c]","29710","31060"
"Leaver CS","2022","30-39","London","London","G6/G7","675","[c]","58010","54810"
"Leaver CS","2022","30-39","London","London","SCS level","55","[c]","86670","84900"
"Leaver CS","2022","30-39","London","London","SEO/HEO","745","[c]","37850","37870"
"Leaver CS","2022","30-39","London","London","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Outside London","AA/AO","225","[c]","21200","21260"
"Leaver CS","2022","30-39","North East (England)","Outside London","EO","75","[c]","26510","27570"
"Leaver CS","2022","30-39","North East (England)","Outside London","G6/G7","25","[c]","59260","59000"
"Leaver CS","2022","30-39","North East (England)","Outside London","SEO/HEO","55","[c]","35360","35240"
"Leaver CS","2022","30-39","North East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Outside London","AA/AO","350","[c]","21190","21260"
"Leaver CS","2022","30-39","North West (England)","Outside London","EO","195","[c]","26770","27570"
"Leaver CS","2022","30-39","North West (England)","Outside London","G6/G7","35","[c]","55490","53780"
"Leaver CS","2022","30-39","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Outside London","SEO/HEO","115","[c]","35730","36330"
"Leaver CS","2022","30-39","North West (England)","Outside London","Unknown","45","[c]","36490","38510"
"Leaver CS","2022","30-39","Northern Ireland","Outside London","AA/AO","20","[c]","21330","21430"
"Leaver CS","2022","30-39","Northern Ireland","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Overseas","SEO/HEO","15","[c]","37040","37830"
"Leaver CS","2022","30-39","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Outside London","AA/AO","280","[c]","22990","21640"
"Leaver CS","2022","30-39","Scotland","Outside London","EO","150","[c]","28210","27570"
"Leaver CS","2022","30-39","Scotland","Outside London","G6/G7","25","[c]","55220","54170"
"Leaver CS","2022","30-39","Scotland","Outside London","SEO/HEO","105","[c]","37690","36650"
"Leaver CS","2022","30-39","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Outside London","AA/AO","385","[c]","23230","21260"
"Leaver CS","2022","30-39","South East (England)","Outside London","EO","165","[c]","27410","27570"
"Leaver CS","2022","30-39","South East (England)","Outside London","G6/G7","30","[c]","56310","54650"
"Leaver CS","2022","30-39","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Outside London","SEO/HEO","115","[c]","35730","36140"
"Leaver CS","2022","30-39","South East (England)","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Outside London","AA/AO","210","[c]","22340","21170"
"Leaver CS","2022","30-39","South West (England)","Outside London","EO","120","[c]","26550","27570"
"Leaver CS","2022","30-39","South West (England)","Outside London","G6/G7","50","[c]","53310","52150"
"Leaver CS","2022","30-39","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Outside London","SEO/HEO","265","[c]","36180","36500"
"Leaver CS","2022","30-39","South West (England)","Outside London","Unknown","65","[c]","37580","33500"
"Leaver CS","2022","30-39","Unknown","Unknown","AA/AO","75","[c]","20830","21590"
"Leaver CS","2022","30-39","Unknown","Unknown","EO","35","[c]","26990","27140"
"Leaver CS","2022","30-39","Unknown","Unknown","G6/G7","20","[c]","58470","57440"
"Leaver CS","2022","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","SEO/HEO","50","[c]","37290","36330"
"Leaver CS","2022","30-39","Unknown","Unknown","Unknown","115","[c]","34070","32700"
"Leaver CS","2022","30-39","Wales","Outside London","AA/AO","180","[c]","21030","21260"
"Leaver CS","2022","30-39","Wales","Outside London","EO","80","[c]","26610","27570"
"Leaver CS","2022","30-39","Wales","Outside London","G6/G7","15","[c]","54190","51840"
"Leaver CS","2022","30-39","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","Outside London","SEO/HEO","80","[c]","34920","34170"
"Leaver CS","2022","30-39","Wales","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","Outside London","AA/AO","205","[c]","20770","20970"
"Leaver CS","2022","30-39","West Midlands (England)","Outside London","EO","130","[c]","26930","27570"
"Leaver CS","2022","30-39","West Midlands (England)","Outside London","G6/G7","25","[c]","56770","52260"
"Leaver CS","2022","30-39","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","Outside London","SEO/HEO","100","[c]","37370","36500"
"Leaver CS","2022","30-39","West Midlands (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","Outside London","AA/AO","280","[c]","21300","21260"
"Leaver CS","2022","30-39","Yorkshire and The Humber","Outside London","EO","160","[c]","27090","27570"
"Leaver CS","2022","30-39","Yorkshire and The Humber","Outside London","G6/G7","55","[c]","57300","55930"
"Leaver CS","2022","30-39","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","Outside London","SEO/HEO","105","[c]","35730","36330"
"Leaver CS","2022","30-39","Yorkshire and The Humber","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","Outside London","AA/AO","135","[c]","20850","21050"
"Leaver CS","2022","40-49","East Midlands (England)","Outside London","EO","85","[c]","27390","27570"
"Leaver CS","2022","40-49","East Midlands (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","Outside London","SEO/HEO","55","[c]","37830","38550"
"Leaver CS","2022","40-49","East Midlands (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","Outside London","AA/AO","145","[c]","21550","21380"
"Leaver CS","2022","40-49","East of England","Outside London","EO","125","[c]","27970","27570"
"Leaver CS","2022","40-49","East of England","Outside London","G6/G7","30","[c]","56680","53900"
"Leaver CS","2022","40-49","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","Outside London","SEO/HEO","55","[c]","37050","37280"
"Leaver CS","2022","40-49","East of England","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","London","AA/AO","160","[c]","23690","23720"
"Leaver CS","2022","40-49","London","London","EO","255","[c]","30050","31060"
"Leaver CS","2022","40-49","London","London","G6/G7","500","[c]","60710","59340"
"Leaver CS","2022","40-49","London","London","SCS level","125","[c]","94910","91840"
"Leaver CS","2022","40-49","London","London","SEO/HEO","330","[c]","38870","39410"
"Leaver CS","2022","40-49","London","London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","Outside London","AA/AO","170","[c]","21220","21260"
"Leaver CS","2022","40-49","North East (England)","Outside London","EO","55","[c]","27180","27570"
"Leaver CS","2022","40-49","North East (England)","Outside London","G6/G7","20","[c]","55870","55770"
"Leaver CS","2022","40-49","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","Outside London","SEO/HEO","55","[c]","36970","38190"
"Leaver CS","2022","40-49","North East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Outside London","AA/AO","240","[c]","20990","21260"
"Leaver CS","2022","40-49","North West (England)","Outside London","EO","145","[c]","27120","27570"
"Leaver CS","2022","40-49","North West (England)","Outside London","G6/G7","45","[c]","63070","61610"
"Leaver CS","2022","40-49","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Outside London","SEO/HEO","90","[c]","37360","36780"
"Leaver CS","2022","40-49","North West (England)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Overseas","SEO/HEO","20","[c]","40150","39030"
"Leaver CS","2022","40-49","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Outside London","AA/AO","200","[c]","22920","21300"
"Leaver CS","2022","40-49","Scotland","Outside London","EO","110","[c]","28410","27570"
"Leaver CS","2022","40-49","Scotland","Outside London","G6/G7","35","[c]","60740","56610"
"Leaver CS","2022","40-49","Scotland","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Outside London","SEO/HEO","105","[c]","42200","39660"
"Leaver CS","2022","40-49","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","Outside London","AA/AO","255","[c]","22810","21430"
"Leaver CS","2022","40-49","South East (England)","Outside London","EO","155","[c]","28170","27570"
"Leaver CS","2022","40-49","South East (England)","Outside London","G6/G7","45","[c]","57370","53760"
"Leaver CS","2022","40-49","South East (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","Outside London","SEO/HEO","125","[c]","36420","36840"
"Leaver CS","2022","40-49","South East (England)","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Outside London","AA/AO","120","[c]","22360","21170"
"Leaver CS","2022","40-49","South West (England)","Outside London","EO","115","[c]","26960","27570"
"Leaver CS","2022","40-49","South West (England)","Outside London","G6/G7","80","[c]","57950","56850"
"Leaver CS","2022","40-49","South West (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Outside London","SEO/HEO","185","[c]","37220","37940"
"Leaver CS","2022","40-49","South West (England)","Outside London","Unknown","35","[c]","50620","53570"
"Leaver CS","2022","40-49","Unknown","Unknown","AA/AO","55","[c]","21200","21840"
"Leaver CS","2022","40-49","Unknown","Unknown","EO","20","[c]","27430","27570"
"Leaver CS","2022","40-49","Unknown","Unknown","G6/G7","20","[c]","62110","61360"
"Leaver CS","2022","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","SEO/HEO","20","[c]","37100","39160"
"Leaver CS","2022","40-49","Unknown","Unknown","Unknown","60","[c]","36200","32700"
"Leaver CS","2022","40-49","Wales","Outside London","AA/AO","115","[c]","20990","21260"
"Leaver CS","2022","40-49","Wales","Outside London","EO","45","[c]","26490","27570"
"Leaver CS","2022","40-49","Wales","Outside London","G6/G7","25","[c]","59450","60300"
"Leaver CS","2022","40-49","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","Outside London","SEO/HEO","45","[c]","38400","36970"
"Leaver CS","2022","40-49","Wales","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Midlands (England)","Outside London","AA/AO","140","[c]","21290","21010"
"Leaver CS","2022","40-49","West Midlands (England)","Outside London","EO","115","[c]","27240","27570"
"Leaver CS","2022","40-49","West Midlands (England)","Outside London","G6/G7","40","[c]","58530","55930"
"Leaver CS","2022","40-49","West Midlands (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Midlands (England)","Outside London","SEO/HEO","65","[c]","39150","37350"
"Leaver CS","2022","40-49","West Midlands (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Yorkshire and The Humber","Outside London","AA/AO","150","[c]","21720","21260"
"Leaver CS","2022","40-49","Yorkshire and The Humber","Outside London","EO","115","[c]","26880","27570"
"Leaver CS","2022","40-49","Yorkshire and The Humber","Outside London","G6/G7","60","[c]","59910","57510"
"Leaver CS","2022","40-49","Yorkshire and The Humber","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Yorkshire and The Humber","Outside London","SEO/HEO","80","[c]","37440","37250"
"Leaver CS","2022","40-49","Yorkshire and The Humber","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","East Midlands (England)","Outside London","AA/AO","200","[c]","20780","21010"
"Leaver CS","2022","50-59","East Midlands (England)","Outside London","EO","140","[c]","27290","27570"
"Leaver CS","2022","50-59","East Midlands (England)","Outside London","G6/G7","30","[c]","66160","58710"
"Leaver CS","2022","50-59","East Midlands (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","East Midlands (England)","Outside London","SEO/HEO","80","[c]","38610","37520"
"Leaver CS","2022","50-59","East Midlands (England)","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","East of England","Outside London","AA/AO","200","[c]","22570","21260"
"Leaver CS","2022","50-59","East of England","Outside London","EO","190","[c]","28490","27570"
"Leaver CS","2022","50-59","East of England","Outside London","G6/G7","55","[c]","64200","62590"
"Leaver CS","2022","50-59","East of England","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","East of England","Outside London","SEO/HEO","110","[c]","37960","36840"
"Leaver CS","2022","50-59","East of England","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","London","London","AA/AO","190","[c]","23460","23720"
"Leaver CS","2022","50-59","London","London","EO","290","[c]","30100","31060"
"Leaver CS","2022","50-59","London","London","G6/G7","385","[c]","61780","60630"
"Leaver CS","2022","50-59","London","London","SCS level","135","[c]","99740","93740"
"Leaver CS","2022","50-59","London","London","SEO/HEO","350","[c]","39080","39600"
"Leaver CS","2022","50-59","London","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","Outside London","AA/AO","250","[c]","21200","21260"
"Leaver CS","2022","50-59","North East (England)","Outside London","EO","105","[c]","26860","27570"
"Leaver CS","2022","50-59","North East (England)","Outside London","G6/G7","45","[c]","56300","54220"
"Leaver CS","2022","50-59","North East (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North East (England)","Outside London","SEO/HEO","60","[c]","34800","33840"
"Leaver CS","2022","50-59","North East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North West (England)","Outside London","AA/AO","375","[c]","20980","21260"
"Leaver CS","2022","50-59","North West (England)","Outside London","EO","255","[c]","27230","27570"
"Leaver CS","2022","50-59","North West (England)","Outside London","G6/G7","105","[c]","62250","59720"
"Leaver CS","2022","50-59","North West (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","North West (England)","Outside London","SEO/HEO","165","[c]","37730","36710"
"Leaver CS","2022","50-59","North West (England)","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","Outside London","AA/AO","30","[c]","22250","21680"
"Leaver CS","2022","50-59","Northern Ireland","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Overseas","Overseas","SEO/HEO","20","[c]","44320","45660"
"Leaver CS","2022","50-59","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scotland","Outside London","AA/AO","340","[c]","24610","21460"
"Leaver CS","2022","50-59","Scotland","Outside London","EO","225","[c]","29870","27570"
