"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Human Resources","HM Revenue and Customs","Female","275","255","38660","33370"
"In post","2022","40-49","Human Resources","HM Revenue and Customs","Male","150","150","39470","33370"
"In post","2022","40-49","Human Resources","HM Treasury","Female","20","15","[c]","[c]"
"In post","2022","40-49","Human Resources","HM Treasury","Male","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Ministry of Defence","Female","360","330","35090","29230"
"In post","2022","40-49","Human Resources","Ministry of Defence","Male","120","120","39140","33300"
"In post","2022","40-49","Human Resources","Ministry of Justice","Female","260","255","42810","37840"
"In post","2022","40-49","Human Resources","Ministry of Justice","Male","95","95","43560","41100"
"In post","2022","40-49","Human Resources","National Crime Agency","Female","35","30","44510","41860"
"In post","2022","40-49","Human Resources","National Crime Agency","Male","15","15","[c]","[c]"
"In post","2022","40-49","Human Resources","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","10","10","[c]","[c]"
"In post","2022","40-49","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Office of Gas and Electricity Markets","Female","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Scottish Government","Female","45","45","36310","35000"
"In post","2022","40-49","Human Resources","Scottish Government","Male","10","10","[c]","[c]"
"In post","2022","40-49","Human Resources","The National Archives","Female","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","UK Export Finance","Female","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","UK Statistics Authority","Female","30","25","42960","36840"
"In post","2022","40-49","Human Resources","UK Statistics Authority","Male","10","10","[c]","[c]"
"In post","2022","40-49","Human Resources","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Water Services Regulation Authority","Female","5","5","[c]","[c]"
"In post","2022","40-49","Human Resources","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Human Resources","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","Department for Transport","Female","5","5","[c]","[c]"
"In post","2022","40-49","Internal Audit","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","Foreign, Commonwealth and Development Office","Female","5","5","[c]","[c]"
"In post","2022","40-49","Internal Audit","Foreign, Commonwealth and Development Office","Male","5","5","[c]","[c]"
"In post","2022","40-49","Internal Audit","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","HM Revenue and Customs","Female","10","10","[c]","[c]"
"In post","2022","40-49","Internal Audit","HM Revenue and Customs","Male","5","5","[c]","[c]"
"In post","2022","40-49","Internal Audit","HM Treasury","Female","45","40","49650","47060"
"In post","2022","40-49","Internal Audit","HM Treasury","Male","45","45","52930","48840"
"In post","2022","40-49","Internal Audit","Ministry of Defence","Female","25","20","[c]","[c]"
"In post","2022","40-49","Internal Audit","Ministry of Defence","Male","10","10","[c]","[c]"
"In post","2022","40-49","Internal Audit","Ministry of Justice","Female","10","10","[c]","[c]"
"In post","2022","40-49","Internal Audit","Ministry of Justice","Male","10","10","[c]","[c]"
"In post","2022","40-49","Internal Audit","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Internal Audit","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Attorney General's Departments","Female","1730","1510","48570","51740"
"In post","2022","40-49","Legal","Attorney General's Departments","Male","775","765","50470","53050"
"In post","2022","40-49","Legal","Cabinet Office","Female","10","5","[c]","[c]"
"In post","2022","40-49","Legal","Cabinet Office","Male","10","10","[c]","[c]"
"In post","2022","40-49","Legal","Charity Commission","Female","10","10","[c]","[c]"
"In post","2022","40-49","Legal","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Competition and Markets Authority","Female","25","20","[c]","[c]"
"In post","2022","40-49","Legal","Competition and Markets Authority","Male","20","20","[c]","[c]"
"In post","2022","40-49","Legal","Department for Business, Energy and Industrial Strategy","Female","20","20","[c]","[c]"
"In post","2022","40-49","Legal","Department for Business, Energy and Industrial Strategy","Male","15","15","[c]","[c]"
"In post","2022","40-49","Legal","Department for Education","Female","15","15","[c]","[c]"
"In post","2022","40-49","Legal","Department for Education","Male","5","5","[c]","[c]"
"In post","2022","40-49","Legal","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Department for Work and Pensions","Female","5","5","[c]","[c]"
"In post","2022","40-49","Legal","Department for Work and Pensions","Male","5","5","[c]","[c]"
"In post","2022","40-49","Legal","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Foreign, Commonwealth and Development Office","Female","10","10","[c]","[c]"
"In post","2022","40-49","Legal","Foreign, Commonwealth and Development Office","Male","10","10","[c]","[c]"
"In post","2022","40-49","Legal","HM Land Registry","Female","40","35","50620","58760"
"In post","2022","40-49","Legal","HM Land Registry","Male","20","20","[c]","[c]"
"In post","2022","40-49","Legal","HM Revenue and Customs","Female","160","140","45860","37930"
"In post","2022","40-49","Legal","HM Revenue and Customs","Male","150","145","44870","40520"
"In post","2022","40-49","Legal","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Ministry of Defence","Female","10","5","[c]","[c]"
"In post","2022","40-49","Legal","Ministry of Defence","Male","10","10","[c]","[c]"
"In post","2022","40-49","Legal","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","National Crime Agency","Female","10","10","[c]","[c]"
"In post","2022","40-49","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Office for Standards in Education, Children's Services and Skills","Female","5","5","[c]","[c]"
"In post","2022","40-49","Legal","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Office of Gas and Electricity Markets","Female","20","20","[c]","[c]"
"In post","2022","40-49","Legal","Office of Gas and Electricity Markets","Male","5","5","[c]","[c]"
"In post","2022","40-49","Legal","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Scottish Government","Female","155","140","59260","62170"
"In post","2022","40-49","Legal","Scottish Government","Male","55","55","59720","62000"
"In post","2022","40-49","Legal","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","UK Export Finance","Female","5","5","[c]","[c]"
"In post","2022","40-49","Legal","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Water Services Regulation Authority","Female","5","5","[c]","[c]"
"In post","2022","40-49","Legal","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Legal","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Attorney General's Departments","Female","10","10","[c]","[c]"
"In post","2022","40-49","No function","Attorney General's Departments","Male","5","5","[c]","[c]"
"In post","2022","40-49","No function","Cabinet Office","Female","245","240","55180","54700"
"In post","2022","40-49","No function","Cabinet Office","Male","240","240","58850","56160"
"In post","2022","40-49","No function","Chancellor's other departments","Female","15","15","[c]","[c]"
"In post","2022","40-49","No function","Chancellor's other departments","Male","5","5","[c]","[c]"
"In post","2022","40-49","No function","Charity Commission","Female","55","50","34370","29160"
"In post","2022","40-49","No function","Charity Commission","Male","25","25","[c]","[c]"
"In post","2022","40-49","No function","Department for Business, Energy and Industrial Strategy","Female","1020","930","43490","39310"
"In post","2022","40-49","No function","Department for Business, Energy and Industrial Strategy","Male","870","850","48180","49080"
"In post","2022","40-49","No function","Department for Digital, Culture, Media and Sport","Female","130","120","58660","55860"
"In post","2022","40-49","No function","Department for Digital, Culture, Media and Sport","Male","105","100","55910","52300"
"In post","2022","40-49","No function","Department for Education","Female","815","740","48460","49860"
"In post","2022","40-49","No function","Department for Education","Male","435","430","49270","49960"
"In post","2022","40-49","No function","Department for Environment, Food and Rural Affairs","Female","905","830","41240","37250"
"In post","2022","40-49","No function","Department for Environment, Food and Rural Affairs","Male","650","645","42390","38210"
"In post","2022","40-49","No function","Department for International Trade","Female","155","150","52030","51970"
"In post","2022","40-49","No function","Department for International Trade","Male","170","170","56950","53680"
"In post","2022","40-49","No function","Department for Levelling Up, Housing and Communities","Female","375","345","47950","47660"
"In post","2022","40-49","No function","Department for Levelling Up, Housing and Communities","Male","330","325","50170","47660"
"In post","2022","40-49","No function","Department for Transport","Female","1345","1170","29700","21840"
"In post","2022","40-49","No function","Department for Transport","Male","1475","1455","34530","27930"
"In post","2022","40-49","No function","Department for Work and Pensions","Female","11215","9590","26990","27570"
"In post","2022","40-49","No function","Department for Work and Pensions","Male","5625","5510","27960","27570"
"In post","2022","40-49","No function","Department of Health and Social Care","Female","1425","1295","47960","42820"
"In post","2022","40-49","No function","Department of Health and Social Care","Male","700","680","53820","51440"
"In post","2022","40-49","No function","Food Standards Agency","Female","130","125","41990","39300"
"In post","2022","40-49","No function","Food Standards Agency","Male","140","140","39460","37350"
"In post","2022","40-49","No function","Foreign, Commonwealth and Development Office","Female","480","465","53130","54470"
"In post","2022","40-49","No function","Foreign, Commonwealth and Development Office","Male","510","510","53920","54470"
"In post","2022","40-49","No function","HM Land Registry","Female","615","555","29220","27130"
"In post","2022","40-49","No function","HM Land Registry","Male","275","270","30180","27130"
"In post","2022","40-49","No function","HM Revenue and Customs","Female","3940","3475","30570","26820"
"In post","2022","40-49","No function","HM Revenue and Customs","Male","3140","3080","32530","28920"
"In post","2022","40-49","No function","HM Treasury","Female","110","100","59720","63220"
"In post","2022","40-49","No function","HM Treasury","Male","85","85","68970","70410"
"In post","2022","40-49","No function","Ministry of Defence","Female","250","220","42020","43800"
"In post","2022","40-49","No function","Ministry of Defence","Male","550","545","43780","47010"
"In post","2022","40-49","No function","Ministry of Justice","Female","10255","9285","31370","28200"
"In post","2022","40-49","No function","Ministry of Justice","Male","7065","6950","32020","31080"
"In post","2022","40-49","No function","National Crime Agency","Female","560","525","40010","39200"
"In post","2022","40-49","No function","National Crime Agency","Male","570","570","44940","43630"
"In post","2022","40-49","No function","Northern Ireland Office","Female","10","10","[c]","[c]"
"In post","2022","40-49","No function","Northern Ireland Office","Male","5","5","[c]","[c]"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Female","300","285","52710","51360"
"In post","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","Male","140","140","56460","59810"
"In post","2022","40-49","No function","Office of Gas and Electricity Markets","Female","80","75","48780","44740"
"In post","2022","40-49","No function","Office of Gas and Electricity Markets","Male","95","95","52320","45070"
"In post","2022","40-49","No function","Office of Qualifications and Examinations Regulation","Female","50","45","45890","43970"
"In post","2022","40-49","No function","Office of Qualifications and Examinations Regulation","Male","30","30","58010","48350"
"In post","2022","40-49","No function","Office of Rail and Road","Female","30","30","50860","54890"
"In post","2022","40-49","No function","Office of Rail and Road","Male","30","30","63760","55700"
"In post","2022","40-49","No function","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Scottish Government","Female","815","755","31150","30450"
"In post","2022","40-49","No function","Scottish Government","Male","640","635","32650","35000"
"In post","2022","40-49","No function","The National Archives","Female","45","40","38250","34390"
"In post","2022","40-49","No function","The National Archives","Male","40","35","39310","34770"
"In post","2022","40-49","No function","UK Statistics Authority","Female","290","245","29460","24250"
"In post","2022","40-49","No function","UK Statistics Authority","Male","150","135","31480","28990"
"In post","2022","40-49","No function","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Water Services Regulation Authority","Female","20","20","[c]","[c]"
"In post","2022","40-49","No function","Water Services Regulation Authority","Male","20","20","[c]","[c]"
"In post","2022","40-49","No function","Welsh Government","Female","10","10","[c]","[c]"
"In post","2022","40-49","No function","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Attorney General's Departments","Female","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Attorney General's Departments","Male","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cabinet Office","Female","25","25","[c]","[c]"
"In post","2022","40-49","Project Delivery","Cabinet Office","Male","25","25","[c]","[c]"
"In post","2022","40-49","Project Delivery","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Chancellor's other departments","Male","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Competition and Markets Authority","Female","50","45","72690","75140"
"In post","2022","40-49","Project Delivery","Competition and Markets Authority","Male","50","50","76720","74810"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","95","90","44580","43750"
"In post","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","110","110","48150","45650"
"In post","2022","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Education","Female","20","15","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Education","Male","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Female","55","50","34410","29750"
"In post","2022","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Male","40","40","35780","36210"
"In post","2022","40-49","Project Delivery","Department for International Trade","Female","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for International Trade","Male","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Female","30","30","53570","53130"
"In post","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Male","20","20","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department for Transport","Female","75","75","46190","42710"
"In post","2022","40-49","Project Delivery","Department for Transport","Male","85","85","54050","54760"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Female","230","200","34280","31990"
"In post","2022","40-49","Project Delivery","Department for Work and Pensions","Male","120","115","37420","32670"
"In post","2022","40-49","Project Delivery","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Estyn","Female","15","15","[c]","[c]"
"In post","2022","40-49","Project Delivery","Estyn","Male","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Food Standards Agency","Female","10","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Foreign, Commonwealth and Development Office","Female","295","275","57440","58030"
"In post","2022","40-49","Project Delivery","Foreign, Commonwealth and Development Office","Male","220","220","57630","57880"
"In post","2022","40-49","Project Delivery","HM Land Registry","Female","25","25","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Land Registry","Male","20","20","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Female","690","650","46410","40520"
"In post","2022","40-49","Project Delivery","HM Revenue and Customs","Male","640","635","48100","40610"
"In post","2022","40-49","Project Delivery","HM Treasury","Female","10","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Female","1230","1145","40730","39860"
"In post","2022","40-49","Project Delivery","Ministry of Defence","Male","1790","1780","44160","41480"
"In post","2022","40-49","Project Delivery","Ministry of Justice","Female","40","40","42260","41750"
"In post","2022","40-49","Project Delivery","Ministry of Justice","Male","30","30","47250","50430"
"In post","2022","40-49","Project Delivery","National Crime Agency","Female","20","20","[c]","[c]"
"In post","2022","40-49","Project Delivery","National Crime Agency","Male","15","15","[c]","[c]"
"In post","2022","40-49","Project Delivery","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Office for Standards in Education, Children's Services and Skills","Female","10","10","[c]","[c]"
"In post","2022","40-49","Project Delivery","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Scottish Government","Male","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","UK Export Finance","Male","5","5","[c]","[c]"
"In post","2022","40-49","Project Delivery","UK Statistics Authority","Female","50","45","41130","36840"
"In post","2022","40-49","Project Delivery","UK Statistics Authority","Male","20","20","[c]","[c]"
"In post","2022","40-49","Project Delivery","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Cabinet Office","Female","50","50","53050","54700"
"In post","2022","40-49","Property","Cabinet Office","Male","70","70","54130","54700"
"In post","2022","40-49","Property","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Department for Business, Energy and Industrial Strategy","Female","10","10","[c]","[c]"
"In post","2022","40-49","Property","Department for Business, Energy and Industrial Strategy","Male","10","10","[c]","[c]"
"In post","2022","40-49","Property","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Department for Education","Female","70","70","52690","53060"
"In post","2022","40-49","Property","Department for Education","Male","95","95","56200","61010"
"In post","2022","40-49","Property","Department for Environment, Food and Rural Affairs","Female","60","60","38400","35900"
"In post","2022","40-49","Property","Department for Environment, Food and Rural Affairs","Male","60","60","44300","39910"
"In post","2022","40-49","Property","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Department for Transport","Female","15","15","[c]","[c]"
"In post","2022","40-49","Property","Department for Transport","Male","15","15","[c]","[c]"
"In post","2022","40-49","Property","Department for Work and Pensions","Female","20","20","[c]","[c]"
"In post","2022","40-49","Property","Department for Work and Pensions","Male","30","30","[c]","[c]"
"In post","2022","40-49","Property","Department of Health and Social Care","Female","10","10","[c]","[c]"
"In post","2022","40-49","Property","Department of Health and Social Care","Male","10","10","[c]","[c]"
"In post","2022","40-49","Property","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Foreign, Commonwealth and Development Office","Female","15","15","[c]","[c]"
"In post","2022","40-49","Property","Foreign, Commonwealth and Development Office","Male","75","70","43390","40330"
"In post","2022","40-49","Property","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","HM Revenue and Customs","Female","410","370","33810","31000"
"In post","2022","40-49","Property","HM Revenue and Customs","Male","375","370","36220","33370"
"In post","2022","40-49","Property","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Ministry of Defence","Female","225","215","32920","33300"
"In post","2022","40-49","Property","Ministry of Defence","Male","255","255","33640","33300"
"In post","2022","40-49","Property","Ministry of Justice","Female","70","65","40490","36050"
"In post","2022","40-49","Property","Ministry of Justice","Male","70","70","45130","41750"
"In post","2022","40-49","Property","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Scottish Government","Female","10","10","[c]","[c]"
"In post","2022","40-49","Property","Scottish Government","Male","30","30","35010","31270"
"In post","2022","40-49","Property","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Attorney General's Departments","Female","10","10","[c]","[c]"
"In post","2022","40-49","Security","Attorney General's Departments","Male","10","10","[c]","[c]"
"In post","2022","40-49","Security","Cabinet Office","Female","115","110","36000","33300"
"In post","2022","40-49","Security","Cabinet Office","Male","85","85","43030","34640"
"In post","2022","40-49","Security","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Department for Business, Energy and Industrial Strategy","Male","10","10","[c]","[c]"
"In post","2022","40-49","Security","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Department for Education","Male","10","10","[c]","[c]"
"In post","2022","40-49","Security","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Department for Transport","Female","20","20","[c]","[c]"
"In post","2022","40-49","Security","Department for Transport","Male","45","45","39400","37350"
"In post","2022","40-49","Security","Department for Work and Pensions","Female","20","15","[c]","[c]"
"In post","2022","40-49","Security","Department for Work and Pensions","Male","15","15","[c]","[c]"
"In post","2022","40-49","Security","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Foreign, Commonwealth and Development Office","Female","40","35","46600","43300"
"In post","2022","40-49","Security","Foreign, Commonwealth and Development Office","Male","90","90","42020","36730"
