"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Undeclared","Commercial","EO","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Commercial","G6/G7","20","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Commercial","SEO/HEO","45","45","38920","38500"
"In post","2022","50-59","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Communications","EO","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Communications","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Communications","SEO/HEO","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Counter Fraud","AA/AO","45","40","22950","23420"
"In post","2022","50-59","Undeclared","Counter Fraud","EO","100","90","28780","27570"
"In post","2022","50-59","Undeclared","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Counter Fraud","SEO/HEO","35","35","35560","34340"
"In post","2022","50-59","Undeclared","Digital, Data and Technology","AA/AO","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Digital, Data and Technology","EO","65","65","28340","27570"
"In post","2022","50-59","Undeclared","Digital, Data and Technology","G6/G7","120","120","61370","58300"
"In post","2022","50-59","Undeclared","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Digital, Data and Technology","SEO/HEO","210","205","38950","38450"
"In post","2022","50-59","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Finance","AA/AO","15","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Finance","EO","35","30","27810","26960"
"In post","2022","50-59","Undeclared","Finance","G6/G7","40","40","61310","58730"
"In post","2022","50-59","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Finance","SEO/HEO","105","105","38790","36970"
"In post","2022","50-59","Undeclared","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Human Resources","AA/AO","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Human Resources","EO","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Human Resources","G6/G7","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Human Resources","SEO/HEO","45","45","37050","35200"
"In post","2022","50-59","Undeclared","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Intelligence Analysis","EO","35","35","28800","28700"
"In post","2022","50-59","Undeclared","Intelligence Analysis","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Intelligence Analysis","SEO/HEO","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Internal Audit","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Internal Audit","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Knowledge and Information Management","AA/AO","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Knowledge and Information Management","EO","20","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Knowledge and Information Management","SEO/HEO","30","30","37850","37390"
"In post","2022","50-59","Undeclared","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Legal","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Legal","EO","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Legal","G6/G7","65","60","63490","62120"
"In post","2022","50-59","Undeclared","Legal","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Legal","SEO/HEO","85","80","41640","40520"
"In post","2022","50-59","Undeclared","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Medicine","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Medicine","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Medicine","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Operational Delivery","AA/AO","1300","1150","22670","21300"
"In post","2022","50-59","Undeclared","Operational Delivery","EO","1525","1410","28650","27570"
"In post","2022","50-59","Undeclared","Operational Delivery","G6/G7","130","130","60900","58260"
"In post","2022","50-59","Undeclared","Operational Delivery","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Operational Delivery","SEO/HEO","720","700","37700","36140"
"In post","2022","50-59","Undeclared","Operational Delivery","Unknown","170","160","32380","32090"
"In post","2022","50-59","Undeclared","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Operational Research","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Other","AA/AO","200","190","21740","21380"
"In post","2022","50-59","Undeclared","Other","EO","135","130","27900","27570"
"In post","2022","50-59","Undeclared","Other","G6/G7","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Other","SEO/HEO","125","120","36530","36460"
"In post","2022","50-59","Undeclared","Other","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Planning Inspectors","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Policy","AA/AO","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Policy","EO","35","35","29440","28420"
"In post","2022","50-59","Undeclared","Policy","G6/G7","145","145","60840","60360"
"In post","2022","50-59","Undeclared","Policy","SCS level","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Policy","SEO/HEO","140","135","38860","38160"
"In post","2022","50-59","Undeclared","Project Delivery","AA/AO","15","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Project Delivery","EO","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Project Delivery","G6/G7","85","85","58430","56500"
"In post","2022","50-59","Undeclared","Project Delivery","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Project Delivery","SEO/HEO","150","140","39070","40520"
"In post","2022","50-59","Undeclared","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Property","AA/AO","30","25","23110","22690"
"In post","2022","50-59","Undeclared","Property","EO","65","60","28380","27000"
"In post","2022","50-59","Undeclared","Property","G6/G7","55","55","60880","60540"
"In post","2022","50-59","Undeclared","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Property","SEO/HEO","120","115","39460","38130"
"In post","2022","50-59","Undeclared","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Psychology","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Science and Engineering","AA/AO","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Science and Engineering","EO","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Science and Engineering","G6/G7","110","110","57000","57200"
"In post","2022","50-59","Undeclared","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Science and Engineering","SEO/HEO","150","145","39350","39650"
"In post","2022","50-59","Undeclared","Science and Engineering","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Security","AA/AO","80","80","28490","22230"
"In post","2022","50-59","Undeclared","Security","EO","35","35","37660","43920"
"In post","2022","50-59","Undeclared","Security","G6/G7","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Security","SEO/HEO","55","55","41110","38430"
"In post","2022","50-59","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Statistics","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Statistics","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Tax","AA/AO","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Tax","EO","60","55","29410","28920"
"In post","2022","50-59","Undeclared","Tax","G6/G7","75","75","61020","57920"
"In post","2022","50-59","Undeclared","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Tax","SEO/HEO","165","155","37780","38290"
"In post","2022","50-59","Undeclared","Unknown","AA/AO","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","EO","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","G6/G7","45","45","67990","66170"
"In post","2022","50-59","Undeclared","Unknown","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","SEO/HEO","60","60","38860","36130"
"In post","2022","50-59","Undeclared","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Commercial","AA/AO","15","10","[c]","[c]"
"In post","2022","50-59","Unknown","Commercial","EO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Commercial","G6/G7","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Commercial","SEO/HEO","50","45","38240","38980"
"In post","2022","50-59","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Communications","EO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Communications","G6/G7","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Communications","SEO/HEO","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Counter Fraud","AA/AO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Counter Fraud","EO","70","65","29030","27570"
"In post","2022","50-59","Unknown","Counter Fraud","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Counter Fraud","SEO/HEO","40","35","38780","37810"
"In post","2022","50-59","Unknown","Digital, Data and Technology","AA/AO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Digital, Data and Technology","EO","70","70","28970","28680"
"In post","2022","50-59","Unknown","Digital, Data and Technology","G6/G7","150","150","60590","59400"
"In post","2022","50-59","Unknown","Digital, Data and Technology","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Digital, Data and Technology","SEO/HEO","225","220","39740","39870"
"In post","2022","50-59","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Economics","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Finance","AA/AO","25","20","[c]","[c]"
"In post","2022","50-59","Unknown","Finance","EO","30","30","[c]","[c]"
"In post","2022","50-59","Unknown","Finance","G6/G7","70","65","59640","57460"
"In post","2022","50-59","Unknown","Finance","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Finance","SEO/HEO","100","95","38100","37920"
"In post","2022","50-59","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Geography","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Geography","EO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Geography","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Geography","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Geography","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","AA/AO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","EO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","G6/G7","40","40","60670","59540"
"In post","2022","50-59","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","SEO/HEO","65","60","37350","37300"
"In post","2022","50-59","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Inspector of Education and Training","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Inspector of Education and Training","SEO/HEO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","EO","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","SEO/HEO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","International Trade","EO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","International Trade","G6/G7","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","International Trade","SEO/HEO","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","AA/AO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","EO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","SEO/HEO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Legal","AA/AO","15","10","[c]","[c]"
"In post","2022","50-59","Unknown","Legal","EO","55","50","28880","28920"
"In post","2022","50-59","Unknown","Legal","G6/G7","220","210","62600","61650"
"In post","2022","50-59","Unknown","Legal","SCS level","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Legal","SEO/HEO","160","155","39250","39790"
"In post","2022","50-59","Unknown","Medicine","AA/AO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Medicine","EO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Medicine","G6/G7","30","30","76190","82740"
"In post","2022","50-59","Unknown","Medicine","SCS level","15","10","[c]","[c]"
"In post","2022","50-59","Unknown","Medicine","SEO/HEO","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Operational Delivery","AA/AO","3045","2710","22580","21650"
"In post","2022","50-59","Unknown","Operational Delivery","EO","2020","1870","29440","27570"
"In post","2022","50-59","Unknown","Operational Delivery","G6/G7","275","270","60150","59620"
"In post","2022","50-59","Unknown","Operational Delivery","SCS level","55","55","93620","81600"
"In post","2022","50-59","Unknown","Operational Delivery","SEO/HEO","790","755","38480","37190"
"In post","2022","50-59","Unknown","Operational Delivery","Unknown","780","695","30350","28200"
"In post","2022","50-59","Unknown","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Other","AA/AO","235","225","22290","21380"
"In post","2022","50-59","Unknown","Other","EO","135","135","29350","28650"
"In post","2022","50-59","Unknown","Other","G6/G7","50","50","60730","59090"
"In post","2022","50-59","Unknown","Other","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Other","SEO/HEO","145","135","40090","40580"
"In post","2022","50-59","Unknown","Other","Unknown","490","490","42430","37300"
"In post","2022","50-59","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Planning Inspectors","G6/G7","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Policy","AA/AO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Policy","EO","35","30","28640","28500"
"In post","2022","50-59","Unknown","Policy","G6/G7","170","165","59770","58860"
"In post","2022","50-59","Unknown","Policy","SCS level","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Policy","SEO/HEO","140","135","38490","38160"
"In post","2022","50-59","Unknown","Policy","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Project Delivery","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Project Delivery","EO","20","15","[c]","[c]"
"In post","2022","50-59","Unknown","Project Delivery","G6/G7","110","110","57760","55210"
"In post","2022","50-59","Unknown","Project Delivery","SCS level","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Project Delivery","SEO/HEO","145","145","37470","37930"
"In post","2022","50-59","Unknown","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Property","AA/AO","30","25","19270","18990"
"In post","2022","50-59","Unknown","Property","EO","35","35","27400","27000"
"In post","2022","50-59","Unknown","Property","G6/G7","45","45","59160","57150"
"In post","2022","50-59","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Property","SEO/HEO","65","65","38470","37610"
"In post","2022","50-59","Unknown","Psychology","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Science and Engineering","AA/AO","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Science and Engineering","EO","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Science and Engineering","G6/G7","55","50","57540","58640"
"In post","2022","50-59","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Science and Engineering","SEO/HEO","50","50","39370","39650"
"In post","2022","50-59","Unknown","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Security","AA/AO","125","125","27000","22630"
"In post","2022","50-59","Unknown","Security","EO","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Security","G6/G7","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Security","SEO/HEO","50","50","40440","38150"
"In post","2022","50-59","Unknown","Security","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","G6/G7","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Tax","AA/AO","160","150","21470","21250"
"In post","2022","50-59","Unknown","Tax","EO","165","160","28410","26820"
"In post","2022","50-59","Unknown","Tax","G6/G7","80","80","61300","62120"
"In post","2022","50-59","Unknown","Tax","SEO/HEO","260","255","37330","37610"
"In post","2022","50-59","Unknown","Unknown","AA/AO","230","215","23140","22140"
"In post","2022","50-59","Unknown","Unknown","EO","160","155","28340","27230"
"In post","2022","50-59","Unknown","Unknown","G6/G7","530","520","64660","64500"
"In post","2022","50-59","Unknown","Unknown","SCS level","130","125","114070","110000"
"In post","2022","50-59","Unknown","Unknown","SEO/HEO","320","305","38840","38690"
"In post","2022","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Veterinarian","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","White","Commercial","AA/AO","75","65","22980","21830"
"In post","2022","50-59","White","Commercial","EO","155","150","27520","27310"
"In post","2022","50-59","White","Commercial","G6/G7","330","325","60400","58550"
"In post","2022","50-59","White","Commercial","SCS level","35","35","94470","91700"
"In post","2022","50-59","White","Commercial","SEO/HEO","685","670","38280","38070"
"In post","2022","50-59","White","Commercial","Unknown","35","35","48390","43250"
"In post","2022","50-59","White","Communications","AA/AO","45","45","22070","21830"
"In post","2022","50-59","White","Communications","EO","90","85","27940","27750"
"In post","2022","50-59","White","Communications","G6/G7","140","140","60860","60000"
"In post","2022","50-59","White","Communications","SCS level","25","25","[c]","[c]"
"In post","2022","50-59","White","Communications","SEO/HEO","280","275","37840","37780"
"In post","2022","50-59","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Corporate Finance","G6/G7","15","15","[c]","[c]"
"In post","2022","50-59","White","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Corporate Finance","SEO/HEO","10","10","[c]","[c]"
"In post","2022","50-59","White","Counter Fraud","AA/AO","340","290","21850","21260"
"In post","2022","50-59","White","Counter Fraud","EO","1040","960","27970","27570"
"In post","2022","50-59","White","Counter Fraud","G6/G7","55","55","59600","57800"
"In post","2022","50-59","White","Counter Fraud","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","White","Counter Fraud","SEO/HEO","400","385","35360","34290"
"In post","2022","50-59","White","Digital, Data and Technology","AA/AO","115","110","22220","21380"
"In post","2022","50-59","White","Digital, Data and Technology","EO","620","590","28140","27570"
"In post","2022","50-59","White","Digital, Data and Technology","G6/G7","1310","1290","58810","57430"
"In post","2022","50-59","White","Digital, Data and Technology","SCS level","85","85","92390","85800"
"In post","2022","50-59","White","Digital, Data and Technology","SEO/HEO","1980","1935","38130","37660"
"In post","2022","50-59","White","Digital, Data and Technology","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","White","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Economics","G6/G7","55","55","67810","68970"
"In post","2022","50-59","White","Economics","SCS level","20","20","[c]","[c]"
"In post","2022","50-59","White","Economics","SEO/HEO","15","15","[c]","[c]"
"In post","2022","50-59","White","Finance","AA/AO","245","220","21830","21380"
"In post","2022","50-59","White","Finance","EO","550","530","27390","26670"
"In post","2022","50-59","White","Finance","G6/G7","700","685","60040","58550"
"In post","2022","50-59","White","Finance","SCS level","110","110","93260","87800"
"In post","2022","50-59","White","Finance","SEO/HEO","1405","1365","37770","36710"
"In post","2022","50-59","White","Finance","Unknown","25","20","[c]","[c]"
"In post","2022","50-59","White","Geography","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","White","Geography","EO","30","30","27980","28240"
"In post","2022","50-59","White","Geography","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Geography","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Geography","SEO/HEO","45","40","36300","33490"
"In post","2022","50-59","White","Human Resources","AA/AO","305","285","21930","21830"
"In post","2022","50-59","White","Human Resources","EO","360","330","27630","27130"
"In post","2022","50-59","White","Human Resources","G6/G7","615","605","58870","57460"
"In post","2022","50-59","White","Human Resources","SCS level","65","65","87670","81720"
"In post","2022","50-59","White","Human Resources","SEO/HEO","980","945","37660","36970"
"In post","2022","50-59","White","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","White","Inspector of Education and Training","G6/G7","235","235","75530","75500"
"In post","2022","50-59","White","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Inspector of Education and Training","SEO/HEO","125","120","50720","51360"
"In post","2022","50-59","White","Intelligence Analysis","AA/AO","25","20","[c]","[c]"
"In post","2022","50-59","White","Intelligence Analysis","EO","360","345","28130","27370"
"In post","2022","50-59","White","Intelligence Analysis","G6/G7","50","50","61570","59730"
"In post","2022","50-59","White","Intelligence Analysis","SCS level","5","5","[c]","[c]"
"In post","2022","50-59","White","Intelligence Analysis","SEO/HEO","255","250","37480","36470"
"In post","2022","50-59","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","Internal Audit","AA/AO","5","5","[c]","[c]"
"In post","2022","50-59","White","Internal Audit","EO","10","10","[c]","[c]"
"In post","2022","50-59","White","Internal Audit","G6/G7","85","85","60120","59310"
"In post","2022","50-59","White","Internal Audit","SCS level","15","15","[c]","[c]"
"In post","2022","50-59","White","Internal Audit","SEO/HEO","135","130","41920","41500"
"In post","2022","50-59","White","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","White","International Trade","EO","10","10","[c]","[c]"
"In post","2022","50-59","White","International Trade","G6/G7","70","70","57670","56710"
"In post","2022","50-59","White","International Trade","SCS level","25","25","[c]","[c]"
"In post","2022","50-59","White","International Trade","SEO/HEO","60","55","37160","38420"
"In post","2022","50-59","White","Knowledge and Information Management","AA/AO","100","100","22410","21380"
"In post","2022","50-59","White","Knowledge and Information Management","EO","135","130","28060","27570"
"In post","2022","50-59","White","Knowledge and Information Management","G6/G7","80","80","58140","56120"
"In post","2022","50-59","White","Knowledge and Information Management","SCS level","10","10","[c]","[c]"
"In post","2022","50-59","White","Knowledge and Information Management","SEO/HEO","270","260","37280","36490"
"In post","2022","50-59","White","Knowledge and Information Management","Unknown","5","5","[c]","[c]"
