"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","Department for International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","Female","25","25","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","North West (England)","Female","25","20","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","South West (England)","Female","15","15","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","East of England","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","East of England","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","London","Female","45","45","47600","45990"
"In post","2022","Human Resources","Department for Transport","London","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","South East (England)","Female","35","30","32440","31380"
"In post","2022","Human Resources","Department for Transport","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","South West (England)","Female","40","35","37960","38650"
"In post","2022","Human Resources","Department for Transport","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Wales","Female","165","155","31830","30730"
"In post","2022","Human Resources","Department for Transport","Wales","Male","55","55","33790","31040"
"In post","2022","Human Resources","Department for Transport","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","East Midlands (England)","Female","25","20","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","East of England","Female","20","15","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","East of England","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","London","Female","160","155","41190","36650"
"In post","2022","Human Resources","Department for Work and Pensions","London","Male","85","85","38300","36650"
"In post","2022","Human Resources","Department for Work and Pensions","North East (England)","Female","140","125","34340","31990"
"In post","2022","Human Resources","Department for Work and Pensions","North East (England)","Male","70","70","34630","31990"
"In post","2022","Human Resources","Department for Work and Pensions","North West (England)","Female","265","245","34680","31710"
"In post","2022","Human Resources","Department for Work and Pensions","North West (England)","Male","135","130","33460","27570"
"In post","2022","Human Resources","Department for Work and Pensions","Scotland","Female","55","50","30680","27570"
"In post","2022","Human Resources","Department for Work and Pensions","Scotland","Male","45","45","30850","27570"
"In post","2022","Human Resources","Department for Work and Pensions","South East (England)","Female","40","40","31430","27570"
"In post","2022","Human Resources","Department for Work and Pensions","South East (England)","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","South West (England)","Female","30","25","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","South West (England)","Male","20","20","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","Wales","Female","40","40","29280","27570"
"In post","2022","Human Resources","Department for Work and Pensions","Wales","Male","30","30","28980","27570"
"In post","2022","Human Resources","Department for Work and Pensions","West Midlands (England)","Female","55","50","30670","27570"
"In post","2022","Human Resources","Department for Work and Pensions","West Midlands (England)","Male","40","40","29270","27570"
"In post","2022","Human Resources","Department for Work and Pensions","Yorkshire and The Humber","Female","210","185","36680","32050"
"In post","2022","Human Resources","Department for Work and Pensions","Yorkshire and The Humber","Male","95","90","35930","32000"
"In post","2022","Human Resources","Department of Health and Social Care","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","East of England","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","London","Female","210","205","41470","35000"
"In post","2022","Human Resources","Department of Health and Social Care","London","Male","90","85","38230","32790"
"In post","2022","Human Resources","Department of Health and Social Care","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","South East (England)","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","South West (England)","Female","15","10","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","Yorkshire and The Humber","Female","60","55","43290","36820"
"In post","2022","Human Resources","Department of Health and Social Care","Yorkshire and The Humber","Male","30","30","50420","51140"
"In post","2022","Human Resources","Estyn","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Estyn","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","London","Female","120","115","47310","39580"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","London","Male","85","85","55500","54370"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Scotland","Female","45","40","35840","33930"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Scotland","Male","20","20","[c]","[c]"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","South East (England)","Female","40","35","39530","33050"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","East Midlands (England)","Female","55","55","35520","33840"
"In post","2022","Human Resources","HM Land Registry","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","London","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","South West (England)","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","East Midlands (England)","Female","195","185","37350","33370"
"In post","2022","Human Resources","HM Revenue and Customs","East Midlands (England)","Male","105","100","39190","33370"
"In post","2022","Human Resources","HM Revenue and Customs","East of England","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","London","Female","145","140","51890","47240"
"In post","2022","Human Resources","HM Revenue and Customs","London","Male","55","55","50060","45000"
"In post","2022","Human Resources","HM Revenue and Customs","North East (England)","Female","150","135","31830","26820"
"In post","2022","Human Resources","HM Revenue and Customs","North East (England)","Male","80","75","30700","26820"
"In post","2022","Human Resources","HM Revenue and Customs","North West (England)","Female","310","285","36790","33370"
"In post","2022","Human Resources","HM Revenue and Customs","North West (England)","Male","180","175","34010","33080"
"In post","2022","Human Resources","HM Revenue and Customs","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","Scotland","Female","135","125","30130","26820"
"In post","2022","Human Resources","HM Revenue and Customs","Scotland","Male","65","60","32280","28920"
"In post","2022","Human Resources","HM Revenue and Customs","South East (England)","Female","50","40","30500","28920"
"In post","2022","Human Resources","HM Revenue and Customs","South East (England)","Male","35","35","29650","22080"
"In post","2022","Human Resources","HM Revenue and Customs","South West (England)","Female","20","20","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","South West (England)","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","Wales","Female","35","35","37730","33370"
"In post","2022","Human Resources","HM Revenue and Customs","Wales","Male","25","25","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","West Midlands (England)","Female","40","40","38960","33370"
"In post","2022","Human Resources","HM Revenue and Customs","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","Female","55","50","41460","33380"
"In post","2022","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","East of England","Female","25","25","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","East of England","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","London","Female","55","50","46730","45620"
"In post","2022","Human Resources","HM Treasury","London","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","East Midlands (England)","Female","25","20","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","East of England","Female","90","85","34380","33000"
"In post","2022","Human Resources","Ministry of Defence","East of England","Male","25","25","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","London","Female","180","170","47620","44500"
"In post","2022","Human Resources","Ministry of Defence","London","Male","115","115","48110","44500"
"In post","2022","Human Resources","Ministry of Defence","North West (England)","Female","255","225","25740","22330"
"In post","2022","Human Resources","Ministry of Defence","North West (England)","Male","95","95","26250","26350"
"In post","2022","Human Resources","Ministry of Defence","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Overseas","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Scotland","Female","280","255","23960","21830"
"In post","2022","Human Resources","Ministry of Defence","Scotland","Male","150","145","25420","21830"
"In post","2022","Human Resources","Ministry of Defence","South East (England)","Female","170","160","30250","26670"
"In post","2022","Human Resources","Ministry of Defence","South East (England)","Male","55","55","36850","33300"
"In post","2022","Human Resources","Ministry of Defence","South West (England)","Female","490","445","33780","30150"
"In post","2022","Human Resources","Ministry of Defence","South West (England)","Male","155","150","37070","33000"
"In post","2022","Human Resources","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Wales","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Wales","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","West Midlands (England)","Female","30","30","39850","40000"
"In post","2022","Human Resources","Ministry of Defence","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Yorkshire and The Humber","Female","25","20","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","East Midlands (England)","Female","55","55","39170","32590"
"In post","2022","Human Resources","Ministry of Justice","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","East of England","Female","35","35","37970","32740"
"In post","2022","Human Resources","Ministry of Justice","East of England","Male","20","15","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","London","Female","250","245","47090","41750"
"In post","2022","Human Resources","Ministry of Justice","London","Male","105","105","48610","43250"
"In post","2022","Human Resources","Ministry of Justice","North East (England)","Female","25","25","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","North West (England)","Female","70","70","38050","36050"
"In post","2022","Human Resources","Ministry of Justice","North West (England)","Male","30","30","39700","35080"
"In post","2022","Human Resources","Ministry of Justice","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","South East (England)","Female","70","70","38440","35840"
"In post","2022","Human Resources","Ministry of Justice","South East (England)","Male","30","30","44270","41100"
"In post","2022","Human Resources","Ministry of Justice","South West (England)","Female","45","45","39790","37840"
"In post","2022","Human Resources","Ministry of Justice","South West (England)","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","Wales","Female","80","75","38300","33160"
"In post","2022","Human Resources","Ministry of Justice","Wales","Male","30","30","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","West Midlands (England)","Female","100","95","36430","31850"
"In post","2022","Human Resources","Ministry of Justice","West Midlands (England)","Male","60","55","39020","36050"
"In post","2022","Human Resources","Ministry of Justice","Yorkshire and The Humber","Female","85","85","38080","34110"
"In post","2022","Human Resources","Ministry of Justice","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","London","Female","35","35","46490","42630"
"In post","2022","Human Resources","National Crime Agency","London","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","North West (England)","Female","25","25","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","North West (England)","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","South West (England)","Female","35","30","30530","28840"
"In post","2022","Human Resources","National Crime Agency","South West (England)","Male","20","20","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","20","20","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","20","20","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","London","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","Scotland","Female","20","20","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","London","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scottish Government","Scotland","Female","175","165","35150","35000"
"In post","2022","Human Resources","Scottish Government","Scotland","Male","75","70","38500","39530"
"In post","2022","Human Resources","The National Archives","London","Female","20","15","[c]","[c]"
"In post","2022","Human Resources","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","London","Female","20","20","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","London","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","South East (England)","Female","25","20","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","Wales","Female","90","80","37580","31700"
"In post","2022","Human Resources","UK Statistics Authority","Wales","Male","25","25","[c]","[c]"
"In post","2022","Human Resources","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Water Services Regulation Authority","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Water Services Regulation Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Attorney General's Departments","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Attorney General's Departments","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Education","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","South East (England)","Female","10","10","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
