"Status","Year","Age","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Crown Prosecution Service","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Crown Prosecution Service","South West (England)","Unknown","30","25","[c]","[c]"
"In post","2022","50-59","Crown Prosecution Service","Wales","Heterosexual / straight","95","90","42830","38180"
"In post","2022","50-59","Crown Prosecution Service","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Crown Prosecution Service","Wales","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Crown Prosecution Service","Wales","Unknown","45","40","44480","51090"
"In post","2022","50-59","Crown Prosecution Service","West Midlands (England)","Heterosexual / straight","130","120","44420","48080"
"In post","2022","50-59","Crown Prosecution Service","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Crown Prosecution Service","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Crown Prosecution Service","West Midlands (England)","Unknown","65","60","44440","51470"
"In post","2022","50-59","Crown Prosecution Service","Yorkshire and The Humber","Heterosexual / straight","170","160","41710","38000"
"In post","2022","50-59","Crown Prosecution Service","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Crown Prosecution Service","Yorkshire and The Humber","Undeclared","10","5","[c]","[c]"
"In post","2022","50-59","Crown Prosecution Service","Yorkshire and The Humber","Unknown","95","85","45890","51850"
"In post","2022","50-59","Defence Electronics and Components Agency","Wales","Heterosexual / straight","45","45","38860","32890"
"In post","2022","50-59","Defence Electronics and Components Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Electronics and Components Agency","Wales","Undeclared","125","125","30770","29470"
"In post","2022","50-59","Defence Electronics and Components Agency","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Defence Electronics and Components Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Electronics and Components Agency","West Midlands (England)","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","East Midlands (England)","Heterosexual / straight","75","75","37410","36700"
"In post","2022","50-59","Defence Equipment and Support","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","East of England","Heterosexual / straight","65","65","36050","33740"
"In post","2022","50-59","Defence Equipment and Support","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","East of England","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","London","Heterosexual / straight","50","50","27430","25280"
"In post","2022","50-59","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","London","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","North West (England)","Heterosexual / straight","55","55","29510","24550"
"In post","2022","50-59","Defence Equipment and Support","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Scotland","Heterosexual / straight","170","165","30800","26050"
"In post","2022","50-59","Defence Equipment and Support","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Scotland","Undeclared","25","25","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","South East (England)","Heterosexual / straight","125","125","32480","31140"
"In post","2022","50-59","Defence Equipment and Support","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","South East (England)","Undeclared","30","30","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","South West (England)","Heterosexual / straight","1755","1710","44420","41600"
"In post","2022","50-59","Defence Equipment and Support","South West (England)","LGBO","40","35","43050","41190"
"In post","2022","50-59","Defence Equipment and Support","South West (England)","Undeclared","330","325","44440","42370"
"In post","2022","50-59","Defence Equipment and Support","South West (England)","Unknown","85","80","41650","40850"
"In post","2022","50-59","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","West Midlands (England)","Heterosexual / straight","70","70","28590","27050"
"In post","2022","50-59","Defence Equipment and Support","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","West Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Equipment and Support","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Science and Technology Laboratory","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Science and Technology Laboratory","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Science and Technology Laboratory","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Science and Technology Laboratory","South East (England)","Heterosexual / straight","75","75","47920","47060"
"In post","2022","50-59","Defence Science and Technology Laboratory","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Defence Science and Technology Laboratory","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Defence Science and Technology Laboratory","South East (England)","Unknown","300","290","47810","47060"
"In post","2022","50-59","Defence Science and Technology Laboratory","South West (England)","Heterosexual / straight","150","145","46220","47010"
"In post","2022","50-59","Defence Science and Technology Laboratory","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Defence Science and Technology Laboratory","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Defence Science and Technology Laboratory","South West (England)","Unknown","510","500","46390","47010"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","565","550","53320","53380"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","30","30","59450","56750"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","85","85","55070","56620"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","30","30","50920","43770"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Heterosexual / straight","30","30","52120","49370"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Undeclared","10","5","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Heterosexual / straight","45","45","51330","49080"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","130","125","50580","51730"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","London","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","London","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","London","Unknown","15","10","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","East Midlands (England)","Heterosexual / straight","45","45","48080","48020"
"In post","2022","50-59","Department for Education (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","London","Heterosexual / straight","280","275","52170","53420"
"In post","2022","50-59","Department for Education (excl. agencies)","London","LGBO","15","15","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","London","Undeclared","25","25","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","London","Unknown","40","35","51470","53420"
"In post","2022","50-59","Department for Education (excl. agencies)","North East (England)","Heterosexual / straight","190","180","39600","36780"
"In post","2022","50-59","Department for Education (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","North East (England)","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","North East (England)","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","North West (England)","Heterosexual / straight","135","130","45660","49860"
"In post","2022","50-59","Department for Education (excl. agencies)","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","North West (England)","Undeclared","15","10","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","North West (England)","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","South West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","West Midlands (England)","Heterosexual / straight","70","70","44960","49860"
"In post","2022","50-59","Department for Education (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","West Midlands (England)","Unknown","25","20","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","215","205","44280","40300"
"In post","2022","50-59","Department for Education (excl. agencies)","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education (excl. agencies)","Yorkshire and The Humber","Undeclared","30","30","41640","37470"
"In post","2022","50-59","Department for Education (excl. agencies)","Yorkshire and The Humber","Unknown","25","25","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Heterosexual / straight","50","50","38880","36970"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","320","315","48550","43700"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","25","20","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Undeclared","30","30","44850","41850"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","75","75","45940","40330"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Heterosexual / straight","60","60","44110","40920"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Heterosexual / straight","95","95","42950","38340"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Heterosexual / straight","85","85","46300","43130"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Heterosexual / straight","185","180","43160","40490"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Heterosexual / straight","80","80","44820","40680"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","135","130","41270","37500"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Department for International Trade","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","London","Heterosexual / straight","245","245","52540","51710"
"In post","2022","50-59","Department for International Trade","London","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Department for International Trade","London","Undeclared","30","30","[c]","[c]"
"In post","2022","50-59","Department for International Trade","London","Unknown","75","75","45170","39440"
"In post","2022","50-59","Department for International Trade","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","50-59","Department for International Trade","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Department for International Trade","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for International Trade","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
