"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Home Office","EO","Male","190","130","30140","29370"
"In post","2022","65+","Home Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","G6","Male","5","5","[c]","[c]"
"In post","2022","65+","Home Office","G7","Female","5","5","[c]","[c]"
"In post","2022","65+","Home Office","G7","Male","15","15","[c]","[c]"
"In post","2022","65+","Home Office","HEO","Female","20","15","[c]","[c]"
"In post","2022","65+","Home Office","HEO","Male","55","40","34700","33900"
"In post","2022","65+","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","SEO","Female","15","15","[c]","[c]"
"In post","2022","65+","Home Office","SEO","Male","20","20","[c]","[c]"
"In post","2022","65+","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","AA","Female","70","55","19680","19810"
"In post","2022","65+","Ministry of Defence","AA","Male","295","270","19630","19800"
"In post","2022","65+","Ministry of Defence","AO","Female","230","200","22030","21830"
"In post","2022","65+","Ministry of Defence","AO","Male","230","210","23520","21830"
"In post","2022","65+","Ministry of Defence","EO","Female","95","85","26710","26670"
"In post","2022","65+","Ministry of Defence","EO","Male","295","270","27660","26930"
"In post","2022","65+","Ministry of Defence","G6","Female","5","5","[c]","[c]"
"In post","2022","65+","Ministry of Defence","G6","Male","40","30","75820","73930"
"In post","2022","65+","Ministry of Defence","G7","Female","20","15","[c]","[c]"
"In post","2022","65+","Ministry of Defence","G7","Male","85","70","55920","55500"
"In post","2022","65+","Ministry of Defence","HEO","Female","65","60","33790","33300"
"In post","2022","65+","Ministry of Defence","HEO","Male","305","270","35110","34320"
"In post","2022","65+","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Defence","SCS level","Male","10","5","[c]","[c]"
"In post","2022","65+","Ministry of Defence","SEO","Female","30","25","42540","41110"
"In post","2022","65+","Ministry of Defence","SEO","Male","200","165","43600","42950"
"In post","2022","65+","Ministry of Defence","Unknown","Female","10","10","[c]","[c]"
"In post","2022","65+","Ministry of Defence","Unknown","Male","60","55","42500","39340"
"In post","2022","65+","Ministry of Justice","AA","Female","235","170","20550","19200"
"In post","2022","65+","Ministry of Justice","AA","Male","350","265","21110","20890"
"In post","2022","65+","Ministry of Justice","AO","Female","320","245","23310","21960"
"In post","2022","65+","Ministry of Justice","AO","Male","300","225","26430","24310"
"In post","2022","65+","Ministry of Justice","EO","Female","75","65","27830","27380"
"In post","2022","65+","Ministry of Justice","EO","Male","125","95","29670","28310"
"In post","2022","65+","Ministry of Justice","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","G6","Male","5","5","[c]","[c]"
"In post","2022","65+","Ministry of Justice","G7","Female","10","5","[c]","[c]"
"In post","2022","65+","Ministry of Justice","G7","Male","25","25","[c]","[c]"
"In post","2022","65+","Ministry of Justice","HEO","Female","45","35","34900","35350"
"In post","2022","65+","Ministry of Justice","HEO","Male","80","55","37350","36480"
"In post","2022","65+","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Ministry of Justice","SEO","Female","25","20","[c]","[c]"
"In post","2022","65+","Ministry of Justice","SEO","Male","50","40","48740","47100"
"In post","2022","65+","Ministry of Justice","Unknown","Female","335","255","30560","28200"
"In post","2022","65+","Ministry of Justice","Unknown","Male","230","170","32010","28620"
"In post","2022","65+","National Crime Agency","AO","Female","10","5","[c]","[c]"
"In post","2022","65+","National Crime Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","EO","Female","5","5","[c]","[c]"
"In post","2022","65+","National Crime Agency","EO","Male","15","15","[c]","[c]"
"In post","2022","65+","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","HEO","Male","15","10","[c]","[c]"
"In post","2022","65+","National Crime Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Crime Agency","SEO","Male","5","5","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","AO","Female","5","5","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","G7","Female","5","5","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","G7","Male","5","5","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","SEO","Female","10","5","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Government","AA","Female","40","30","21980","21640"
"In post","2022","65+","Scottish Government","AA","Male","50","45","22710","23230"
"In post","2022","65+","Scottish Government","AO","Female","55","40","24630","24060"
"In post","2022","65+","Scottish Government","AO","Male","70","55","27210","26900"
"In post","2022","65+","Scottish Government","EO","Female","25","20","[c]","[c]"
"In post","2022","65+","Scottish Government","EO","Male","65","45","32630","34040"
"In post","2022","65+","Scottish Government","G6","Female","10","5","[c]","[c]"
"In post","2022","65+","Scottish Government","G6","Male","10","10","[c]","[c]"
"In post","2022","65+","Scottish Government","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Government","G7","Male","15","15","[c]","[c]"
"In post","2022","65+","Scottish Government","HEO","Female","20","15","[c]","[c]"
"In post","2022","65+","Scottish Government","HEO","Male","35","25","37760","36130"
"In post","2022","65+","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Government","SEO","Female","15","10","[c]","[c]"
"In post","2022","65+","Scottish Government","SEO","Male","40","30","47750","47490"
"In post","2022","65+","The National Archives","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","AO","Male","5","5","[c]","[c]"
"In post","2022","65+","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","The National Archives","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","AA","Female","35","15","20610","19300"
"In post","2022","65+","UK Statistics Authority","AA","Male","20","10","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","AO","Female","55","35","20460","20350"
"In post","2022","65+","UK Statistics Authority","AO","Male","80","45","20430","20350"
"In post","2022","65+","UK Statistics Authority","EO","Female","25","20","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","EO","Male","15","10","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","HEO","Female","10","10","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","SEO","Male","5","5","[c]","[c]"
"In post","2022","65+","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Supreme Court","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Supreme Court","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Government","AO","Female","35","25","24580","24630"
"In post","2022","65+","Welsh Government","AO","Male","15","15","[c]","[c]"
"In post","2022","65+","Welsh Government","EO","Female","20","15","[c]","[c]"
"In post","2022","65+","Welsh Government","EO","Male","15","10","[c]","[c]"
"In post","2022","65+","Welsh Government","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Government","G6","Male","5","5","[c]","[c]"
"In post","2022","65+","Welsh Government","G7","Female","10","5","[c]","[c]"
"In post","2022","65+","Welsh Government","G7","Male","15","10","[c]","[c]"
"In post","2022","65+","Welsh Government","HEO","Female","20","15","[c]","[c]"
"In post","2022","65+","Welsh Government","HEO","Male","20","15","[c]","[c]"
"In post","2022","65+","Welsh Government","SCS level","Female","5","5","[c]","[c]"
"In post","2022","65+","Welsh Government","SCS level","Male","5","5","[c]","[c]"
"In post","2022","65+","Welsh Government","SEO","Female","15","10","[c]","[c]"
"In post","2022","65+","Welsh Government","SEO","Male","20","15","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","AO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","EO","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Attorney General's Departments","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Business, Energy and Industrial Strategy","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Environment, Food and Rural Affairs","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Levelling Up, Housing and Communities","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Levelling Up, Housing and Communities","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","AO","Female","30","[c]","21390","21260"
"Leaver CS","2022","16-19","Department for Work and Pensions","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department for Work and Pensions","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","HM Revenue and Customs","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Home Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scottish Government","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","The National Archives","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","UK Statistics Authority","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","AO","Female","45","[c]","21990","22200"
"Leaver CS","2022","20-29","Attorney General's Departments","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Attorney General's Departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","AO","Male","35","[c]","19730","18450"
"Leaver CS","2022","20-29","Cabinet Office","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","HEO","Female","50","[c]","30860","29250"
"Leaver CS","2022","20-29","Cabinet Office","HEO","Male","40","[c]","31840","32000"
"Leaver CS","2022","20-29","Cabinet Office","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cabinet Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chancellor's other departments","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy","AO","Female","25","[c]","[c]","[c]"
